as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2024-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,91e710f8-d800-4e39-acb9-b9273e1efd39,B3SA3.SA,buy,1555.5678576557261,historical_hephaestus_balanced
2024-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,575b67fb-51c7-4765-9afd-6d6bda9223d9,BTC-USD,buy,3111.1357153114523,historical_hephaestus_balanced
2024-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,4b333c85-a04f-4e66-8200-55fd9545eaa9,ETH-USD,buy,1555.5678576557261,historical_hephaestus_balanced
2024-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,22918ee6-52a3-4e2d-9a96-b6fd83267ae1,ITUB4.SA,buy,2333.351786483589,historical_hephaestus_balanced
2024-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,1dfc732f-2958-44db-8b56-0a5b4f044734,PETR4.SA,buy,2333.351786483589,historical_hephaestus_balanced
2024-01-04,hephaestus_10000,Hephaestus,10000.0,defense,8a9bb6df-b280-455e-ae24-b154e128517d,B3SA3.SA,sell,1506.1676466281917,historical_hephaestus_defense
2024-01-04,hephaestus_10000,Hephaestus,10000.0,defense,fb4c1bdb-88ef-4a95-871c-2a9e221fcac7,BTC-USD,sell,3056.0513298975934,historical_hephaestus_defense
2024-01-04,hephaestus_10000,Hephaestus,10000.0,defense,15b65f91-3596-4a59-9a26-1b3ab5701632,ETH-USD,sell,1497.2969701910865,historical_hephaestus_defense
2024-01-04,hephaestus_10000,Hephaestus,10000.0,defense,3e90a3a9-b49e-4067-8872-2ab16cb46774,ITUB4.SA,sell,2278.2068724107944,historical_hephaestus_defense
2024-01-04,hephaestus_10000,Hephaestus,10000.0,defense,d8ce5dbb-5580-49b5-836b-1440b01658b0,PETR4.SA,sell,2441.1162769577095,historical_hephaestus_defense
2024-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,c4fd9abb-9085-41e5-9b0f-89f45e92b802,B3SA3.SA,buy,1540.3820896029986,historical_hephaestus_balanced
2024-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,7bdcafc1-594c-411d-b588-3b3f10a2212b,BTC-USD,buy,3080.764179205997,historical_hephaestus_balanced
2024-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,10bbc985-84a3-425d-9431-b030402d4c5f,ETH-USD,buy,1540.3820896029986,historical_hephaestus_balanced
2024-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,2cb207f4-c03c-4100-a84d-6b52f82c966f,ITUB4.SA,buy,2310.5731344044975,historical_hephaestus_balanced
2024-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,1ec2086c-5c10-4aeb-aca2-19350180de16,PETR4.SA,buy,2310.5731344044975,historical_hephaestus_balanced
2024-01-22,hephaestus_10000,Hephaestus,10000.0,balanced,9363a408-389a-4e60-98e7-ea8082016f96,BTC-USD,buy,136.63464860045542,historical_hephaestus_balanced
2024-01-22,hephaestus_10000,Hephaestus,10000.0,balanced,5ffa391f-086e-4228-b8a5-3aff81905627,ETH-USD,buy,103.48807849466812,historical_hephaestus_balanced
2024-01-26,hephaestus_10000,Hephaestus,10000.0,balanced,90db7f15-dcb5-41bb-9afd-278fea36d067,BTC-USD,sell,134.36498865580552,historical_hephaestus_balanced
2024-01-26,hephaestus_10000,Hephaestus,10000.0,balanced,543bfeeb-8bfe-4c15-9b31-070336e90646,PETR4.SA,sell,104.7877916139364,historical_hephaestus_balanced
2024-02-05,hephaestus_10000,Hephaestus,10000.0,risk_on,e1527bf5-3506-4358-9c24-c11bd2969eb3,B3SA3.SA,sell,225.49882666441135,historical_hephaestus_risk_on
2024-02-05,hephaestus_10000,Hephaestus,10000.0,risk_on,7a903ec0-0091-4493-8176-f0497b637b3e,BTC-USD,buy,1494.427890544925,historical_hephaestus_risk_on
2024-02-05,hephaestus_10000,Hephaestus,10000.0,risk_on,9d71751b-4d18-49b3-b982-a5e0db1a7d52,ETH-USD,buy,804.0979849185665,historical_hephaestus_risk_on
2024-02-05,hephaestus_10000,Hephaestus,10000.0,risk_on,0d3c7f2d-87a1-4a82-a72c-8f17b1fe63e9,ITUB4.SA,sell,744.4860134537691,historical_hephaestus_risk_on
2024-02-05,hephaestus_10000,Hephaestus,10000.0,risk_on,597e743b-99f1-4a67-a3ba-6bda6eb732ce,PRIO3.SA,buy,1062.788443591391,historical_hephaestus_risk_on
2024-02-08,hephaestus_10000,Hephaestus,10000.0,risk_on,ce4b8cf3-acc2-4fac-89a1-4e7d475bae03,BTC-USD,sell,102.42728715508292,historical_hephaestus_risk_on
2024-02-09,hephaestus_10000,Hephaestus,10000.0,risk_on,494019ce-d0ca-4cbb-9a5f-e495d65d9c88,BTC-USD,sell,135.88972089800427,historical_hephaestus_risk_on
2024-02-12,hephaestus_10000,Hephaestus,10000.0,risk_on,35c29cb6-1c10-45d5-abf2-86264682b9ab,BTC-USD,sell,150.10348291486753,historical_hephaestus_risk_on
2024-02-12,hephaestus_10000,Hephaestus,10000.0,risk_on,1dee0aea-f726-47a2-acac-68e03e7a519c,ETH-USD,sell,173.42713713573585,historical_hephaestus_risk_on
2024-02-14,hephaestus_10000,Hephaestus,10000.0,risk_on,0466ac8b-10c7-4894-bce1-53553c7eb431,B3SA3.SA,buy,136.79386615149292,historical_hephaestus_risk_on
2024-02-14,hephaestus_10000,Hephaestus,10000.0,risk_on,a31c12ba-760b-42e7-8744-59f0ea015aeb,BTC-USD,sell,107.03801324687083,historical_hephaestus_risk_on
2024-02-14,hephaestus_10000,Hephaestus,10000.0,risk_on,a42524a6-406c-485a-954c-fea941ae92b0,PETR4.SA,buy,134.00165684925696,historical_hephaestus_risk_on
