date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2023-01-24,2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,5,5,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-01-25,2023-01-25,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-01-26,2023-01-26,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-01-27,2023-01-27,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-01-30,2023-01-30,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-01-31,2023-01-31,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-01,2023-02-01,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-02,2023-02-02,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-03,2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,6,6,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-06,2023-02-06,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-07,2023-02-07,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-08,2023-02-08,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-09,2023-02-09,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,3,3,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-10,2023-02-10,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-13,2023-02-13,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-14,2023-02-14,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,5,5,"BTC-USD,ITUB4.SA,PETR4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-15,2023-02-15,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,0.925,ataque,2,2,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-16,2023-02-16,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-17,2023-02-17,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-21,2023-02-21,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,6,6,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-22,2023-02-22,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-23,2023-02-23,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-24,2023-02-24,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-27,2023-02-27,hephaestus_10000,Hephaestus,10000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.07, ""PETR4.SA"": 0.14, ""SOL-USD"": 0.1}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-02-28,2023-02-28,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,5,5,"BTC-USD,ITUB4.SA,PETR4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-01,2023-03-01,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,1,1,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-02,2023-03-02,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-03,2023-03-03,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-06,2023-03-06,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-07,2023-03-07,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,5,5,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-08,2023-03-08,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-09,2023-03-09,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-10,2023-03-10,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-13,2023-03-13,hephaestus_10000,Hephaestus,10000.0,balanced,stable,0.59375,0.1875,equilibrio,5,5,"BTC-USD,ITUB4.SA,PETR4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Sem gatilho forte; fica em balanced. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-14,2023-03-14,hephaestus_10000,Hephaestus,10000.0,balanced,stable,0.59375,0.1875,equilibrio,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Sem gatilho forte; fica em balanced. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-15,2023-03-15,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,6,6,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-16,2023-03-16,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-17,2023-03-17,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,2,2,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2023-03-20,2023-03-20,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
