ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
c0870a7a-59d1-40aa-91d6-a0c632c7badc,BTC-USD,buy,117.87145209628245,0.0005244919043212645,224734.55000000002,0.2946786302407061,filled,2024-01-02T00:00:00+00:00,2024-01-02,hephaestus_200,Hephaestus,200.0,balanced
d1d77340-db29-4f96-b67a-9e8974959530,PETR4.SA,buy,88.40358907221183,3.087234909210057,28.6352,0.13260538360831775,filled,2024-01-02T00:00:00+00:00,2024-01-02,hephaestus_200,Hephaestus,200.0,balanced
27c0fb3d-9947-47e7-a03b-f86bd7cec612,BTC-USD,sell,115.78447258439292,0.0005244919043212645,220755.5,0.2894611814609823,filled,2024-01-04T00:00:00+00:00,2024-01-04,hephaestus_200,Hephaestus,200.0,defense
7e4a0f04-4cc8-4171-b587-355d52b74a48,PETR4.SA,sell,92.48645723964212,3.087234909210057,29.9577,0.1387296858594632,filled,2024-01-04T00:00:00+00:00,2024-01-04,hephaestus_200,Hephaestus,200.0,defense
a7430309-ec69-4620-aea8-97a2694dd6c2,BTC-USD,buy,118.32761760603097,0.0005486010234887423,215689.75,0.2958190440150774,filled,2024-01-16T00:00:00+00:00,2024-01-16,hephaestus_200,Hephaestus,200.0,balanced
6c627ff4-f229-469c-b97c-f3f6684112d0,PETR4.SA,buy,88.74571320452321,2.991546180058425,29.6655,0.13311856980678483,filled,2024-01-16T00:00:00+00:00,2024-01-16,hephaestus_200,Hephaestus,200.0,balanced
eda2b7f8-9239-41ac-868e-b01fc8985c83,PETR4.SA,sell,94.38148705313527,2.991546180058425,31.5494,0.14157223057970292,filled,2024-02-05T00:00:00+00:00,2024-02-05,hephaestus_200,Hephaestus,200.0,risk_on
2fa6cef2-7f7f-46c1-a7a4-d76a09afda14,BTC-USD,buy,52.763936345781175,0.0002470875317946047,213543.5,0.13190984086445295,filled,2024-02-05T00:00:00+00:00,2024-02-05,hephaestus_200,Hephaestus,200.0,risk_on
166e8082-efe1-4c09-a8c1-652f147d6806,ETH-USD,buy,84.95705950257471,0.0073816971281610464,11509.15,0.21239264875643676,filled,2024-02-05T00:00:00+00:00,2024-02-05,hephaestus_200,Hephaestus,200.0,risk_on
cb04f105-1068-45f2-b05d-f206ea3378f0,BTC-USD,sell,207.9087249330624,0.000795688555283347,261294.1,0.519771812332656,filled,2024-02-20T00:00:00+00:00,2024-02-20,hephaestus_200,Hephaestus,200.0,defense
c1bddf5f-fed7-41a7-8f9a-fe7394d23bb1,ETH-USD,sell,111.27207159475601,0.0073816971281610464,15074.05,0.27818017898689,filled,2024-02-20T00:00:00+00:00,2024-02-20,hephaestus_200,Hephaestus,200.0,defense
4203be42-12d1-4948-b771-a4a388f9056f,BTC-USD,buy,145.14969464471162,0.0005720844457724156,253720.75,0.36287423661177903,filled,2024-02-23T00:00:00+00:00,2024-02-23,hephaestus_200,Hephaestus,200.0,balanced
e854882c-34c7-43b7-94c1-77723ab1d3df,PETR4.SA,buy,108.86227098353369,3.3556588489872103,32.4414,0.16329340647530055,filled,2024-02-23T00:00:00+00:00,2024-02-23,hephaestus_200,Hephaestus,200.0,balanced
f6579dde-652b-42db-a177-785c82ae576d,BTC-USD,sell,206.17379945414373,0.0005720844457724156,360390.5,0.5154344986353594,filled,2024-03-11T00:00:00+00:00,2024-03-11,hephaestus_200,Hephaestus,200.0,defense
edde54bd-8d57-479f-a1b3-3b54108820ae,PETR4.SA,sell,93.20006887177078,3.3556588489872103,27.774,0.1398001033076562,filled,2024-03-11T00:00:00+00:00,2024-03-11,hephaestus_200,Hephaestus,200.0,defense
22a2d614-37fe-4f27-820a-f9c05bd7964b,BTC-USD,buy,162.82189482576723,0.0004561543982184558,356944.7,0.4070547370644181,filled,2024-03-14T00:00:00+00:00,2024-03-14,hephaestus_200,Hephaestus,200.0,balanced
4f0da3d3-3c2d-447e-8c6a-b8073d3e2dac,PETR4.SA,buy,122.11642111932542,4.36536990263515,27.9739,0.18317463167898815,filled,2024-03-14T00:00:00+00:00,2024-03-14,hephaestus_200,Hephaestus,200.0,balanced
fb93f626-b3ac-4464-a3d7-cfb129083ed7,BTC-USD,sell,141.26508712107892,0.0004561543982184558,309687.0,0.3531627178026973,filled,2024-03-19T00:00:00+00:00,2024-03-19,hephaestus_200,Hephaestus,200.0,defense
6f55f287-ed74-4eac-b3d0-8ede66937068,PETR4.SA,sell,121.98196772632427,4.36536990263515,27.9431,0.1829729515894864,filled,2024-03-19T00:00:00+00:00,2024-03-19,hephaestus_200,Hephaestus,200.0,defense
4305b10d-5d57-4e31-917b-3842e6463d81,BTC-USD,buy,153.6948443714372,0.0004392034187901846,349940.0,0.38423711092859303,filled,2024-03-26T00:00:00+00:00,2024-03-26,hephaestus_200,Hephaestus,200.0,balanced
bd5949b3-966e-419b-b44d-af846bd110fa,PETR4.SA,buy,115.27113327857789,4.095893248383366,28.1431,0.17290669991786684,filled,2024-03-26T00:00:00+00:00,2024-03-26,hephaestus_200,Hephaestus,200.0,balanced
8caf4641-1e17-4757-9e7e-b67926d180c0,BTC-USD,sell,144.85649045307105,0.0004392034187901846,329816.4,0.36214122613267763,filled,2024-04-03T00:00:00+00:00,2024-04-03,hephaestus_200,Hephaestus,200.0,defense
29546605-1d39-46a8-8460-3e6de8f18993,PETR4.SA,sell,121.63287467196695,4.095893248383366,29.6963,0.18244931200795042,filled,2024-04-03T00:00:00+00:00,2024-04-03,hephaestus_200,Hephaestus,200.0,defense
19fedc90-b233-4064-ae2e-05638f98a237,BTC-USD,buy,152.26350562185152,0.00044041160912229637,345730.0,0.38065876405462884,filled,2024-04-09T00:00:00+00:00,2024-04-09,hephaestus_200,Hephaestus,200.0,balanced
2608fd56-7598-457a-922c-cd7c927f3617,PETR4.SA,buy,114.19762921638865,3.844520240250089,29.704,0.17129644382458298,filled,2024-04-09T00:00:00+00:00,2024-04-09,hephaestus_200,Hephaestus,200.0,balanced
0002784c-48a9-45cf-be8f-8c0c527ec399,BTC-USD,sell,139.65449923209974,0.0004404116091222964,317099.95,0.34913624808024935,filled,2024-04-15T00:00:00+00:00,2024-04-15,hephaestus_200,Hephaestus,200.0,defense
4c37707e-f4b9-446a-b248-135f00b52607,PETR4.SA,sell,115.11416284166425,3.844520240250089,29.9424,0.1726712442624964,filled,2024-04-15T00:00:00+00:00,2024-04-15,hephaestus_200,Hephaestus,200.0,defense
949e1118-a9f7-4a2e-87f0-ff4a1be09fc0,BTC-USD,buy,147.1570114359723,0.00044315057498711804,332070.0,0.36789252858993077,filled,2024-04-23T00:00:00+00:00,2024-04-23,hephaestus_200,Hephaestus,200.0,balanced
ee8066b7-b04d-49d4-bb2a-0b466838de76,PETR4.SA,buy,110.3677585769792,3.4586333961222913,31.9108,0.1655516378654688,filled,2024-04-23T00:00:00+00:00,2024-04-23,hephaestus_200,Hephaestus,200.0,balanced
c9c7a1ba-80d3-44c5-9891-6b88107dc7e0,BTC-USD,sell,139.33099443922853,0.00044315057498711804,314410.05,0.34832748609807135,filled,2024-05-03T00:00:00+00:00,2024-05-03,hephaestus_200,Hephaestus,200.0,defense
b3430ecb-be45-4c33-8a40-3bacbb0d7a83,PETR4.SA,sell,113.79145977580067,3.4586333961222913,32.9007,0.17068718966370103,filled,2024-05-03T00:00:00+00:00,2024-05-03,hephaestus_200,Hephaestus,200.0,defense
c9c2aea5-8473-4649-a06c-94189287ec72,BTC-USD,buy,144.97510157991653,0.00047382880560062644,305965.15,0.36243775394979133,filled,2024-05-08T00:00:00+00:00,2024-05-08,hephaestus_200,Hephaestus,200.0,balanced
4d647640-9d33-4826-807c-e9593c2a0ef1,PETR4.SA,buy,108.73132618493737,3.354031426423429,32.4181,0.16309698927740607,filled,2024-05-08T00:00:00+00:00,2024-05-08,hephaestus_200,Hephaestus,200.0,balanced
34ca7f30-d1cd-415d-9694-6d486f957993,BTC-USD,sell,162.04563719352916,0.00047382880560062644,341991.95,0.4051140929838229,filled,2024-05-28T00:00:00+00:00,2024-05-28,hephaestus_200,Hephaestus,200.0,defense
bf376ce0-725f-4bcc-9076-196b26808d6a,PETR4.SA,sell,98.99490835717279,3.354031426423429,29.5152,0.14849236253575918,filled,2024-05-28T00:00:00+00:00,2024-05-28,hephaestus_200,Hephaestus,200.0,defense
f9d35831-4430-4171-aa88-88f50903a564,BTC-USD,buy,208.92588063757245,0.0006024773216223995,346778.0,0.5223147015939311,filled,2024-06-07T00:00:00+00:00,2024-06-07,hephaestus_200,Hephaestus,200.0,risk_on
