ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
05ead0e0-c6c4-4ff6-a87b-1fb094496edc,BTC-USD,buy,80.0,0.0009596428209420455,83364.34999999999,0.2,filled,2023-01-02T00:00:00+00:00,2023-01-02,hephaestus_200,Hephaestus,200.0,balanced
8dedc963-dade-4787-b37f-8565427e0cff,BTC-USD,sell,123.81815488275265,0.0009596428209420455,129025.25,0.30954538720688163,filled,2023-09-01T00:00:00+00:00,2023-09-01,hephaestus_200,Hephaestus,200.0,defense
7b9a076b-c5ad-4e9a-b732-896f7cf08fa6,BTC-USD,buy,97.3234437982183,0.0007556182663259696,128799.75,0.24330860949554578,filled,2023-09-06T00:00:00+00:00,2023-09-06,hephaestus_200,Hephaestus,200.0,balanced
1ba3f55d-19b4-4ba2-bc21-57e559b94859,BTC-USD,sell,99.06911089799787,0.0007556182663259696,131110.0,0.2476727772449947,filled,2023-09-13T00:00:00+00:00,2023-09-13,hephaestus_200,Hephaestus,200.0,defense
60745c3e-8e36-4aab-aa96-145903b3b527,BTC-USD,buy,97.82531808343393,0.0007376715600802326,132613.65,0.24456329520858483,filled,2023-09-14T00:00:00+00:00,2023-09-14,hephaestus_200,Hephaestus,200.0,balanced
ec6fc312-4d23-4a5b-9fb5-8a7fe736dd4d,BTC-USD,buy,40.0581031765044,0.0002981010464281577,134377.6,0.10014525794126101,filled,2023-10-11T00:00:00+00:00,2023-10-11,hephaestus_200,Hephaestus,200.0,risk_on
99b2d8aa-a50c-4b81-93e5-fbd2394684d6,BTC-USD,sell,45.70105098643431,0.0003218847431650144,141979.55,0.11425262746608578,filled,2023-10-17T00:00:00+00:00,2023-10-17,hephaestus_200,Hephaestus,200.0,balanced
281044ed-f4f2-4882-98b2-617da235891b,PETR4.SA,buy,80.98898587916968,2.8883272841098884,28.0401,0.12148347881875451,filled,2023-10-23T00:00:00+00:00,2023-10-23,hephaestus_200,Hephaestus,200.0,balanced
e4343f19-1788-4ef8-8b74-5aa837532227,BTC-USD,sell,135.13254754013096,0.0007138878633433758,189291.0,0.3378313688503274,filled,2023-11-15T00:00:00+00:00,2023-11-15,hephaestus_200,Hephaestus,200.0,defense
8be06c3d-2a44-44ec-b431-31d2b43a1f11,PETR4.SA,sell,77.41554736326893,2.8883272841098884,26.8029,0.11612332104490339,filled,2023-11-15T00:00:00+00:00,2023-11-15,hephaestus_200,Hephaestus,200.0,defense
