ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
f645e48e-6b67-4752-be3f-de8b4d8e92fe,BTC-USD,buy,88.14814814814817,0.0007789385107085146,113164.45,0.2203703703703704,filled,2023-01-24T00:00:00+00:00,2023-01-24,hermes_200,Hermes,200.0,risk_on
05cd9388-4496-491e-8587-3c4632ea3a72,BTC-USD,sell,100.50273607879377,0.0007789385107085146,129025.25,0.25125684019698447,filled,2023-09-01T00:00:00+00:00,2023-09-01,hermes_200,Hermes,200.0,defense
47618161-ab3d-43b8-b134-39ebd19fcaee,BTC-USD,buy,93.38545305810858,0.0006686846310552762,139655.45,0.23346363264527145,filled,2023-10-06T00:00:00+00:00,2023-10-06,hermes_200,Hermes,200.0,risk_on
1795db18-4b95-40c2-881d-0ba0234800b3,BTC-USD,sell,126.57598249708428,0.0006686846310552762,189291.0,0.3164399562427107,filled,2023-11-15T00:00:00+00:00,2023-11-15,hermes_200,Hermes,200.0,defense
da03d7ea-be43-46f1-910d-49e54260565c,BTC-USD,buy,107.77150667351762,0.0005046817471546435,213543.5,0.26942876668379406,filled,2024-02-05T00:00:00+00:00,2024-02-05,hermes_200,Hermes,200.0,risk_on
d04e334a-f157-4c09-92dd-e43631bf989b,BTC-USD,sell,131.87036290920014,0.0005046817471546435,261294.1,0.32967590727300033,filled,2024-02-20T00:00:00+00:00,2024-02-20,hermes_200,Hermes,200.0,defense
0712c33e-18eb-4b1e-87c2-8c3fdb6457bd,BTC-USD,buy,118.128804584056,0.0003406467670499743,346778.0,0.29532201146014,filled,2024-06-07T00:00:00+00:00,2024-06-07,hermes_200,Hermes,200.0,risk_on
eb78b9c7-f090-4175-a9e7-9a91235b1b2b,BTC-USD,sell,98.59867381216334,0.0003406467670499743,289445.5,0.24649668453040835,filled,2024-07-12T00:00:00+00:00,2024-07-12,hermes_200,Hermes,200.0,defense
40bc6fd2-e1de-49e1-808f-74d1ff541f88,BTC-USD,buy,109.28227870747043,0.0003314798050639413,329680.05,0.27320569676867607,filled,2024-07-23T00:00:00+00:00,2024-07-23,hermes_200,Hermes,200.0,risk_on
07c5345d-caf5-4fd7-a0c0-ada17a22444e,BTC-USD,sell,110.68888011227877,0.0003314798050639413,333923.45,0.27672220028069694,filled,2024-07-29T00:00:00+00:00,2024-07-29,hermes_200,Hermes,200.0,defense
12785ea7-d3d9-496a-818e-f31bab0392f2,BTC-USD,buy,109.65984962385309,0.00033558715936327435,326770.1,0.2741496240596327,filled,2024-08-01T00:00:00+00:00,2024-08-01,hermes_200,Hermes,200.0,risk_on
f39faee7-2477-4bb9-96d4-65a37c89a60a,BTC-USD,sell,94.00133598860474,0.00033558715936327435,280110.05,0.23500333997151185,filled,2024-08-06T00:00:00+00:00,2024-08-06,hermes_200,Hermes,200.0,defense
81ba239b-4db0-45e6-b407-d0063c761580,BTC-USD,buy,102.53410027083731,0.00022214976227770842,461553.94999999995,0.2563352506770933,filled,2024-11-19T00:00:00+00:00,2024-11-19,hermes_200,Hermes,200.0,risk_on
027540ed-9681-4b31-98b0-64d5210edb12,BTC-USD,sell,107.19481339091176,0.00022214976227770845,482534.0,0.2679870334772794,filled,2025-02-07T00:00:00+00:00,2025-02-07,hermes_200,Hermes,200.0,defense
090871f7-c166-42e9-861d-e66f4331720a,BTC-USD,buy,104.35717623185394,0.00017373450769649036,600670.4,0.26089294057963486,filled,2025-08-12T00:00:00+00:00,2025-08-12,hermes_200,Hermes,200.0,risk_on
ce463236-b82f-4ed5-bbe2-a0073f3b1a08,BTC-USD,sell,100.96324656382684,0.00017373450769649036,581135.25,0.2524081164095671,filled,2025-08-18T00:00:00+00:00,2025-08-18,hermes_200,Hermes,200.0,defense
69374344-4a90-460e-b9ee-c5d556df22fe,BTC-USD,buy,102.63510046786526,0.00018246240083176046,562500.0,0.25658775116966315,filled,2025-08-21T00:00:00+00:00,2025-08-21,hermes_200,Hermes,200.0,risk_on
c1e9bf54-5d95-42cd-8462-6d19eca32eed,BTC-USD,sell,101.96292722944114,0.00018246240083176046,558816.1,0.25490731807360284,filled,2025-08-26T00:00:00+00:00,2025-08-26,hermes_200,Hermes,200.0,defense
fe25a63c-090f-4291-8552-917ce040f831,BTC-USD,buy,102.11340962115258,0.0001835911550550069,556200.0499999999,0.25528352405288146,filled,2025-09-02T00:00:00+00:00,2025-09-02,hermes_200,Hermes,200.0,risk_on
a68a52cc-316f-4550-86a2-03c5fa784798,BTC-USD,sell,101.67579256440573,0.0001835911550550069,553816.4,0.25418948141101433,filled,2025-10-15T00:00:00+00:00,2025-10-15,hermes_200,Hermes,200.0,defense
e325d4b7-2983-4857-be4f-6345fd77e0b4,BTC-USD,buy,101.69598844558561,0.0001878082666886289,541488.35,0.254239971113964,filled,2025-10-21T00:00:00+00:00,2025-10-21,hermes_200,Hermes,200.0,risk_on
40e9ce2c-f4e3-41a9-b1af-9ab26ed8d9a1,BTC-USD,sell,95.16812054078224,0.0001878082666886289,506730.19999999995,0.2379203013519556,filled,2025-11-06T00:00:00+00:00,2025-11-06,hermes_200,Hermes,200.0,defense
