as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2024-01-02,apollo_10000,Apollo,10000.0,balanced,13231.978990159552,13221.988846021979,8326.156619662945,4,4,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-03,apollo_10000,Apollo,10000.0,balanced,13093.675827440158,13093.675827440158,8326.156619662945,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-04,apollo_10000,Apollo,10000.0,defense,13198.670869914822,13188.778241723028,13188.778241723028,4,4,
2024-01-05,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-08,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-09,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-10,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-11,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-12,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-15,apollo_10000,Apollo,10000.0,defense,13188.778241723028,13188.778241723028,13188.778241723028,0,0,
2024-01-16,apollo_10000,Apollo,10000.0,balanced,13188.778241723028,13178.820714150528,8298.972764713008,4,4,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-17,apollo_10000,Apollo,10000.0,balanced,13116.46177822629,13116.46177822629,8298.972764713008,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-18,apollo_10000,Apollo,10000.0,balanced,13029.323083782627,13029.323083782627,8298.972764713008,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-19,apollo_10000,Apollo,10000.0,balanced,13041.000616020363,13041.000616020363,8298.972764713008,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-22,apollo_10000,Apollo,10000.0,balanced,12892.497692265035,12892.219382149393,8187.370408341168,1,1,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-23,apollo_10000,Apollo,10000.0,balanced,12876.262334849162,12876.262334849162,8187.370408341168,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-24,apollo_10000,Apollo,10000.0,balanced,12902.691791346697,12902.691791346697,8187.370408341168,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
2024-01-25,apollo_10000,Apollo,10000.0,balanced,12877.98365592747,12877.98365592747,8187.370408341168,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD"
