date,N_used,p1,deff,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,top5,cluster_count,largest_share,entropy,turnover_pair_frac,p1_shuffle,deff_shuffle,structure_score,p1_bootstrap,deff_bootstrap,structure_score_bootstrap,eigvec_overlap_1d,eigvec_instability_1d,insufficient_universe
2018-07-09,470,0.3054514586567783,9.549687900837073,143.56218556868583,34.064837084367554,15.705793465245481,11.612553290431944,10.053823128864352,7.962763764285626,7.743918563813649,6.8858086690407205,6.30158650705587,5.898514146222539,0.4574450905055215,165,0.28085106382978725,3.864054194701138,0.018282447942657532,,,,,,,,,False
2018-07-10,470,0.3052268333319819,9.558943528016588,143.4566116660315,34.10960125428777,15.707103567865959,11.655299650309264,10.105802580634922,8.013776539224674,7.771811028478573,6.932717927560331,6.278875524636497,6.009011273495726,0.4575200398279349,166,0.25957446808510637,3.930619604297225,0.021294742094996145,0.0184482930689412,94.92345354370529,85.65128855595175,0.018571768429059866,93.95220700464954,84.67991854153587,0.9994617840446115,0.0005382159553884991,False
2018-07-11,470,0.3055199780640848,9.538733143092205,143.59438969011984,34.24921928473516,15.74605691782289,11.691464356989599,10.123963686526551,8.034422676336069,7.7792384156336185,6.854167681820137,6.235884225413844,5.980807760641687,0.4583087105025406,167,0.2851063829787234,3.8652963499672506,0.013618835911627275,,,,,,,,,False
2018-07-12,470,0.30531321762961566,9.546191213952067,143.49721228591937,34.357375416328026,15.79976386789513,11.741494548310076,10.10704362464757,8.007104187883348,7.7623061126449295,6.847045404069874,6.271924296468024,5.952107363233948,0.45851678668744716,167,0.27872340425531916,3.872524435066713,0.009209272785011114,,,,,,,,,False
2018-07-13,470,0.30467077656753805,9.575634905996996,143.19526498674287,34.55060843277903,15.773849796694957,11.802189170757853,10.154305851500524,8.044842261235697,7.732543439220885,6.773598522896446,6.317764422898431,5.978203706137961,0.45846003880526653,168,0.2702127659574468,3.9185929483086537,0.015252007440003629,,,,,,,,,False
2018-07-16,470,0.30555318506543305,9.527027588646202,143.60999698075352,34.50851249541397,15.86737497167852,11.692922103355155,10.253788158553618,8.085873229928115,7.81556795559909,6.7432597989623595,6.320425319166079,5.979817477354752,0.45943105257394645,166,0.27872340425531916,3.859171052098841,0.01443542167581545,,,,,,,,,False
2018-07-17,470,0.3070234665732701,9.446001368674233,144.301029289437,34.5612865181417,15.92491186463907,11.56825150290717,10.165687951093958,8.140393460103029,7.853129723662454,6.808184683613737,6.356048884139093,6.0109312677443505,0.4606833343111039,168,0.2702127659574468,3.9130076090609296,0.020205961076078572,0.017957643338539688,94.99737052821258,85.84043498277309,0.019028837102021023,94.40698365093536,85.24897691173237,0.999410967925082,0.0005890320749180056,False
2018-07-18,470,0.30764178843286816,9.404698082594434,144.59164056344804,34.87522888653858,15.929880351848,11.604341175533111,10.079058064196076,8.265853161203406,7.807827117109008,6.682350652378479,6.400000977028018,6.061885248360429,0.4618726575352421,165,0.28297872340425534,3.8419198172778026,0.01448986072676133,,,,,,,,,False
2018-07-19,470,0.3064975054982196,9.45325778295519,144.05382758416317,35.27467498869699,16.043738300841675,11.64397252137281,10.1903780343536,8.26508791982377,7.839437616892134,6.687708705831831,6.4160657451786856,6.091932858361096,0.46214168389240057,165,0.28936170212765955,3.8334939406086894,0.01882683845211632,,,,,,,,,False
2018-07-20,470,0.3055966121769166,9.502954256189879,143.63040772315077,35.24111499437099,15.957144067157815,11.667839208861732,10.216623364765656,8.310462305075674,7.869840440634691,6.720026523637234,6.435131113208911,6.1088270507679,0.4610917645921425,165,0.28085106382978725,3.8510769037688926,0.016522251962074127,,,,,,,,,False
2018-07-23,470,0.3047708373905206,9.542424960269932,143.2422935735447,35.39432232226889,15.976179482305575,11.713653410998628,10.244823282867522,8.34466040207914,7.880320168480735,6.7648312622088485,6.432368492233672,6.125898306891312,0.46078994057869205,164,0.2978723404255319,3.7710236508064887,0.016522251962074127,,,,,,,,,False
2018-07-24,470,0.3056160863742984,9.500587449036278,143.63956059592027,35.23002338604741,16.0279298391008,11.522671324484438,10.535517910731588,8.294985410191568,7.9107035395089165,6.785516399615256,6.605093385093674,6.0775422357057085,0.46160787884315846,163,0.27872340425531916,3.8531290480713287,0.01996098534682212,0.018247929562699456,95.2952280824016,86.08200879017691,0.018488591833299508,94.5092582500621,85.29579829556683,0.9994558762159079,0.0005441237840920765,False
2018-07-25,470,0.3070823593853896,9.442938899167034,144.32870891113305,34.40114796988553,16.076004552510902,11.455213029416475,10.49581744860122,8.386514367220412,7.861986803540191,6.882649774591223,6.600474623377658,6.127870657542502,0.46118487640754735,161,0.2872340425531915,3.801614964701793,0.01577825159914712,,,,,,,,,False
2018-07-26,470,0.2982735043962967,9.917803766569188,140.18854706625945,34.70010196135375,15.888184652717488,11.79497633461332,10.539642456470705,8.49673283107367,8.24522747754025,7.2753993459771635,6.6625539977175166,6.13789388693181,0.4534286222796058,168,0.2723404255319149,3.910501965755291,0.012829469672912035,,,,,,,,,False
2018-07-27,470,0.27198315639268933,11.537358216937328,127.83208350456403,35.582229700477725,16.330090404696186,12.894090132972014,11.086023696517653,8.755098402479184,8.606414571145592,7.48057598224244,6.923116436363528,6.553212236451289,0.43345642008346286,181,0.15106382978723404,4.199404104868512,0.05458422174840085,,,,,,,,,False
2018-07-30,470,0.27042674167209363,11.647062220544376,127.10056858588402,35.19980630239834,16.786703036196933,13.750315405334753,10.775386032795538,9.00028380571702,8.622735222221802,7.488432490998269,7.0275900829820594,6.485727542397449,0.43321867949491394,184,0.12127659574468085,4.314788666465423,0.0686476432427528,,,,,,,,,False
2018-07-31,470,0.2707615816716042,11.623879184552825,127.25794338565396,35.28480976956679,16.66858504108245,13.641705424169844,10.71173166203582,8.950314122756836,8.878351042921997,7.452334169011602,6.96724809774742,6.449879934272425,0.4331165431542743,179,0.15531914893617021,4.191110957376976,0.05063739055482466,0.01852273852717094,94.70445265131826,83.33281230990988,0.01964664459282246,94.0406438194809,82.66787957200687,0.9968117115624011,0.003188288437598885,False
2018-08-01,470,0.24587513446331952,13.499568293685343,115.56131319776014,36.320811014910916,17.56117708692934,14.534106473846503,10.92240919233538,9.307109135309808,9.175703644806411,7.724180801970226,7.1783804405640055,6.635771428766313,0.4146804616293241,193,0.09787234042553192,4.418921035022288,0.0697999364877739,,,,,,,,,False
