as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2024-01-02,hermes_10000,Hermes,10000.0,balanced,61d6c075-0940-453c-8170-bc1539d18a70,BTC-USD,buy,4098.41097387514,historical_hermes_balanced
2024-01-02,hermes_10000,Hermes,10000.0,balanced,850f444c-6856-4eaf-84a9-39ee073c0a94,ETH-USD,buy,2390.739734760499,historical_hermes_balanced
2024-01-02,hermes_10000,Hermes,10000.0,balanced,dbe06142-3ff2-45ce-b627-d969ef0c8dbd,SOL-USD,buy,1366.1369912917135,historical_hermes_balanced
2024-01-04,hermes_10000,Hermes,10000.0,defense,6276d848-8fb0-4d3c-9806-59ea6c632a6f,BTC-USD,sell,4025.8463317869614,historical_hermes_defense
2024-01-04,hermes_10000,Hermes,10000.0,defense,345e5b18-7398-427c-a8db-c50c2d267057,ETH-USD,sell,2301.1836762730113,historical_hermes_defense
2024-01-04,hermes_10000,Hermes,10000.0,defense,5a5dcf24-3335-45a1-a36a-e3f973eb8ce4,SOL-USD,sell,1342.8411108068362,historical_hermes_defense
2024-01-16,hermes_10000,Hermes,10000.0,balanced,ca21c1e5-ebb7-4704-b314-199f99e11b98,BTC-USD,buy,4044.5958991293332,historical_hermes_balanced
2024-01-16,hermes_10000,Hermes,10000.0,balanced,cdb0f956-1c87-4810-9deb-66ab7421240e,ETH-USD,buy,2359.347607825445,historical_hermes_balanced
2024-01-16,hermes_10000,Hermes,10000.0,balanced,3c2354f3-b722-4972-9a1a-fdf01ce97fc3,SOL-USD,buy,1348.1986330431112,historical_hermes_balanced
2024-01-22,hermes_10000,Hermes,10000.0,balanced,27c2670e-6334-470b-a5f3-3c95518e0a7f,BTC-USD,buy,144.29713231477672,historical_hermes_balanced
2024-01-22,hermes_10000,Hermes,10000.0,balanced,35fb57be-5e22-4457-a0b4-2b78769a8500,ETH-USD,buy,138.04310101061583,historical_hermes_balanced
2024-01-22,hermes_10000,Hermes,10000.0,balanced,a2e833e6-95d5-470b-9364-ce0f6083dca9,SOL-USD,buy,126.71989026001461,historical_hermes_balanced
2024-01-26,hermes_10000,Hermes,10000.0,balanced,01090642-e493-4753-a080-a4d8c01ed41e,BTC-USD,sell,147.02413078001064,historical_hermes_balanced
2024-01-26,hermes_10000,Hermes,10000.0,balanced,35b3ea8f-f785-482c-9bb5-ab9bc9a2bdd9,SOL-USD,sell,105.10571434447229,historical_hermes_balanced
2024-01-29,hermes_10000,Hermes,10000.0,balanced,51deb4a2-3acd-43a6-aa7c-6a1cad8447fe,SOL-USD,sell,107.72803868434994,historical_hermes_balanced
2024-02-05,hermes_10000,Hermes,10000.0,risk_on,3dc6a0be-52da-4b20-ac29-04c41bf41a13,BTC-USD,buy,1610.778954909018,historical_hermes_risk_on
2024-02-05,hermes_10000,Hermes,10000.0,risk_on,676fb4aa-bbde-455e-845a-1fdef229b25f,ETH-USD,buy,1070.0667179053034,historical_hermes_risk_on
2024-02-05,hermes_10000,Hermes,10000.0,risk_on,b4fb703b-c33f-430e-b1c5-cd336a13d1d7,SOL-USD,buy,1389.5108474165368,historical_hermes_risk_on
2024-02-08,hermes_10000,Hermes,10000.0,risk_on,c30eff84-7161-43d3-8777-7878c3b8c3a7,BTC-USD,sell,103.31539052667449,historical_hermes_risk_on
2024-02-09,hermes_10000,Hermes,10000.0,risk_on,7748c236-32fe-46f5-b256-c71c726291c5,SOL-USD,sell,128.7246230046967,historical_hermes_risk_on
2024-02-12,hermes_10000,Hermes,10000.0,risk_on,af110f10-9209-40cc-8f2f-1738b3a7a7ef,BTC-USD,sell,196.28831712058582,historical_hermes_risk_on
2024-02-12,hermes_10000,Hermes,10000.0,risk_on,9f257f2e-b768-4512-869f-04437d8d3116,ETH-USD,sell,138.8494587180735,historical_hermes_risk_on
2024-02-15,hermes_10000,Hermes,10000.0,risk_on,22206aca-48f1-473e-8162-e50c83fb4ede,ETH-USD,sell,121.16200918711502,historical_hermes_risk_on
2024-02-16,hermes_10000,Hermes,10000.0,risk_on,8814505c-c0b1-4447-83e6-09d2c671eb08,BTC-USD,sell,127.76136774530642,historical_hermes_risk_on
2024-02-19,hermes_10000,Hermes,10000.0,risk_on,32b1f4a9-0d09-4313-a9a0-8e3c95f683c0,BTC-USD,buy,104.243171902006,historical_hermes_risk_on
2024-02-19,hermes_10000,Hermes,10000.0,risk_on,3ad47ebf-eb1f-4d6e-a073-2f5a3355851c,ETH-USD,sell,144.1458188525571,historical_hermes_risk_on
2024-02-20,hermes_10000,Hermes,10000.0,defense,f76b74a9-ac51-41a5-a53d-fd1f6c15e508,BTC-USD,sell,6530.015473879083,historical_hermes_defense
2024-02-20,hermes_10000,Hermes,10000.0,defense,8be7c73c-7b79-42ec-882e-267c4eeaf228,ETH-USD,sell,3896.0782906755157,historical_hermes_defense
2024-02-20,hermes_10000,Hermes,10000.0,defense,e7c73402-2fc9-41ee-a0b4-af297fa33da9,SOL-USD,sell,2864.461948660576,historical_hermes_defense
2024-02-23,hermes_10000,Hermes,10000.0,balanced,db9f7518-cd4c-44a3-a352-0d6fde27d970,BTC-USD,buy,4574.394091957682,historical_hermes_balanced
2024-02-23,hermes_10000,Hermes,10000.0,balanced,8497f537-2b30-4bd4-ad61-4fd56cde7f31,ETH-USD,buy,2668.3965536419814,historical_hermes_balanced
2024-02-23,hermes_10000,Hermes,10000.0,balanced,d0c614fe-b8b0-48e4-84f4-9ab223bfade1,SOL-USD,buy,1524.7980306525608,historical_hermes_balanced
2024-02-26,hermes_10000,Hermes,10000.0,balanced,d7716b1f-6406-42bc-a4cf-7fc6c7372e09,BTC-USD,sell,168.73536275006518,historical_hermes_balanced
2024-02-26,hermes_10000,Hermes,10000.0,balanced,4f75b4f3-b429-47aa-96b2-1504d116f164,ETH-USD,sell,133.82586288291986,historical_hermes_balanced
2024-02-27,hermes_10000,Hermes,10000.0,balanced,db4d9489-04d8-4529-862f-65fd22317822,BTC-USD,sell,161.35822265166007,historical_hermes_balanced
