as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2023-01-02,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-03,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-04,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-05,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-06,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-09,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-10,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-11,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-12,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-13,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-16,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-17,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-18,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-19,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-20,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-23,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-24,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-25,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-26,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-27,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-30,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-31,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-02-01,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-02-02,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-02-03,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-06,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-07,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-08,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-09,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-10,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-13,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-14,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-02-15,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-02-16,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-02-17,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-02-21,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-22,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-23,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-24,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-27,zeus_200,Zeus,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-28,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-01,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-02,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-03,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-06,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-07,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-08,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-09,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-10,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-13,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-14,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-03-15,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-16,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-17,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-20,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-21,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-22,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-23,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-24,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-27,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-28,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-29,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-30,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-03-31,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-03,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-04,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-05,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-06,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-10,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-11,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-12,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-13,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-14,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-04-17,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-04-18,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2023-04-19,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-20,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-21,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-04-24,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
