as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2024-01-02,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-03,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-04,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-05,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-08,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-09,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-10,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-11,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-12,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-15,zeus_200,Zeus,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-16,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-17,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-18,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-19,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-22,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-23,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-24,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-25,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-26,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-29,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-30,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-31,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-01,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-02,zeus_200,Zeus,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-05,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-06,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-07,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-08,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-09,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-12,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-13,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-14,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-15,zeus_200,Zeus,200.0,risk_on,200.0,200.0,200.0,0,0,
