date,value
2018-01-31,1410571.0
2018-02-28,1405303.0
2018-03-31,1415763.0
2018-04-30,1414907.0
2018-05-31,1419445.0
2018-06-30,1432717.0
2018-07-31,1420881.0
2018-08-31,1434320.0
2018-09-30,1440877.0
2018-10-31,1417390.0
2018-11-30,1427818.0
2018-12-31,1462037.0
2019-01-31,1423002.0
2019-02-28,1424211.0
2019-03-31,1436695.0
2019-04-30,1420024.0
2019-05-31,1420549.0
2019-06-30,1419273.0
2019-07-31,1396922.0
2019-08-31,1411215.0
2019-09-30,1427524.0
2019-10-31,1415578.0
2019-11-30,1435147.0
2019-12-31,1458826.0
2020-01-31,1431634.0
2020-02-29,1442009.0
2020-03-31,1534303.0
2020-04-30,1554328.0
2020-05-31,1568161.0
2020-06-30,1581817.0
2020-07-31,1609796.0
2020-08-31,1649768.0
2020-09-30,1697670.0
2020-10-31,1719393.0
2020-11-30,1751350.0
2020-12-31,1780450.0
2021-01-31,1764350.0
2021-02-28,1774313.0
2021-03-31,1809384.0
2021-04-30,1804880.0
2021-05-31,1814790.0
2021-06-30,1814263.0
2021-07-31,1830524.0
2021-08-31,1848208.0
2021-09-30,1891192.0
2021-10-31,1907849.0
2021-11-30,1929659.0
2021-12-31,1970605.0
2022-01-31,1943805.0
2022-02-28,1967754.0
2022-03-31,1990048.0
2022-04-30,1998547.0
2022-05-31,2008336.0
2022-06-30,2047451.0
2022-07-31,2041622.0
2022-08-31,2058843.0
2022-09-30,2104721.0
2022-10-31,2100060.0
2022-11-30,2121812.0
2022-12-31,2170267.0
2023-01-31,2143696.0
2023-02-28,2128587.0
2023-03-31,2146398.0
2023-04-30,2136652.0
2023-05-31,2137582.0
2023-06-30,2161384.0
2023-07-31,2145357.0
2023-08-31,2164354.0
2023-09-30,2204640.0
2023-10-31,2195088.0
2023-11-30,2211381.0
2023-12-31,2271990.0
2024-01-31,2223506.0
2024-02-29,2221893.0
2024-03-31,2285751.0
2024-04-30,2268846.0
2024-05-31,2277001.0
2024-06-30,2336157.0
2024-07-31,2321183.0
2024-08-31,2343924.0
2024-09-30,2384373.0
2024-10-31,2397484.0
2024-11-30,2435998.0
2024-12-31,2497213.0
2025-01-31,2450444.0
2025-02-28,2477987.0
2025-03-31,2495720.0
2025-04-30,2513816.0
2025-05-31,2532592.0
2025-06-30,2547706.0
2025-07-31,2544275.0
2025-08-31,2546082.0
2025-09-30,2589912.0
2025-10-31,2597503.0
2025-11-30,2616297.0
2025-12-31,2701245.0
2026-01-31,2654860.0
