date,value
2018-01-31,31624.0
2018-02-28,32449.0
2018-03-31,33238.0
2018-04-30,34811.0
2018-05-31,37370.0
2018-06-30,38558.0
2018-07-31,37549.0
2018-08-31,41353.0
2018-09-30,40039.0
2018-10-31,37177.0
2018-11-30,38633.0
2018-12-31,38748.0
2019-01-31,36519.0
2019-02-28,37385.0
2019-03-31,38967.0
2019-04-30,39453.0
2019-05-31,39407.0
2019-06-30,38322.0
2019-07-31,37649.0
2019-08-31,41385.0
2019-09-30,41644.0
2019-10-31,40041.0
2019-11-30,42240.0
2019-12-31,40307.0
2020-01-31,42695.0
2020-02-29,44987.0
2020-03-31,51987.0
2020-04-30,54270.0
2020-05-31,54263.0
2020-06-30,54760.0
2020-07-31,52033.0
2020-08-31,54713.0
2020-09-30,56407.0
2020-10-31,57718.0
2020-11-30,53317.0
2020-12-31,51967.0
2021-01-31,54759.0
2021-02-28,55302.0
2021-03-31,56973.0
2021-04-30,54036.0
2021-05-31,52322.0
2021-06-30,50022.0
2021-07-31,51216.0
2021-08-31,51433.0
2021-09-30,54394.0
2021-10-31,56430.0
2021-11-30,56199.0
2021-12-31,55805.0
2022-01-31,53574.0
2022-02-28,51394.0
2022-03-31,47378.0
2022-04-30,49191.0
2022-05-31,47289.0
2022-06-30,52380.0
2022-07-31,51884.0
2022-08-31,51790.0
2022-09-30,54066.0
2022-10-31,52570.0
2022-11-30,52941.0
2022-12-31,52177.0
2023-01-31,50993.0
2023-02-28,52078.0
2023-03-31,50804.0
2023-04-30,50007.0
2023-05-31,50959.0
2023-06-30,48192.0
2023-07-31,47415.0
2023-08-31,49219.0
2023-09-30,50076.0
2023-10-31,50575.0
2023-11-30,49355.0
2023-12-31,48413.0
2024-01-31,49535.0
2024-02-29,49833.0
2024-03-31,49962.0
2024-04-30,51718.0
2024-05-31,52416.0
2024-06-30,55589.0
2024-07-31,56621.0
2024-08-31,56562.0
2024-09-30,54481.0
2024-10-31,57779.0
2024-11-30,60535.0
2024-12-31,61923.0
2025-01-31,58301.0
2025-02-28,58488.0
2025-03-31,57422.0
2025-04-30,56608.0
2025-05-31,57087.0
2025-06-30,54571.0
2025-07-31,56021.0
2025-08-31,54264.0
2025-09-30,53186.0
2025-10-31,53843.0
2025-11-30,53338.0
2025-12-31,55024.0
2026-01-31,52301.0
2026-02-28,51495.0
