as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2024-01-02,hephaestus_1000,Hephaestus,1000.0,balanced,ae0ec86a-2599-409b-a395-10813ecb3bb2,BTC-USD,buy,365.9759503823296,historical_hephaestus_balanced
2024-01-02,hephaestus_1000,Hephaestus,1000.0,balanced,3d38e5e8-60b3-4def-bdea-8ffe143ef398,ETH-USD,buy,182.9879751911648,historical_hephaestus_balanced
2024-01-02,hephaestus_1000,Hephaestus,1000.0,balanced,8e8dbabd-16fe-47a7-93a6-04b925c34fa9,ITUB4.SA,buy,274.48196278674715,historical_hephaestus_balanced
2024-01-02,hephaestus_1000,Hephaestus,1000.0,balanced,b50fdedb-abc4-414a-9af6-815e247ae076,PETR4.SA,buy,274.48196278674715,historical_hephaestus_balanced
2024-01-04,hephaestus_1000,Hephaestus,1000.0,defense,d8e1f8e9-9550-48a9-8838-663ab121f160,BTC-USD,sell,359.4961429589992,historical_hephaestus_defense
2024-01-04,hephaestus_1000,Hephaestus,1000.0,defense,87394ff5-0e1c-473b-ae4a-0ca77c7380b0,ETH-USD,sell,176.13332615912847,historical_hephaestus_defense
2024-01-04,hephaestus_1000,Hephaestus,1000.0,defense,a70f7a99-32c1-42df-b913-8b7f4eaee522,ITUB4.SA,sell,267.99503512325157,historical_hephaestus_defense
2024-01-04,hephaestus_1000,Hephaestus,1000.0,defense,fdf7621f-3c54-4c64-9e1d-5476c7773595,PETR4.SA,sell,287.1587520456129,historical_hephaestus_defense
2024-01-16,hephaestus_1000,Hephaestus,1000.0,balanced,ff6dabe0-d7bd-4c74-9985-8d840f21da01,BTC-USD,buy,363.2897575686338,historical_hephaestus_balanced
2024-01-16,hephaestus_1000,Hephaestus,1000.0,balanced,81ca17ef-ed1c-4cc8-a368-1cf90437c7bd,ETH-USD,buy,181.6448787843169,historical_hephaestus_balanced
2024-01-16,hephaestus_1000,Hephaestus,1000.0,balanced,9332948c-9f03-4682-a554-72e5f22317b0,ITUB4.SA,buy,272.4673181764753,historical_hephaestus_balanced
2024-01-16,hephaestus_1000,Hephaestus,1000.0,balanced,8f219515-9893-4816-847a-d84ca1fc5a70,PETR4.SA,buy,272.4673181764753,historical_hephaestus_balanced
