date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.174102673769603
2018-02-28,99.38022354,0.13,1.24,1405303.0,1405303.0,7.036638484320163
2018-03-31,98.94058813,0.24,1.2,1415763.0,1415763.0,7.277761131307564
2018-04-30,98.97087246,0.29,1.17,1414907.0,1414907.0,7.27961749280389
2018-05-31,98.93221618,0.23,1.18,1419445.0,1419445.0,6.113473134292413
2018-06-30,98.49889029,0.97,1.23,1432717.0,1432717.0,6.075980831965991
2018-07-31,97.77024631,0.61,1.24,1420881.0,1420881.0,7.574606575660875
2018-08-31,97.29110938,0.15,1.23,1434320.0,1434320.0,8.443487185046868
2018-09-30,97.22004297,0.23,1.24,1440877.0,1440877.0,7.7025781211488376
2018-10-31,97.23332297,0.35,1.23,1417390.0,1417390.0,6.280555481583309
2018-11-30,97.5839272,0.13,1.18,1427818.0,1427818.0,5.282144570332354
2018-12-31,97.45199815,0.13,1.16,1462037.0,1462037.0,5.331686955821046
2019-01-31,97.20182524,0.49,1.21,1423002.0,1423002.0,5.927498763985772
2019-02-28,96.98329306,0.09,1.17,1424211.0,1424211.0,6.372535738729027
2019-03-31,96.86444883,0.31,1.11,1436695.0,1436695.0,6.320265136920609
2019-04-30,97.18235216,0.38,1.08,1420024.0,1420024.0,5.8452599566932
2019-05-31,96.3610841,0.03,1.09,1420549.0,1420549.0,7.079151105406181
2019-06-30,96.25231556,0.88,1.07,1419273.0,1419273.0,7.0626738780885905
2019-07-31,96.34081658,0.58,1.05,1396922.0,1396922.0,7.1111452984208166
2019-08-31,97.04573607,0.42,1.02,1411215.0,1411215.0,5.397460275780446
2019-09-30,97.36576607,0.46,0.99,1427524.0,1427524.0,5.137337607826592
2019-10-31,97.06279623,0.18,0.98,1415578.0,1415578.0,5.782827023120095
2019-11-30,97.09082107,0.04,0.95,1435147.0,1435147.0,5.740388777650929
2019-12-31,96.05675281,0.21,0.94,1458826.0,1458826.0,7.809727689012304
2020-01-31,96.02898012,0.38,0.99,1431634.0,1431634.0,7.306684768696741
2020-02-29,95.33350028,0.33,0.95,1442009.0,1442009.0,8.726262038459417
2020-03-31,94.79482705,0.26,0.91,1534303.0,1534303.0,7.530505576642447
