date,P,P_incc,J,L_credito,L,D
2010-06-30,99.02333855,1.09,0.037591125,850742.0,850742.0,5.829956626484762
2010-07-31,98.93283995,0.44,0.03656857142857143,856268.0,856268.0,6.207342304649357
2010-08-31,100.0,0.14,0.0366583,876241.0,876241.0,6.038475856071685
2010-09-30,102.14107583,0.21,0.03707288888888889,894120.0,894120.0,6.003175815389344
2010-10-31,104.26782897,0.2,0.037586625,910493.0,910493.0,5.711985110694697
2010-11-30,105.73193067,0.37,0.036677125,927066.0,927066.0,5.679263617645397
2010-12-31,106.57871129,0.67,0.035772125,936912.0,936912.0,5.65982381673045
2011-01-31,107.3955066,0.41,0.04368411111111111,933467.0,933467.0,5.6666255752264885
2011-02-28,108.88716533,0.28,0.043664,947964.0,947964.0,5.638002906745482
2011-03-31,111.0723148,0.43,1.61,958884.0,958884.0,5.616442615663701
2011-04-30,115.02769088,1.06,1.63,971825.0,971825.0,5.590892091223286
2011-05-31,118.94578108,2.94,1.61,986470.0,986470.0,5.561977213669011
2011-06-30,122.63404976,0.37,1.59,1002021.0,1002021.0,5.531273542733775
2011-07-31,126.31428723,0.45,1.6,1012580.0,1012580.0,5.510426004864495
2011-08-31,130.03969198,0.13,1.58,1025674.0,1025674.0,5.4845733994226595
2011-09-30,133.19509986,0.14,1.54,1053850.0,1053850.0,5.428943109906152
2011-10-31,134.76862155,0.23,1.56,1056671.0,1056671.0,5.423373368043358
2011-11-30,136.13021715,0.72,1.47,1080026.0,1080026.0,5.3772615916500435
2011-12-31,139.32940934,0.11,1.38,1112355.0,1112355.0,5.313431678611316
2012-01-31,144.09661471,0.89,1.45,1099064.0,1099064.0,5.339673238022301
2012-02-29,148.71279181,0.3,1.47,1099920.0,1099920.0,5.33798316392285
2012-03-31,151.87637206,0.51,1.43,1125741.0,1125741.0,5.287002552565462
2012-04-30,153.95335506,0.75,1.44,1141731.0,1141731.0,5.255432126338568
2012-05-31,156.80593313,1.88,1.37,1161233.0,1161233.0,5.216927657778412
