date,P,P_incc,J,L_credito,L,D
2012-06-30,100.0,0.73,1.3,1180998.0,1180998.0,5.7628239230155
2012-07-31,98.97189012,0.67,1.29,1188704.0,1188704.0,13.43748035767794
2012-08-31,97.85897738,0.26,1.3,1197310.0,1197310.0,16.462790955816516
2012-09-30,97.91959844,0.22,1.25,1218829.0,1218829.0,16.41450461100287
2012-10-31,98.56896577,0.21,1.27,1234774.0,1234774.0,11.250760476587837
2012-11-30,99.18298817,0.33,1.21,1254604.0,1254604.0,5.5976598960461486
2012-12-31,99.7227797,0.16,1.22,1291867.0,1291867.0,5.514045691538922
2013-01-31,100.76951211,0.65,1.27,1277890.0,1277890.0,5.545408591369787
2013-02-28,101.79984342,0.6,1.28,1288822.0,1288822.0,5.520878347329505
2013-03-31,102.34263806,0.5,1.27,1319047.0,1319047.0,5.453056665467312
2013-04-30,102.76978928,0.74,1.27,1324301.0,1324301.0,5.441267248874956
2013-05-31,103.75660745,2.25,1.27,1343310.0,1343310.0,5.398613076814792
2013-06-30,104.96219171,1.15,1.3,1371462.0,1371462.0,5.335442986234661
2013-07-31,106.78995701,0.48,1.31,1371133.0,1371133.0,5.336181227205138
2013-08-31,108.30009517,0.31,1.38,1387379.0,1387379.0,5.299726932960863
2013-09-30,109.52707332,0.43,1.4,1394720.0,1394720.0,5.283254510577063
2013-10-31,110.26004725,0.26,1.39,1391759.0,1391759.0,5.289898679311354
2013-11-30,111.23810263,0.35,1.39,1418888.0,1418888.0,5.229024091809635
2013-12-31,111.90787418,0.1,1.42,1461999.0,1461999.0,5.1322875979548455
2014-01-31,112.88646263,0.88,1.47,1450143.0,1450143.0,5.158891199614338
2014-02-28,113.5229592,0.33,1.51,1455446.0,1455446.0,5.146991832239145
2014-03-31,115.51056949,0.28,1.48,1470686.0,1470686.0,5.1127948948833195
2014-04-30,116.04294982,0.88,1.49,1477149.0,1477149.0,5.0982926110164755
2014-05-31,116.17864754,2.05,1.47,1486831.0,1486831.0,5.0765672338853
2014-06-30,115.93245566,0.66,1.47,1499849.0,1499849.0,6.104302592470404
2014-07-31,116.39197373,0.75,1.52,1497784.0,1497784.0,6.108936232604249
2014-08-31,117.82511103,0.08,1.48,1509536.0,1509536.0,6.082565995871594
2014-09-30,118.57704913,0.15,1.51,1535565.0,1535565.0,4.967213326726586
2014-10-31,119.81703816,0.17,1.49,1541066.0,1541066.0,4.95486966843299
2014-11-30,120.65360056,0.44,1.54,1566044.0,1566044.0,4.898821695908461
2014-12-31,121.55920913,0.08,1.5,1601391.0,1601391.0,4.8195067913995135
2015-01-31,122.48079505,0.92,1.57,1591349.0,1591349.0,4.842039970200511
2015-02-28,123.00785366,0.31,1.6,1599734.0,1599734.0,4.823224922974225
2015-03-31,123.16219977,0.62,1.59,1625477.0,1625477.0,4.765460371901324
2015-04-30,124.16766097,0.46,1.6,1617486.0,1617486.0,4.783391325077859
2015-05-31,124.62383196,0.95,1.64,1630568.0,1630568.0,4.7540367099539145
2015-06-30,123.65933033,1.84,1.59,1640086.0,1640086.0,8.592857995886881
2015-07-31,123.04454445,0.55,1.6,1643742.0,1643742.0,11.064373694566543
2015-08-31,123.92780403,0.59,1.62,1657395.0,1657395.0,11.033737816238517
2015-09-30,125.24898648,0.22,1.62,1681022.0,1681022.0,7.120542679343686
2015-10-31,125.97358993,0.36,1.66,1670159.0,1670159.0,4.665198721315169
2015-11-30,126.35223855,0.34,1.68,1678370.0,1678370.0,4.64677411156263
2015-12-31,127.01073133,0.1,1.67,1710914.0,1710914.0,4.573748840610662
2016-01-31,127.68759478,0.39,1.74,1686224.0,1686224.0,4.629150571799332
2016-02-29,128.20596985,0.54,1.73,1669474.0,1669474.0,4.6667357883813585
2016-03-31,128.4046829,0.64,1.72,1643265.0,1643265.0,4.725545993837976
2016-04-30,128.51096462,0.55,1.71,1624448.0,1624448.0,4.7677693383409
2016-05-31,128.55461411,0.08,1.7,1624441.0,1624441.0,4.767785045595591
2016-06-30,128.65426566,1.93,1.7,1603433.0,1603433.0,4.8149247608167975
2016-07-31,128.78424957,0.49,1.65,1588513.0,1588513.0,4.848403652243892
2016-08-31,128.91248345,0.29,1.64,1578740.0,1578740.0,4.87033322368605
2016-09-30,129.1179691,0.33,1.64,1571752.0,1571752.0,4.8860135516547185
2016-10-31,129.35102966,0.21,1.66,1557581.0,1557581.0,4.917811766829876
2016-11-30,129.66053984,0.16,1.67,1556307.0,1556307.0,4.920670487183638
2016-12-31,129.95134991,0.34,1.59,1548645.0,1548645.0,4.937863199389696
2017-01-31,130.25682434,0.41,1.68,1511586.0,1511586.0,5.021019649617356
2017-02-28,130.64937765,0.65,1.62,1507526.0,1507526.0,5.030129857338134
2017-03-31,131.00247046,0.16,1.56,1505787.0,1505787.0,5.034031988182083
2017-04-30,131.52256851,-0.02,1.51,1496040.0,1496040.0,5.055903218392531
2017-05-31,131.87478754,0.63,1.46,1480996.0,1480996.0,5.08966035261701
2017-06-30,132.15151925,0.93,1.47,1485896.0,1485896.0,5.078665274333312
2017-07-31,132.06673981,0.3,1.43,1456057.0,1456057.0,5.46560161655253
2017-08-31,131.80093747,0.36,1.39,1442958.0,1442958.0,6.4988491408606155
2017-09-30,131.46371352,0.06,1.37,1439429.0,1439429.0,7.7829287956094815
2017-10-31,131.41886222,0.31,1.32,1432195.0,1432195.0,7.649347058803984
2017-11-30,131.46007651,0.31,1.32,1429364.0,1429364.0,6.6518447583855504
2017-12-31,131.70649561,0.07,1.29,1445115.0,1445115.0,5.340340236946205
2018-01-31,132.04461745,0.31,1.31,1410571.0,1410571.0,5.247686554276066
2018-02-28,132.71644289,0.13,1.24,1405303.0,1405303.0,5.2595073853778045
2018-03-31,133.44957348,0.24,1.2,1415763.0,1415763.0,5.236036259082401
2018-04-30,133.85285108,0.29,1.17,1414907.0,1414907.0,5.237957031941757
2018-05-31,133.86758656,0.23,1.18,1419445.0,1419445.0,5.227774243114937
2018-06-30,133.67583739,0.97,1.23,1432717.0,1432717.0,5.912429731922976
2018-07-31,133.55101767,0.61,1.24,1420881.0,1420881.0,6.404720190565839
