date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,4.999782452678571
2018-02-28,100.55783923,0.13,1.24,1405303.0,1405303.0,5.011206883008764
2018-03-31,101.26766002,0.24,1.2,1415763.0,1415763.0,4.988522839490574
2018-04-30,101.19700402,0.29,1.17,1414907.0,1414907.0,5.199439259793754
2018-05-31,100.85946745,0.23,1.18,1419445.0,1419445.0,6.1890131945743185
2018-06-30,100.95348572,0.97,1.23,1432717.0,1432717.0,6.160230916794832
2018-07-31,101.08965248,0.61,1.24,1420881.0,1420881.0,5.976838959238581
2018-08-31,101.24797812,0.15,1.23,1434320.0,1434320.0,4.948279264388559
2018-09-30,100.65208025,0.23,1.24,1440877.0,1440877.0,6.697570840744257
2018-10-31,100.43252527,0.35,1.23,1417390.0,1417390.0,7.402107784063162
2018-11-30,99.92657223,0.13,1.18,1427818.0,1427818.0,8.888977515127166
2018-12-31,100.30145149,0.13,1.16,1462037.0,1462037.0,7.051257204689465
2019-01-31,100.45168164,0.49,1.21,1423002.0,1423002.0,6.482308384587037
2019-02-28,101.22867086,0.09,1.17,1424211.0,1424211.0,4.970202112947392
2019-03-31,101.09104973,0.31,1.11,1436695.0,1436695.0,5.350484975572019
2019-04-30,101.02953896,0.38,1.08,1420024.0,1420024.0,5.568957198946596
2019-05-31,100.97754884,0.03,1.09,1420549.0,1420549.0,5.722011867622415
2019-06-30,100.99856227,0.88,1.07,1419273.0,1419273.0,5.317422813816919
2019-07-31,101.14657576,0.58,1.05,1396922.0,1396922.0,5.183575518374164
2019-08-31,101.23779155,0.42,1.02,1411215.0,1411215.0,4.99838584426311
2019-09-30,100.8276657,0.46,0.99,1427524.0,1427524.0,6.1768736863831135
2019-10-31,99.99917876,0.18,0.98,1415578.0,1415578.0,8.664841003657004
2019-11-30,99.13740639,0.04,0.95,1435147.0,1435147.0,11.204597117325001
2019-12-31,98.41667753,0.21,0.94,1458826.0,1458826.0,12.117736905160726
2020-01-31,98.88455865,0.38,0.99,1431634.0,1431634.0,9.714646078825167
2020-02-29,99.82936578,0.33,0.95,1442009.0,1442009.0,7.10995201113148
2020-03-31,100.41880768,0.26,0.91,1534303.0,1534303.0,4.731451470595127
2020-04-30,100.10288457,0.22,0.97,1554328.0,1554328.0,5.630693118003066
2020-05-31,99.842241,0.2,0.99,1568161.0,1568161.0,6.380871365942364
2020-06-30,100.27626086,0.34,0.95,1581817.0,1581817.0,6.35125632786546
2020-07-31,100.73643415,1.17,0.94,1609796.0,1609796.0,5.347910968693922
2020-08-31,100.58305341,0.72,0.92,1649768.0,1649768.0,4.937271558473408
2020-09-30,99.92909226,1.16,0.9,1697670.0,1697670.0,6.781527997492365
2020-10-31,99.526311,1.73,0.92,1719393.0,1719393.0,7.9421491970000595
2020-11-30,100.26847701,1.28,0.89,1751350.0,1751350.0,7.416622888898187
2020-12-31,100.93108167,0.7,0.89,1780450.0,1780450.0,5.405376323780975
2021-01-31,101.44167757,0.89,0.96,1764350.0,1764350.0,4.2325608243972965
2021-02-28,100.97701399,1.89,0.92,1774313.0,1774313.0,5.583462986014666
2021-03-31,100.73463296,1.3,0.93,1809384.0,1809384.0,6.226638209821738
2021-04-30,100.74363203,0.9,1.0,1804880.0,1804880.0,6.236405794143529
2021-05-31,101.75957047,2.22,1.0,1814790.0,1814790.0,4.842406118488205
2021-06-30,102.68397019,2.16,1.02,1814263.0,1814263.0,4.1243171662592975
2021-07-31,103.29692034,0.85,1.04,1830524.0,1830524.0,4.089052803768925
2021-08-31,103.4737486,0.46,1.09,1848208.0,1848208.0,4.05070245715557
2021-09-30,104.03887018,0.51,1.17,1891192.0,1891192.0,3.9574853513634163
2021-10-31,104.34646002,0.86,1.24,1907849.0,1907849.0,3.9213622048163312
2021-11-30,104.749234,0.67,1.4,1929659.0,1929659.0,3.8740640222989557
2021-12-31,104.85448476,0.35,1.39,1970605.0,1970605.0,3.7852666182936163
2022-01-31,105.68031187,0.71,1.43,1943805.0,1943805.0,3.8433863473842016
2022-02-28,106.38017007,0.38,1.41,1967754.0,1967754.0,3.7914494297726185
2022-03-31,107.19873148,0.86,1.43,1990048.0,1990048.0,3.74310162229704
2022-04-30,107.52982985,0.95,1.44,1998547.0,1998547.0,3.7246702947768577
2022-05-31,107.90104257,2.28,1.44,2008336.0,2008336.0,3.703441413132539
2022-06-30,107.80247424,2.14,1.45,2047451.0,2047451.0,3.892333554409845
2022-07-31,108.37332534,0.86,1.46,2041622.0,2041622.0,3.904974595487047
