date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.488191287090094
2018-02-28,99.87771939,0.13,1.24,1405303.0,1405303.0,6.831679888802084
2018-03-31,100.07395391,0.24,1.2,1415763.0,1415763.0,6.364974454823294
2018-04-30,100.02367461,0.29,1.17,1414907.0,1414907.0,6.731706108081926
2018-05-31,100.12427104,0.23,1.18,1419445.0,1419445.0,5.83382200885427
2018-06-30,100.41618965,0.97,1.23,1432717.0,1432717.0,5.805039731074784
2018-07-31,100.75822107,0.61,1.24,1420881.0,1420881.0,5.465832540563081
2018-08-31,100.47223317,0.15,1.23,1434320.0,1434320.0,7.497998805821458
2018-09-30,99.9527021,0.23,1.24,1440877.0,1440877.0,11.23905412358242
2018-10-31,99.46161152,0.35,1.23,1417390.0,1417390.0,14.858141203590122
2018-11-30,99.29055294,0.13,1.18,1427818.0,1427818.0,14.023225122269565
2018-12-31,99.16573658,0.13,1.16,1462037.0,1462037.0,11.106676108674513
2019-01-31,99.56829231,0.49,1.21,1423002.0,1423002.0,7.62317715188329
2019-02-28,100.23007339,0.09,1.17,1424211.0,1424211.0,6.371545985606829
2019-03-31,100.79740752,0.31,1.11,1436695.0,1436695.0,5.431537563106421
2019-04-30,101.13287412,0.38,1.08,1420024.0,1420024.0,5.467691070706016
2019-05-31,101.24358361,0.03,1.09,1420549.0,1420549.0,5.46655253123689
2019-06-30,101.17983516,0.88,1.07,1419273.0,1419273.0,5.92659572862353
2019-07-31,100.94195726,0.58,1.05,1396922.0,1396922.0,7.682471642032152
2019-08-31,100.77355591,0.42,1.02,1411215.0,1411215.0,8.863049717184861
2019-09-30,100.7539393,0.46,0.99,1427524.0,1427524.0,8.51177408612812
2019-10-31,100.5934066,0.18,0.98,1415578.0,1415578.0,7.987394557157438
2019-11-30,100.79934274,0.04,0.95,1435147.0,1435147.0,6.733381770569454
2019-12-31,100.80189798,0.21,0.94,1458826.0,1458826.0,6.540661556756168
2020-01-31,100.55658768,0.38,0.99,1431634.0,1431634.0,7.20986634539305
2020-02-29,100.43177095,0.33,0.95,1442009.0,1442009.0,8.088810247282034
2020-03-31,100.51010045,0.26,0.91,1534303.0,1534303.0,7.888657177256419
2020-04-30,100.81559248,0.22,0.97,1554328.0,1554328.0,6.0778767671298075
2020-05-31,100.9461805,0.2,0.99,1568161.0,1568161.0,5.146434268157806
2020-06-30,101.27828497,0.34,0.95,1581817.0,1581817.0,5.1168192300809014
