date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.2273231999993115
2018-02-28,100.0652098,0.13,1.24,1405303.0,1405303.0,5.238747630329506
2018-03-31,98.9351808,0.24,1.2,1415763.0,1415763.0,7.244872726335219
2018-04-30,98.02840471,0.29,1.17,1414907.0,1414907.0,8.893313585437529
2018-05-31,97.68864127,0.23,1.18,1419445.0,1419445.0,9.506144391786702
2018-06-30,97.87472076,0.97,1.23,1432717.0,1432717.0,7.448552974483309
2018-07-31,98.00237781,0.61,1.24,1420881.0,1420881.0,5.827636578127929
2018-08-31,98.29357534,0.15,1.23,1434320.0,1434320.0,5.1758200117093
2018-09-30,98.60677461,0.23,1.24,1440877.0,1440877.0,5.161600195901578
2018-10-31,98.41497695,0.35,1.23,1417390.0,1417390.0,5.561974111074685
2018-11-30,96.89421564,0.13,1.18,1427818.0,1427818.0,8.315456062146838
2018-12-31,96.58659542,0.13,1.16,1462037.0,1462037.0,8.811610664302316
2019-01-31,97.32996666,0.49,1.21,1423002.0,1423002.0,8.546824872345685
2019-02-28,98.63836926,0.09,1.17,1424211.0,1424211.0,5.768106380697891
2019-03-31,97.07044798,0.31,1.11,1436695.0,1436695.0,8.026372784794496
2019-04-30,94.75163278,0.38,1.08,1420024.0,1420024.0,12.354072753119407
2019-05-31,94.40509675,0.03,1.09,1420549.0,1420549.0,13.00998116888288
2019-06-30,95.96252425,0.88,1.07,1419273.0,1419273.0,10.15704505317565
2019-07-31,98.59992066,0.58,1.05,1396922.0,1396922.0,5.913970012782559
2019-08-31,99.07772247,0.42,1.02,1411215.0,1411215.0,5.2259265915838515
2019-09-30,98.7000127,0.46,0.99,1427524.0,1427524.0,5.875441972104623
2019-10-31,98.93643093,0.18,0.98,1415578.0,1415578.0,5.9013486244820905
2019-11-30,99.55177856,0.04,0.95,1435147.0,1435147.0,5.858910379012924
2019-12-31,99.38757209,0.21,0.94,1458826.0,1458826.0,5.419005386220266
2020-01-31,100.40583716,0.38,0.99,1431634.0,1431634.0,5.477975224781131
2020-02-29,101.27378275,0.33,0.95,1442009.0,1442009.0,5.455475516224608
2020-03-31,101.78249177,0.26,0.91,1534303.0,1534303.0,4.958992217915868
2020-04-30,101.96401647,0.22,0.97,1554328.0,1554328.0,4.9155650695935185
2020-05-31,101.69114935,0.2,0.99,1568161.0,1568161.0,5.366337981867616
2020-06-30,101.63028344,0.34,0.95,1581817.0,1581817.0,5.444251961265273
2020-07-31,101.88976348,1.17,0.94,1609796.0,1609796.0,5.383575397824024
2020-08-31,102.19260969,0.72,0.92,1649768.0,1649768.0,4.816118454814145
2020-09-30,102.49756318,1.16,0.9,1697670.0,1697670.0,4.604706927529986
2020-10-31,103.2428318,1.73,0.92,1719393.0,1719393.0,4.557597417267495
2020-11-30,103.91583938,1.28,0.89,1751350.0,1751350.0,4.488293977620188
2020-12-31,104.75491115,0.7,0.89,1780450.0,1780450.0,4.42518636133153
2021-01-31,105.14465886,0.89,0.96,1764350.0,1764350.0,4.460101571718038
2021-02-28,105.25796784,1.89,0.92,1774313.0,1774313.0,4.438495345563952
2021-03-31,105.23385022,1.3,0.93,1809384.0,1809384.0,4.403602419201873
2021-04-30,105.40616989,0.9,1.0,1804880.0,1804880.0,4.413370003523664
2021-05-31,105.97939241,2.22,1.0,1814790.0,1814790.0,4.391878715639795
2021-06-30,106.64822403,2.16,1.02,1814263.0,1814263.0,4.351857913580039
2021-07-31,107.21741933,0.85,1.04,1830524.0,1830524.0,4.316593551089666
2021-08-31,107.58870603,0.46,1.09,1848208.0,1848208.0,4.278243204476311
2021-09-30,107.04709392,0.51,1.17,1891192.0,1891192.0,5.089417440399744
2021-10-31,106.30191144,0.86,1.24,1907849.0,1907849.0,6.303905937767354
2021-11-30,105.81461069,0.67,1.4,1929659.0,1929659.0,7.08015917460639
2021-12-31,105.945671,0.35,1.39,1970605.0,1970605.0,6.086970428885464
2022-01-31,106.23914452,0.71,1.43,1943805.0,1943805.0,4.894478514061354
2022-02-28,106.28857083,0.38,1.41,1967754.0,1967754.0,4.018990177093359
2022-03-31,106.39615037,0.86,1.43,1990048.0,1990048.0,3.970642369617781
2022-04-30,106.22795035,0.95,1.44,1998547.0,1998547.0,4.236221833808099
2022-05-31,106.13246464,2.28,1.44,2008336.0,2008336.0,4.376478735212098
2022-06-30,105.94113702,2.14,1.45,2047451.0,2047451.0,4.615517210405791
2022-07-31,106.34387888,0.86,1.46,2041622.0,2041622.0,4.344147459772493
2022-08-31,106.9257747,0.09,1.45,2058843.0,2058843.0,4.145315413490259
2022-09-30,107.74592115,0.09,1.44,2104721.0,2104721.0,3.72195715715492
2022-10-31,108.6246039,0.12,1.43,2100060.0,2100060.0,3.732065218994145
2022-11-30,109.82794741,0.36,1.45,2121812.0,2121812.0,3.684892817980025
2022-12-31,110.31853083,0.09,1.47,2170267.0,2170267.0,3.5798110465962822
2023-01-31,110.19798163,0.46,1.51,2143696.0,2143696.0,3.8337478414436736
2023-02-28,110.69671412,0.05,1.5,2128587.0,2128587.0,3.8665139230417944
2023-03-31,111.46743548,0.3,1.47,2146398.0,2146398.0,3.827888158309242
2023-04-30,113.61821418,0.14,1.45,2136652.0,2136652.0,3.6527101023194177
2023-05-31,114.43911643,0.59,1.44,2137582.0,2137582.0,3.6506932609741094
