date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,5.3435356768650895
2018-02-28,100.70159821,0.13,1.24,1405303.0,1405303.0,5.354960107195284
2018-03-31,100.64253181,0.24,1.2,1415763.0,1415763.0,5.573841175254987
2018-04-30,100.31617959,0.29,1.17,1414907.0,1414907.0,6.91117046775525
2018-05-31,100.23305777,0.23,1.18,1419445.0,1419445.0,7.242580305563907
2018-06-30,100.63398498,0.97,1.23,1432717.0,1432717.0,6.972232916206526
2018-07-31,101.09806329,0.61,1.24,1420881.0,1420881.0,5.6624280864531915
2018-08-31,100.63435063,0.15,1.23,1434320.0,1434320.0,7.181050891093126
2018-09-30,100.9047721,0.23,1.24,1440877.0,1440877.0,7.166831075285404
2018-10-31,100.56741355,0.35,1.23,1417390.0,1417390.0,8.594690450901105
2018-11-30,101.13293572,0.13,1.18,1427818.0,1427818.0,6.683057401556316
2018-12-31,101.43717246,0.13,1.16,1462037.0,1462037.0,6.608848483282035
2019-01-31,101.83581289,0.49,1.21,1423002.0,1423002.0,5.316577230882811
2019-02-28,101.09783781,0.09,1.17,1424211.0,1424211.0,8.29845293868779
2019-03-31,99.84620648,0.31,1.11,1436695.0,1436695.0,13.370140258516837
2019-04-30,99.55243715,0.38,1.08,1420024.0,1420024.0,14.618021241790073
2019-05-31,99.62960606,0.03,1.09,1420549.0,1420549.0,11.632385100767069
2019-06-30,99.38836326,0.88,1.07,1419273.0,1419273.0,7.5336231608506585
2019-07-31,99.41819781,0.58,1.05,1396922.0,1396922.0,6.370367105509244
2019-08-31,99.74964695,0.42,1.02,1411215.0,1411215.0,6.339370639543134
2019-09-30,100.20926158,0.46,0.99,1427524.0,1427524.0,5.3067706109220785
2019-10-31,100.35737001,0.18,0.98,1415578.0,1415578.0,5.332677263299546
2019-11-30,100.54024612,0.04,0.95,1435147.0,1435147.0,5.2902390178303795
2019-12-31,100.06661118,0.21,0.94,1458826.0,1458826.0,7.1790311682588355
2020-01-31,99.66660806,0.38,0.99,1431634.0,1431634.0,8.884283115065855
2020-02-29,99.42240458,0.33,0.95,1442009.0,1442009.0,9.870878843084004
2020-03-31,99.55940588,0.26,0.91,1534303.0,1534303.0,7.730582239602471
