date,P,P_incc,J,L_credito,L,D
2018-01-31,100.0,0.31,1.31,1410571.0,1410571.0,4.953282922129494
2018-02-28,98.37355779,0.13,1.24,1405303.0,1405303.0,9.947209256747282
2018-03-31,97.71582058,0.24,1.2,1415763.0,1415763.0,9.629190951003888
2018-04-30,99.65775906,0.29,1.17,1414907.0,1414907.0,9.631047312500215
2018-05-31,101.76362733,0.23,1.18,1419445.0,1419445.0,6.299538058002028
2018-06-30,102.78762847,0.97,1.23,1432717.0,1432717.0,4.905256074351879
2018-07-31,102.35315044,0.61,1.24,1420881.0,1420881.0,5.7941900080061455
2018-08-31,101.16523013,0.15,1.23,1434320.0,1434320.0,8.135347497165831
2018-09-30,101.68875781,0.23,1.24,1440877.0,1440877.0,8.121127681358109
2018-10-31,101.69784181,0.35,1.23,1417390.0,1417390.0,7.308796851833199
2018-11-30,101.4140355,0.13,1.18,1427818.0,1427818.0,5.485818633677438
2018-12-31,100.08931432,0.13,1.16,1462037.0,1462037.0,8.079352739280484
2019-01-31,98.53260266,0.49,1.21,1423002.0,1423002.0,11.34042673747432
2019-02-28,98.40944821,0.09,1.17,1424211.0,1424211.0,11.023129403666632
2019-03-31,97.76746566,0.31,1.11,1436695.0,1436695.0,9.66061905882864
2019-04-30,98.82065487,0.38,1.08,1420024.0,1420024.0,6.52035168857212
2019-05-31,99.36146125,0.03,1.09,1420549.0,1420549.0,6.26395022956812
2019-06-30,99.74206707,0.88,1.07,1419273.0,1419273.0,4.9344113593479175
2019-07-31,99.31191802,0.58,1.05,1396922.0,1396922.0,5.86364399344654
2019-08-31,98.90817509,0.42,1.02,1411215.0,1411215.0,6.6629209543596915
2019-09-30,98.46612023,0.46,0.99,1427524.0,1427524.0,7.54032291826491
2019-10-31,98.80168034,0.18,0.98,1415578.0,1415578.0,6.685468356875981
2019-11-30,98.44504521,0.04,0.95,1435147.0,1435147.0,6.549943174416444
2019-12-31,98.68573627,0.21,0.94,1458826.0,1458826.0,5.585821369956214
2020-01-31,99.29276968,0.38,0.99,1431634.0,1431634.0,5.64479120851708
2020-02-29,99.66614489,0.33,0.95,1442009.0,1442009.0,4.8851050100716655
2020-03-31,99.65148901,0.26,0.91,1534303.0,1534303.0,4.714983771505394
2020-04-30,100.22395188,0.22,0.97,1554328.0,1554328.0,4.671556623183044
2020-05-31,101.2137911,0.2,0.99,1568161.0,1568161.0,4.6415577346565495
2020-06-30,101.62776271,0.34,0.95,1581817.0,1581817.0,4.581910865120302
2020-07-31,101.51078111,1.17,0.94,1609796.0,1609796.0,4.7563181382280515
2020-08-31,102.23563928,0.72,0.92,1649768.0,1649768.0,4.669632996018765
2020-09-30,102.59535982,1.16,0.9,1697670.0,1697670.0,4.5657504862091685
2020-10-31,103.6877665,1.73,0.92,1719393.0,1719393.0,4.2835571393976775
2020-11-30,103.61585388,1.28,0.89,1751350.0,1751350.0,4.35589671708674
2020-12-31,104.51538947,0.7,0.89,1780450.0,1780450.0,4.292789100798083
2021-01-31,104.37594505,0.89,0.96,1764350.0,1764350.0,4.600186722904427
2021-02-28,104.843383,1.89,0.92,1774313.0,1774313.0,4.436937479413972
2021-03-31,105.29012662,1.3,0.93,1809384.0,1809384.0,4.360880874229797
2021-04-30,106.11683219,0.9,1.0,1804880.0,1804880.0,4.09816604683175
