date,P,P_incc,J,L_credito,L,D
2011-12-31,100.0,0.11,1.38,1112355.0,1112355.0,5.8547566758983605
2012-01-31,101.99824746,0.89,1.45,1099064.0,1099064.0,5.883819258732513
2012-02-29,103.07444815,0.3,1.47,1099920.0,1099920.0,5.881947498074471
2012-03-31,103.96890549,0.51,1.43,1125741.0,1125741.0,5.825486362617346
2012-04-30,105.9485576,0.75,1.44,1141731.0,1141731.0,5.790522048456027
2012-05-31,107.35523107,1.88,1.37,1161233.0,1161233.0,5.747878267669657
2012-06-30,108.45719975,0.73,1.3,1180998.0,1180998.0,5.704659401540922
2012-07-31,109.37909645,0.67,1.29,1188704.0,1188704.0,5.687809182345979
2012-08-31,110.79493681,0.26,1.3,1197310.0,1197310.0,5.668990990496553
2012-09-30,112.07629591,0.22,1.25,1218829.0,1218829.0,5.621936764327859
2012-10-31,113.00935973,0.21,1.27,1234774.0,1234774.0,5.5870708487992635
2012-11-30,113.79099432,0.33,1.21,1254604.0,1254604.0,5.5437098513121486
2012-12-31,114.38778144,0.16,1.22,1291867.0,1291867.0,5.462229223507694
2013-01-31,115.18483136,0.65,1.27,1277890.0,1277890.0,5.492791838831819
2013-02-28,115.31062501,0.6,1.28,1288822.0,1288822.0,5.468887530988695
2013-03-31,116.37161934,0.5,1.27,1319047.0,1319047.0,5.402796449342299
2013-04-30,116.98081952,0.74,1.27,1324301.0,1324301.0,5.391307862312682
2013-05-31,117.9449318,2.25,1.27,1343310.0,1343310.0,5.349742093213712
2013-06-30,118.39847912,1.15,1.3,1371462.0,1371462.0,5.288183908581476
2013-07-31,119.52995314,0.48,1.31,1371133.0,1371133.0,5.288903311918504
2013-08-31,121.3634525,0.31,1.38,1387379.0,1387379.0,5.253379218868798
2013-09-30,123.51379404,0.43,1.4,1394720.0,1394720.0,5.237327121917063
2013-10-31,125.13054744,0.26,1.39,1391759.0,1391759.0,5.243801751950313
2013-11-30,126.43205147,0.35,1.39,1418888.0,1418888.0,5.184480496235339
2013-12-31,127.57623208,0.1,1.42,1461999.0,1461999.0,5.0902124194493075
2014-01-31,128.60845608,0.88,1.47,1450143.0,1450143.0,5.1161371792177
2014-02-28,129.62866748,0.33,1.51,1455446.0,1455446.0,5.104541447010229
2014-03-31,130.45601099,0.28,1.48,1470686.0,1470686.0,5.071217110060979
2014-04-30,131.16864412,0.88,1.49,1477149.0,1477149.0,5.057084879765506
2014-05-31,131.44439612,2.05,1.47,1486831.0,1486831.0,5.0359138672758315
2014-06-30,131.91929547,0.66,1.47,1499849.0,1499849.0,5.007448236146873
2014-07-31,132.59970132,0.75,1.52,1497784.0,1497784.0,5.01196364007077
2014-08-31,133.52173804,0.08,1.48,1509536.0,1509536.0,4.986266290475784
2014-09-30,133.74494078,0.15,1.51,1535565.0,1535565.0,4.929350334671845
2014-10-31,133.97742464,0.17,1.49,1541066.0,1541066.0,4.917321648480387
2014-11-30,134.68803599,0.44,1.54,1566044.0,1566044.0,4.8627038474096285
2014-12-31,135.7214482,0.08,1.5,1601391.0,1601391.0,4.78541281472294
2015-01-31,136.32778368,0.92,1.57,1591349.0,1591349.0,4.807371016274407
2015-02-28,136.59092262,0.31,1.6,1599734.0,1599734.0,4.789036071043471
2015-03-31,136.70821957,0.62,1.59,1625477.0,1625477.0,4.7327454932164015
2015-04-30,137.07293005,0.46,1.6,1617486.0,1617486.0,4.7502189037519305
2015-05-31,137.19297997,0.95,1.64,1630568.0,1630568.0,4.721613327900875
2015-06-30,137.4266698,1.84,1.59,1640086.0,1640086.0,4.700800923761573
2015-07-31,137.82913024,0.55,1.6,1643742.0,1643742.0,4.692806581511805
2015-08-31,137.98269531,0.59,1.62,1657395.0,1657395.0,4.662952436343294
2015-09-30,138.1897134,0.22,1.62,1681022.0,1681022.0,4.6112887808905425
2015-10-31,138.85062556,0.36,1.66,1670159.0,1670159.0,4.635042210830155
2015-11-30,139.66737217,0.34,1.68,1678370.0,1678370.0,4.61708774031242
2015-12-31,140.56919993,0.1,1.67,1710914.0,1710914.0,4.545925849126305
2016-01-31,141.10949682,0.39,1.74,1686224.0,1686224.0,4.599913898947629
2016-02-29,141.58526812,0.54,1.73,1669474.0,1669474.0,4.636540056683845
2016-03-31,141.63825832,0.64,1.72,1643265.0,1643265.0,4.693849607018681
2016-04-30,141.73197143,0.55,1.71,1624448.0,1624448.0,4.734995541951361
2016-05-31,141.78387344,0.08,1.7,1624441.0,1624441.0,4.73501084840534
2016-06-30,141.78036665,1.93,1.7,1603433.0,1603433.0,4.799191808100236
2016-07-31,141.73319991,0.49,1.65,1588513.0,1588513.0,5.077207854996851
2016-08-31,141.98891017,0.29,1.64,1578740.0,1578740.0,5.0985778513882565
2016-09-30,142.49570041,0.33,1.64,1571752.0,1571752.0,5.095613961065486
2016-10-31,143.06600768,0.21,1.66,1557581.0,1557581.0,4.881209350270619
2016-11-30,143.35224972,0.16,1.67,1556307.0,1556307.0,4.883995124894854
2016-12-31,143.73223707,0.34,1.59,1548645.0,1548645.0,4.900749132093355
2017-01-31,144.43063228,0.41,1.68,1511586.0,1511586.0,4.981783686096128
2017-02-28,144.38186098,0.65,1.62,1507526.0,1507526.0,5.239744752927553
2017-03-31,144.25646749,0.16,1.56,1505787.0,1505787.0,5.884169517383863
2017-04-30,144.29096466,-0.02,1.51,1496040.0,1496040.0,5.9054826612319165
2017-05-31,143.7501099,0.63,1.46,1480996.0,1480996.0,8.454206065339616
2017-06-30,142.66315254,0.93,1.47,1485896.0,1485896.0,13.380425539943875
2017-07-31,142.04680857,0.3,1.43,1456057.0,1456057.0,16.632444392986184
2017-08-31,141.69554135,0.36,1.39,1442958.0,1442958.0,15.720264124752967
2017-09-30,141.54365284,0.06,1.37,1439429.0,1439429.0,10.941118433531631
2017-10-31,141.47023554,0.31,1.32,1432195.0,1432195.0,8.152767105141988
2017-11-30,141.72610008,0.31,1.32,1429364.0,1429364.0,6.3348695179662675
2017-12-31,142.72975699,0.07,1.29,1445115.0,1445115.0,5.50973394418935
2018-01-31,143.66080092,0.31,1.31,1410571.0,1410571.0,5.202666750199047
2018-02-28,144.46471974,0.13,1.24,1405303.0,1405303.0,5.214185950136622
2018-03-31,145.1168095,0.24,1.2,1415763.0,1415763.0,5.191313734618961
2018-04-30,145.76405329,0.29,1.17,1414907.0,1414907.0,5.193185495277003
2018-05-31,146.36169214,0.23,1.18,1419445.0,1419445.0,5.183262539825842
2018-06-30,146.32725754,0.97,1.23,1432717.0,1432717.0,5.327784563967973
2018-07-31,146.28736756,0.61,1.24,1420881.0,1420881.0,5.554749916142317
2018-08-31,145.86392581,0.15,1.23,1434320.0,1434320.0,7.6605043341581345
2018-09-30,145.58480386,0.23,1.24,1440877.0,1440877.0,8.884139237717019
2018-10-31,145.60523429,0.35,1.23,1417390.0,1417390.0,8.734412438958579
2018-11-30,146.02128444,0.13,1.18,1427818.0,1427818.0,6.5764695727821465
2018-12-31,146.28734821,0.13,1.16,1462037.0,1462037.0,5.090129327270563
2019-01-31,147.37892152,0.49,1.21,1423002.0,1423002.0,5.175484674568068
2019-02-28,148.33937346,0.09,1.17,1424211.0,1424211.0,5.1728410313022115
2019-03-31,148.67337441,0.31,1.11,1436695.0,1436695.0,5.145543063948246
2019-04-30,148.35074121,0.38,1.08,1420024.0,1420024.0,6.782716913466395
