as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2024-01-02,apollo_1000,Apollo,1000.0,balanced,1248.9794604836754,1248.3549707534337,948.5999002373516,2,2,"BTC-USD,PETR4.SA"
2024-01-03,apollo_1000,Apollo,1000.0,balanced,1241.9897724009309,1241.9897724009309,948.5999002373516,0,0,"BTC-USD,PETR4.SA"
2024-01-04,apollo_1000,Apollo,1000.0,defense,1251.0273670144193,1250.4019646322704,1250.4019646322704,2,2,
2024-01-05,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-08,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-09,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-10,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-11,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-12,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-15,apollo_1000,Apollo,1000.0,defense,1250.4019646322704,1250.4019646322704,1250.4019646322704,0,0,
2024-01-16,apollo_1000,Apollo,1000.0,balanced,1250.4019646322704,1249.7767636499543,949.6802921382093,2,2,"BTC-USD,PETR4.SA"
2024-01-17,apollo_1000,Apollo,1000.0,balanced,1246.7530191804117,1246.7530191804117,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-18,apollo_1000,Apollo,1000.0,balanced,1240.1613386536353,1240.1613386536353,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-19,apollo_1000,Apollo,1000.0,balanced,1241.02029496346,1241.02029496346,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-22,apollo_1000,Apollo,1000.0,balanced,1231.8870103742072,1231.8870103742072,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-23,apollo_1000,Apollo,1000.0,balanced,1233.7753659176196,1233.7753659176196,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-24,apollo_1000,Apollo,1000.0,balanced,1236.058661286429,1236.058661286429,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-25,apollo_1000,Apollo,1000.0,balanced,1234.6163685104307,1234.6163685104307,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-26,apollo_1000,Apollo,1000.0,balanced,1246.7116273151514,1246.7116273151514,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-29,apollo_1000,Apollo,1000.0,balanced,1254.918290675032,1254.918290675032,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-30,apollo_1000,Apollo,1000.0,balanced,1255.4277339390944,1255.4277339390944,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-01-31,apollo_1000,Apollo,1000.0,balanced,1253.1522456917605,1253.1522456917605,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-02-01,apollo_1000,Apollo,1000.0,balanced,1255.6147054393798,1255.6147054393798,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-02-02,apollo_1000,Apollo,1000.0,balanced,1259.7197029411286,1259.7197029411286,949.6802921382093,0,0,"BTC-USD,PETR4.SA"
2024-02-05,apollo_1000,Apollo,1000.0,risk_on,1255.9754882698007,1255.7807864104939,871.604846556101,1,1,"BTC-USD,PETR4.SA"
2024-02-06,apollo_1000,Apollo,1000.0,risk_on,1258.6594337578483,1258.6594337578483,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-07,apollo_1000,Apollo,1000.0,risk_on,1267.2468694335375,1267.2468694335375,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-08,apollo_1000,Apollo,1000.0,risk_on,1274.7472355907557,1274.7472355907557,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-09,apollo_1000,Apollo,1000.0,risk_on,1284.4917928408943,1284.4917928408943,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-12,apollo_1000,Apollo,1000.0,risk_on,1299.0536803115529,1299.0536803115529,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-13,apollo_1000,Apollo,1000.0,risk_on,1297.7733756228754,1297.7733756228754,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-14,apollo_1000,Apollo,1000.0,risk_on,1310.0987197036293,1310.0987197036293,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-15,apollo_1000,Apollo,1000.0,risk_on,1309.593219637037,1309.593219637037,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-16,apollo_1000,Apollo,1000.0,risk_on,1315.274748140615,1315.274748140615,871.604846556101,0,0,"BTC-USD,PETR4.SA"
2024-02-19,apollo_1000,Apollo,1000.0,risk_on,1314.4839175936593,1314.4839175936593,871.604846556101,0,0,"BTC-USD,PETR4.SA"
