as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2023-01-02,apollo_1000,Apollo,1000.0,balanced,8f65fe87-4f2c-4d88-a41d-dd7a810dae46,BTC-USD,buy,140.0,historical_apollo_balanced
2023-02-03,apollo_1000,Apollo,1000.0,opportunistic,6753f3b7-0bd5-4a23-887d-70ca65963d37,PETR4.SA,buy,126.7685673468335,historical_apollo_opportunistic
2023-04-14,apollo_1000,Apollo,1000.0,balanced,8de458d4-8785-4822-925e-2a3823af7a74,BTC-USD,sell,98.59395502714608,historical_apollo_balanced
2023-04-19,apollo_1000,Apollo,1000.0,risk_on,565bd55a-42ee-46bb-a435-87383032f43e,BTC-USD,buy,75.6367084869702,historical_apollo_risk_on
2023-08-08,apollo_1000,Apollo,1000.0,balanced,0b867f6f-e304-4e74-b528-58bbffe1a848,BTC-USD,sell,66.87227888879193,historical_apollo_balanced
2023-08-14,apollo_1000,Apollo,1000.0,risk_on,f824be18-87e6-4f7d-af87-550cc57db425,BTC-USD,buy,72.63706818135142,historical_apollo_risk_on
2023-09-01,apollo_1000,Apollo,1000.0,defense,cdba1198-06b7-425a-9799-142e05cb51d8,BTC-USD,sell,206.67529027469698,historical_apollo_defense
2023-09-01,apollo_1000,Apollo,1000.0,defense,5bc829f1-9669-4c48-87fb-a2aa88908e9e,PETR4.SA,sell,209.97028404959542,historical_apollo_defense
2023-09-06,apollo_1000,Apollo,1000.0,balanced,7f192a91-de1e-4da2-b7a5-c4bf3f0a2c54,BTC-USD,buy,163.08786447741667,historical_apollo_balanced
2023-10-09,apollo_1000,Apollo,1000.0,risk_on,c4b67d84-d7c9-4bfe-8735-2ce5cb9ba239,BTC-USD,buy,60.54371797806084,historical_apollo_risk_on
2023-10-17,apollo_1000,Apollo,1000.0,balanced,b14a3137-efe8-4606-a946-a5f3ab648df5,BTC-USD,sell,76.49471061585535,historical_apollo_balanced
2023-10-23,apollo_1000,Apollo,1000.0,balanced,f2c93d1e-c3ab-43c6-8a02-cdcacbdd67ba,PETR4.SA,buy,120.98770093755934,historical_apollo_balanced
2023-11-15,apollo_1000,Apollo,1000.0,defense,53ac84ff-9d59-4715-ad94-0266e9179e46,BTC-USD,sell,220.77379391104606,historical_apollo_defense
2023-11-15,apollo_1000,Apollo,1000.0,defense,a0370163-8d22-48d6-a496-e4001d727574,PETR4.SA,sell,115.64941813543138,historical_apollo_defense
2023-12-12,apollo_1000,Apollo,1000.0,balanced,6b44b9df-efb4-47c6-affa-8f02f4579ca1,BTC-USD,buy,172.41766514966895,historical_apollo_balanced
2023-12-12,apollo_1000,Apollo,1000.0,balanced,20a3a39b-ab53-4934-8042-9c5744ec1c80,PETR4.SA,buy,123.15547510690638,historical_apollo_balanced
2023-12-27,apollo_1000,Apollo,1000.0,defense,494a611e-5972-45f3-9a48-41500a8c410b,BTC-USD,sell,180.46443979571194,historical_apollo_defense
2023-12-27,apollo_1000,Apollo,1000.0,defense,7f8ddef0-c309-48c6-91bb-ba076eafb61d,PETR4.SA,sell,133.80104992538713,historical_apollo_defense
2024-01-02,apollo_1000,Apollo,1000.0,balanced,2a3fa25c-c930-4698-86c6-d9188e144e98,BTC-USD,buy,174.85712446771458,historical_apollo_balanced
2024-01-02,apollo_1000,Apollo,1000.0,balanced,3040f32e-e73b-4d98-aa25-1449b7d39932,PETR4.SA,buy,124.89794604836754,historical_apollo_balanced
2024-01-04,apollo_1000,Apollo,1000.0,defense,ca322331-04e3-407e-95a6-cfde10a28ac1,BTC-USD,sell,171.76118198306654,historical_apollo_defense
2024-01-04,apollo_1000,Apollo,1000.0,defense,45c0eccf-841e-4161-a41b-cc52778be655,PETR4.SA,sell,130.6662847940011,historical_apollo_defense
2024-01-16,apollo_1000,Apollo,1000.0,balanced,19ce4ac3-7925-418b-99de-a14fb0355588,BTC-USD,buy,175.05627504851788,historical_apollo_balanced
2024-01-16,apollo_1000,Apollo,1000.0,balanced,60b40479-f615-4029-bacd-dc388fe53430,PETR4.SA,buy,125.04019646322705,historical_apollo_balanced
2024-02-05,apollo_1000,Apollo,1000.0,risk_on,ab5307a2-f900-49e8-8d77-f0bb303ea453,BTC-USD,buy,77.88074372280127,historical_apollo_risk_on
2024-02-20,apollo_1000,Apollo,1000.0,defense,d8f1f04a-9196-47f2-9ac5-67f1b2129871,BTC-USD,sell,307.36499573109757,historical_apollo_defense
2024-02-20,apollo_1000,Apollo,1000.0,defense,7de0d886-63a4-454b-837d-3cf36e8b39c5,PETR4.SA,sell,139.04159622428102,historical_apollo_defense
2024-02-23,apollo_1000,Apollo,1000.0,balanced,503ac3ba-b707-4e14-a8ae-539f88406075,BTC-USD,buy,184.3848249078942,historical_apollo_balanced
2024-02-23,apollo_1000,Apollo,1000.0,balanced,7a20de3f-ea5d-4093-af64-f3ae0104c2cc,PETR4.SA,buy,131.70344636278156,historical_apollo_balanced
2024-03-11,apollo_1000,Apollo,1000.0,defense,521f3356-18bf-45d5-977f-f8bc5e9e3768,BTC-USD,sell,261.90423621626707,historical_apollo_defense
2024-03-11,apollo_1000,Apollo,1000.0,defense,a540dbda-9fec-481e-a88d-43a9e057497c,PETR4.SA,sell,112.75504507450034,historical_apollo_defense
2024-03-14,apollo_1000,Apollo,1000.0,balanced,21f6e691-270e-4548-8cf1-a9d233a0bf50,BTC-USD,buy,192.37722885611174,historical_apollo_balanced
2024-03-14,apollo_1000,Apollo,1000.0,balanced,dbf938ba-fd76-4dd0-83ae-7a7c0191927b,PETR4.SA,buy,137.4123063257941,historical_apollo_balanced
2024-03-19,apollo_1000,Apollo,1000.0,defense,b8299da4-ada7-4bb0-84f0-99125db90dca,BTC-USD,sell,166.9074421689485,historical_apollo_defense
2024-03-19,apollo_1000,Apollo,1000.0,defense,6a0ce8f7-a839-4bbb-a7c3-8e658c9f684e,PETR4.SA,sell,137.26101176068755,historical_apollo_defense
2024-03-26,apollo_1000,Apollo,1000.0,balanced,ae8c096d-69ad-486a-a1b0-386d813debea,BTC-USD,buy,188.60684644913704,historical_apollo_balanced
2024-03-26,apollo_1000,Apollo,1000.0,balanced,6fbf82f5-922b-4400-ad9e-e9930f653f5f,PETR4.SA,buy,134.7191760350979,historical_apollo_balanced
2024-04-03,apollo_1000,Apollo,1000.0,defense,b41989a5-a4fb-44f2-9656-66ccc590381e,BTC-USD,sell,177.76084789165904,historical_apollo_defense
2024-04-03,apollo_1000,Apollo,1000.0,defense,c9d3b688-fc5d-43c3-bad4-80ae4a326bbb,PETR4.SA,sell,142.15424268439074,historical_apollo_defense
2024-04-09,apollo_1000,Apollo,1000.0,balanced,2c27466b-9478-4bcf-91b7-c295ad0f64c1,BTC-USD,buy,187.94294387104074,historical_apollo_balanced
2024-04-09,apollo_1000,Apollo,1000.0,balanced,d1e2b655-7118-4db8-8f7d-ef86d6d3aa48,PETR4.SA,buy,134.24495990788623,historical_apollo_balanced
2024-04-15,apollo_1000,Apollo,1000.0,defense,929f4255-b76c-46d7-9cd3-df9eba0816ce,BTC-USD,sell,172.37930785398962,historical_apollo_defense
2024-04-15,apollo_1000,Apollo,1000.0,defense,ad3fc9d7-74cf-47db-859a-05cda26224ae,PETR4.SA,sell,135.32239050450755,historical_apollo_defense
2024-04-23,apollo_1000,Apollo,1000.0,balanced,a8a5471b-a862-4103-8220-2bd311683846,BTC-USD,buy,185.73215318049026,historical_apollo_balanced
2024-04-23,apollo_1000,Apollo,1000.0,balanced,e3c8d93a-558c-49ed-b2ac-7ba5ae9f68cf,PETR4.SA,buy,132.66582370035016,historical_apollo_balanced
2024-05-03,apollo_1000,Apollo,1000.0,defense,5a2481de-4283-4d7d-9835-498e6c9c9566,BTC-USD,sell,175.85465584992804,historical_apollo_defense
2024-05-03,apollo_1000,Apollo,1000.0,defense,8748a4f4-feb2-432d-a0f7-20f94ab8d79c,PETR4.SA,sell,136.78122973470144,historical_apollo_defense
2024-05-08,apollo_1000,Apollo,1000.0,balanced,3444a580-9512-491b-9a7b-bf31791c85ab,BTC-USD,buy,184.7423211346387,historical_apollo_balanced
2024-05-08,apollo_1000,Apollo,1000.0,balanced,6adea380-0e4d-4033-b5e8-55a14c39e38e,PETR4.SA,buy,131.9588008104562,historical_apollo_balanced
2024-05-28,apollo_1000,Apollo,1000.0,defense,58c7fd15-9609-4d56-9133-0b1bc0c3f0a3,BTC-USD,sell,206.49536933327636,historical_apollo_defense
2024-05-28,apollo_1000,Apollo,1000.0,defense,000fd079-9a78-4781-b718-91f61592c040,PETR4.SA,sell,120.14246355217539,historical_apollo_defense
2024-06-07,apollo_1000,Apollo,1000.0,risk_on,a82f21ad-b884-4b51-8d09-045402beb8b2,BTC-USD,buy,265.63369458444106,historical_apollo_risk_on
2024-06-07,apollo_1000,Apollo,1000.0,risk_on,06562089-0aed-4125-9859-b4537b4b3ece,PETR4.SA,buy,132.81684729222053,historical_apollo_risk_on
2024-06-12,apollo_1000,Apollo,1000.0,balanced,cb874b17-c564-4de8-9074-b15498c14b39,BTC-USD,sell,76.56423180038283,historical_apollo_balanced
2024-06-18,apollo_1000,Apollo,1000.0,risk_on,e56795e4-9e51-4066-be14-1888c639eb44,BTC-USD,buy,84.60109934040742,historical_apollo_risk_on
2024-07-12,apollo_1000,Apollo,1000.0,defense,bbe6a492-9ae2-441f-94db-74d4be751025,BTC-USD,sell,231.93204613447583,historical_apollo_defense
2024-07-12,apollo_1000,Apollo,1000.0,defense,405ab239-1b6c-403e-8b9c-3a682a2051a0,PETR4.SA,sell,136.3963472017649,historical_apollo_defense
2024-07-17,apollo_1000,Apollo,1000.0,balanced,fbe3e3ca-aeab-4109-9503-3f92b0a78335,BTC-USD,buy,180.31423331185172,historical_apollo_balanced
2024-07-17,apollo_1000,Apollo,1000.0,balanced,8cb8517b-c0e9-43fd-a2c8-6f9902ac86bb,PETR4.SA,buy,128.79588093703694,historical_apollo_balanced
2024-07-23,apollo_1000,Apollo,1000.0,risk_on,1106433c-e738-492b-8058-e750eb9d88c6,BTC-USD,buy,72.66717936317067,historical_apollo_risk_on
2024-07-29,apollo_1000,Apollo,1000.0,defense,9e0fc581-87cf-49b3-a121-70b0fda250b9,BTC-USD,sell,261.5040092977056,historical_apollo_defense
2024-07-29,apollo_1000,Apollo,1000.0,defense,004e7fbd-1d4f-4b80-b947-bb4505ac701c,PETR4.SA,sell,126.24696578592719,historical_apollo_defense
2024-08-01,apollo_1000,Apollo,1000.0,risk_on,be4f5e13-1806-4012-aeeb-b96bab041f2a,BTC-USD,buy,258.45274260338533,historical_apollo_risk_on
