ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
2a3fa25c-c930-4698-86c6-d9188e144e98,BTC-USD,buy,174.85712446771458,0.0007780607141523836,224734.55000000002,0.4371428111692865,filled,2024-01-02T00:00:00+00:00,2024-01-02,apollo_1000,Apollo,1000.0,balanced
3040f32e-e73b-4d98-aa25-1449b7d39932,PETR4.SA,buy,124.89794604836754,4.361692813333503,28.6352,0.18734691907255133,filled,2024-01-02T00:00:00+00:00,2024-01-02,apollo_1000,Apollo,1000.0,balanced
ca322331-04e3-407e-95a6-cfde10a28ac1,BTC-USD,sell,171.76118198306654,0.0007780607141523837,220755.5,0.42940295495766634,filled,2024-01-04T00:00:00+00:00,2024-01-04,apollo_1000,Apollo,1000.0,defense
45c0eccf-841e-4161-a41b-cc52778be655,PETR4.SA,sell,130.6662847940011,4.361692813333503,29.9577,0.19599942719100164,filled,2024-01-04T00:00:00+00:00,2024-01-04,apollo_1000,Apollo,1000.0,defense
19ce4ac3-7925-418b-99de-a14fb0355588,BTC-USD,buy,175.05627504851788,0.0008116114699401241,215689.75,0.4376406876212947,filled,2024-01-16T00:00:00+00:00,2024-01-16,apollo_1000,Apollo,1000.0,balanced
60b40479-f615-4029-bacd-dc388fe53430,PETR4.SA,buy,125.04019646322705,4.215003841608166,29.6655,0.18756029469484056,filled,2024-01-16T00:00:00+00:00,2024-01-16,apollo_1000,Apollo,1000.0,balanced
ab5307a2-f900-49e8-8d77-f0bb303ea453,BTC-USD,buy,77.88074372280127,0.0003647066931224845,213543.5,0.19470185930700318,filled,2024-02-05T00:00:00+00:00,2024-02-05,apollo_1000,Apollo,1000.0,risk_on
d8f1f04a-9196-47f2-9ac5-67f1b2129871,BTC-USD,sell,307.36499573109757,0.0011763181630626085,261294.1,0.768412489327744,filled,2024-02-20T00:00:00+00:00,2024-02-20,apollo_1000,Apollo,1000.0,defense
7de0d886-63a4-454b-837d-3cf36e8b39c5,PETR4.SA,sell,139.04159622428102,4.215003841608166,32.9873,0.20856239433642154,filled,2024-02-20T00:00:00+00:00,2024-02-20,apollo_1000,Apollo,1000.0,defense
503ac3ba-b707-4e14-a8ae-539f88406075,BTC-USD,buy,184.3848249078942,0.0007267234741655706,253720.75,0.4609620622697355,filled,2024-02-23T00:00:00+00:00,2024-02-23,apollo_1000,Apollo,1000.0,balanced
7a20de3f-ea5d-4093-af64-f3ae0104c2cc,PETR4.SA,buy,131.70344636278156,4.059733746471532,32.4414,0.19755516954417235,filled,2024-02-23T00:00:00+00:00,2024-02-23,apollo_1000,Apollo,1000.0,balanced
521f3356-18bf-45d5-977f-f8bc5e9e3768,BTC-USD,sell,261.90423621626707,0.0007267234741655706,360390.5,0.6547605905406677,filled,2024-03-11T00:00:00+00:00,2024-03-11,apollo_1000,Apollo,1000.0,defense
a540dbda-9fec-481e-a88d-43a9e057497c,PETR4.SA,sell,112.75504507450034,4.059733746471532,27.774,0.16913256761175052,filled,2024-03-11T00:00:00+00:00,2024-03-11,apollo_1000,Apollo,1000.0,defense
21f6e691-270e-4548-8cf1-a9d233a0bf50,BTC-USD,buy,192.37722885611174,0.0005389552747417505,356944.7,0.48094307214027937,filled,2024-03-14T00:00:00+00:00,2024-03-14,apollo_1000,Apollo,1000.0,balanced
dbf938ba-fd76-4dd0-83ae-7a7c0191927b,PETR4.SA,buy,137.4123063257941,4.912161204758511,27.9739,0.20611845948869117,filled,2024-03-14T00:00:00+00:00,2024-03-14,apollo_1000,Apollo,1000.0,balanced
