as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2025-01-14,zeus_1000,Zeus,1000.0,balanced,6d8749c0-9997-43c8-abd4-10f54383f2e5,BTC-USD,sell,72.10430735622873,historical_zeus_balanced
2025-02-07,zeus_1000,Zeus,1000.0,defense,fda9ad4d-899f-4a34-9b7b-84b9647c128e,BTC-USD,sell,181.43798704995004,historical_zeus_defense
2025-02-07,zeus_1000,Zeus,1000.0,defense,41d2ea0b-317e-4891-bf8e-e46069921667,ITUB4.SA,sell,130.83587544065264,historical_zeus_defense
2025-02-07,zeus_1000,Zeus,1000.0,defense,2e68fe2b-6d1d-4a70-b468-2c477095ec7f,PETR4.SA,sell,160.64000641063356,historical_zeus_defense
2025-02-12,zeus_1000,Zeus,1000.0,balanced,f0296bf1-a623-485c-abb0-816503870c40,BTC-USD,buy,182.98725258142335,historical_zeus_balanced
2025-02-12,zeus_1000,Zeus,1000.0,balanced,21304c2d-91a4-4194-a6f5-1da96fad2b35,ITUB4.SA,buy,130.70518041530238,historical_zeus_balanced
2025-02-12,zeus_1000,Zeus,1000.0,balanced,010be2ec-13a7-4d7a-a5cb-60a99b450efb,PETR4.SA,buy,196.05777062295357,historical_zeus_balanced
2025-02-27,zeus_1000,Zeus,1000.0,defense,465413b3-1c53-4cf4-9fce-729a8c6bfc99,BTC-USD,sell,158.3794003072209,historical_zeus_defense
2025-02-27,zeus_1000,Zeus,1000.0,defense,38bc5c99-58f1-46a1-9d3b-58ed13394c4c,ITUB4.SA,sell,129.45595092159166,historical_zeus_defense
2025-02-27,zeus_1000,Zeus,1000.0,defense,e5fd4677-2ce1-44a3-bd03-6f45124e9df8,PETR4.SA,sell,202.01972638511972,historical_zeus_defense
2025-03-11,zeus_1000,Zeus,1000.0,balanced,38717947-3efa-4f36-af1c-f285f25a9ce4,BTC-USD,buy,179.9442265001553,historical_zeus_balanced
2025-03-11,zeus_1000,Zeus,1000.0,balanced,4fe5349c-d15d-41ce-914f-b4d38bf7bf34,ITUB4.SA,buy,128.53159035725378,historical_zeus_balanced
2025-03-11,zeus_1000,Zeus,1000.0,balanced,85392bd1-63dd-467a-ae0e-dbc1bf2ed838,PETR4.SA,buy,192.79738553588066,historical_zeus_balanced
2025-03-14,zeus_1000,Zeus,1000.0,defense,5ded5346-178f-4eb6-a888-a91a05f3e551,BTC-USD,sell,182.2229243514293,historical_zeus_defense
2025-03-14,zeus_1000,Zeus,1000.0,defense,b755bf81-023a-4d9e-a6dd-c49aebe0221b,ITUB4.SA,sell,129.86015160027725,historical_zeus_defense
2025-03-14,zeus_1000,Zeus,1000.0,defense,766507c3-2b68-4fda-b2a1-aa5ae964a26d,PETR4.SA,sell,191.7953379498924,historical_zeus_defense
2025-03-25,zeus_1000,Zeus,1000.0,balanced,e7333fe2-44bd-43c9-83f4-8e5a5084942d,BTC-USD,buy,180.04717087077742,historical_zeus_balanced
2025-03-25,zeus_1000,Zeus,1000.0,balanced,73dc8b47-f70b-4f5e-874c-8618f302c57d,ITUB4.SA,buy,128.6051220505553,historical_zeus_balanced
2025-03-25,zeus_1000,Zeus,1000.0,balanced,4fd8f7e9-7290-4f2a-a802-a7f68222835b,PETR4.SA,buy,192.90768307583292,historical_zeus_balanced
2025-03-31,zeus_1000,Zeus,1000.0,defense,c13080d4-df3f-4b4d-8500-08b4d09ec609,BTC-USD,sell,170.0698896357836,historical_zeus_defense
2025-03-31,zeus_1000,Zeus,1000.0,defense,d2d29e5e-c603-4d80-8d51-25e65bda3e24,ITUB4.SA,sell,126.64681769437175,historical_zeus_defense
2025-03-31,zeus_1000,Zeus,1000.0,defense,0d57e14f-1fb3-48d3-a1ad-349ce716e407,PETR4.SA,sell,196.47672259763314,historical_zeus_defense
2025-08-12,zeus_1000,Zeus,1000.0,risk_on,67ad30d3-c6b8-4fa8-a6b7-a9c5b4df27cc,BTC-USD,buy,255.16848545335634,historical_zeus_risk_on
2025-08-12,zeus_1000,Zeus,1000.0,risk_on,294de0e9-11eb-44d7-ae4a-5e758538a1c6,PETR4.SA,buy,153.1010912720138,historical_zeus_risk_on
2025-08-18,zeus_1000,Zeus,1000.0,defense,bf29a6c1-eb51-4176-a187-4f41d16363e5,BTC-USD,sell,246.8698334162256,historical_zeus_defense
2025-08-18,zeus_1000,Zeus,1000.0,defense,3aa0bc2d-929c-4980-b391-be94ef863ed7,PETR4.SA,sell,150.3602840643024,historical_zeus_defense
2025-08-21,zeus_1000,Zeus,1000.0,risk_on,4dbe39be-26d6-42f9-8bdb-cdb2c438a011,BTC-USD,buy,252.61853603235224,historical_zeus_risk_on
2025-08-21,zeus_1000,Zeus,1000.0,risk_on,72604f96-8447-4524-a644-8c622f5d76f1,PETR4.SA,buy,151.57112161941131,historical_zeus_risk_on
2025-08-26,zeus_1000,Zeus,1000.0,defense,805645fa-2bd8-4686-86a5-0a0c4c99004e,BTC-USD,sell,250.96409794365965,historical_zeus_defense
2025-08-26,zeus_1000,Zeus,1000.0,defense,98320c57-4cf9-41bf-9a98-00ced89af249,PETR4.SA,sell,157.19879237951704,historical_zeus_defense
2025-09-02,zeus_1000,Zeus,1000.0,risk_on,64f8e3c8-d32b-458e-b230-a604672808e7,BTC-USD,buy,253.06876027544718,historical_zeus_risk_on
2025-09-02,zeus_1000,Zeus,1000.0,risk_on,102c7b8f-84bb-4765-89f5-72fdddd06e54,PETR4.SA,buy,151.8412561652683,historical_zeus_risk_on
2025-09-16,zeus_1000,Zeus,1000.0,balanced,384c0a7c-1314-4105-93f0-64d6bdceb3e9,BTC-USD,sell,86.70652800541009,historical_zeus_balanced
2025-09-16,zeus_1000,Zeus,1000.0,balanced,5915cd40-58d4-489f-a524-9a74862a91f6,ITUB4.SA,buy,127.84712904409956,historical_zeus_balanced
2025-09-22,zeus_1000,Zeus,1000.0,risk_on,996ecd51-50dd-4f9a-a985-878cbf7def7c,BTC-USD,buy,81.99292322001978,historical_zeus_risk_on
2025-10-15,zeus_1000,Zeus,1000.0,defense,e34cfb5c-1c34-45e7-ae6a-06594dadaf10,BTC-USD,sell,250.37022525649797,historical_zeus_defense
2025-10-15,zeus_1000,Zeus,1000.0,defense,d27773a7-9b59-4bdb-9ad6-5f3715a533ba,ITUB4.SA,sell,126.05398094297009,historical_zeus_defense
2025-10-15,zeus_1000,Zeus,1000.0,defense,567ddfb3-fabf-4204-9958-d3521475bb2d,PETR4.SA,sell,146.23940133505795,historical_zeus_defense
2025-10-21,zeus_1000,Zeus,1000.0,risk_on,fc83e687-ae57-4c49-af73-eab433f8b259,BTC-USD,buy,251.49110989384258,historical_zeus_risk_on
2025-10-21,zeus_1000,Zeus,1000.0,risk_on,83e03785-8b63-4817-90be-53e783bbb1f3,PETR4.SA,buy,150.89466593630553,historical_zeus_risk_on
2025-11-06,zeus_1000,Zeus,1000.0,defense,a8f43ae2-263b-4ae1-9d4f-49e389822618,BTC-USD,sell,235.34788959860137,historical_zeus_defense
2025-11-06,zeus_1000,Zeus,1000.0,defense,8f93e030-9487-463c-8dc4-8b04b8ac8102,PETR4.SA,sell,156.47419566872867,historical_zeus_defense
