as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2025-01-02,zeus_1000,Zeus,1000.0,risk_on,1293.4179009477548,1293.4179009477548,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-03,zeus_1000,Zeus,1000.0,risk_on,1298.5297355200905,1298.5297355200905,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-06,zeus_1000,Zeus,1000.0,risk_on,1304.625056549429,1304.625056549429,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-07,zeus_1000,Zeus,1000.0,risk_on,1295.1393945742464,1295.1393945742464,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-08,zeus_1000,Zeus,1000.0,risk_on,1294.8274288604005,1294.8274288604005,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-09,zeus_1000,Zeus,1000.0,risk_on,1284.9775443545889,1284.9775443545889,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-10,zeus_1000,Zeus,1000.0,risk_on,1291.6919688944772,1291.6919688944772,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-13,zeus_1000,Zeus,1000.0,risk_on,1289.983435628964,1289.983435628964,763.1046974543513,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-14,zeus_1000,Zeus,1000.0,balanced,1296.7115911752212,1296.5313304068304,835.0287440421894,1,1,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-15,zeus_1000,Zeus,1000.0,balanced,1302.917328684437,1302.917328684437,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-16,zeus_1000,Zeus,1000.0,balanced,1309.1387477280737,1309.1387477280737,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-17,zeus_1000,Zeus,1000.0,balanced,1315.3978052398083,1315.3978052398083,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-20,zeus_1000,Zeus,1000.0,balanced,1313.5162084388974,1313.5162084388974,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-21,zeus_1000,Zeus,1000.0,balanced,1322.3971801848852,1322.3971801848852,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-22,zeus_1000,Zeus,1000.0,balanced,1318.1265722970093,1318.1265722970093,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-23,zeus_1000,Zeus,1000.0,balanced,1317.1336348688146,1317.1336348688146,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-24,zeus_1000,Zeus,1000.0,balanced,1317.535825991702,1317.535825991702,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-27,zeus_1000,Zeus,1000.0,balanced,1311.1584518940685,1311.1584518940685,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-28,zeus_1000,Zeus,1000.0,balanced,1315.0967812485424,1315.0967812485424,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-29,zeus_1000,Zeus,1000.0,balanced,1319.6158986478124,1319.6158986478124,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-30,zeus_1000,Zeus,1000.0,balanced,1320.165869849488,1320.165869849488,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-01-31,zeus_1000,Zeus,1000.0,balanced,1321.0941278714085,1321.0941278714085,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-02-03,zeus_1000,Zeus,1000.0,balanced,1319.491796261831,1319.491796261831,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-02-04,zeus_1000,Zeus,1000.0,balanced,1310.763095197055,1310.763095197055,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-02-05,zeus_1000,Zeus,1000.0,balanced,1307.4437899653044,1307.4437899653044,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-02-06,zeus_1000,Zeus,1000.0,balanced,1308.1086182228578,1308.1086182228578,835.0287440421894,0,0,"BTC-USD,PETR4.SA,ITUB4.SA"
2025-02-07,zeus_1000,Zeus,1000.0,defense,1307.9426129434255,1307.0518041530238,1307.0518041530238,3,3,
2025-02-10,zeus_1000,Zeus,1000.0,defense,1307.0518041530238,1307.0518041530238,1307.0518041530238,0,0,
2025-02-11,zeus_1000,Zeus,1000.0,defense,1307.0518041530238,1307.0518041530238,1307.0518041530238,0,0,
2025-02-12,zeus_1000,Zeus,1000.0,balanced,1307.0518041530238,1306.1041915950127,796.3539879753336,3,3,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-13,zeus_1000,Zeus,1000.0,balanced,1297.1952716944343,1297.1952716944343,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-14,zeus_1000,Zeus,1000.0,balanced,1299.7559429100422,1299.7559429100422,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-17,zeus_1000,Zeus,1000.0,balanced,1305.895904283612,1305.895904283612,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-18,zeus_1000,Zeus,1000.0,balanced,1307.1819270201206,1307.1819270201206,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-19,zeus_1000,Zeus,1000.0,balanced,1312.406656756355,1312.406656756355,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-20,zeus_1000,Zeus,1000.0,balanced,1314.712670332431,1314.712670332431,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-21,zeus_1000,Zeus,1000.0,balanced,1310.70712373179,1310.70712373179,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-24,zeus_1000,Zeus,1000.0,balanced,1301.0720312763056,1301.0720312763056,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-25,zeus_1000,Zeus,1000.0,balanced,1293.5528621497076,1293.5528621497076,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-26,zeus_1000,Zeus,1000.0,balanced,1285.6678923628276,1285.6678923628276,796.3539879753336,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-02-27,zeus_1000,Zeus,1000.0,defense,1286.2090655892657,1285.3159035725378,1285.3159035725378,3,3,
2025-02-28,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-03,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-04,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-05,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-06,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-07,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-10,zeus_1000,Zeus,1000.0,defense,1285.3159035725378,1285.3159035725378,1285.3159035725378,0,0,
2025-03-11,zeus_1000,Zeus,1000.0,balanced,1285.3159035725378,1284.3840495424477,783.1108471491578,3,3,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-12,zeus_1000,Zeus,1000.0,balanced,1281.975750471385,1281.975750471385,783.1108471491578,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-13,zeus_1000,Zeus,1000.0,balanced,1276.8028538923138,1276.8028538923138,783.1108471491578,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-14,zeus_1000,Zeus,1000.0,defense,1286.9892610507568,1286.051220505553,1286.051220505553,3,3,
2025-03-17,zeus_1000,Zeus,1000.0,defense,1286.051220505553,1286.051220505553,1286.051220505553,0,0,
2025-03-18,zeus_1000,Zeus,1000.0,defense,1286.051220505553,1286.051220505553,1286.051220505553,0,0,
2025-03-19,zeus_1000,Zeus,1000.0,defense,1286.051220505553,1286.051220505553,1286.051220505553,0,0,
2025-03-20,zeus_1000,Zeus,1000.0,defense,1286.051220505553,1286.051220505553,1286.051220505553,0,0,
2025-03-21,zeus_1000,Zeus,1000.0,defense,1286.051220505553,1286.051220505553,1286.051220505553,0,0,
2025-03-24,zeus_1000,Zeus,1000.0,defense,1286.051220505553,1286.051220505553,1286.051220505553,0,0,
2025-03-25,zeus_1000,Zeus,1000.0,balanced,1286.051220505553,1285.1188333706864,783.5588573735207,3,3,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-26,zeus_1000,Zeus,1000.0,balanced,1286.6832302917312,1286.6832302917312,783.5588573735207,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-27,zeus_1000,Zeus,1000.0,balanced,1287.786873474334,1287.786873474334,783.5588573735207,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-28,zeus_1000,Zeus,1000.0,balanced,1283.631842409321,1283.631842409321,783.5588573735207,0,0,"PETR4.SA,BTC-USD,ITUB4.SA"
2025-03-31,zeus_1000,Zeus,1000.0,defense,1276.7522873013093,1275.8424272667817,1275.8424272667817,3,3,
2025-04-01,zeus_1000,Zeus,1000.0,defense,1275.8424272667817,1275.8424272667817,1275.8424272667817,0,0,
2025-04-02,zeus_1000,Zeus,1000.0,defense,1275.8424272667817,1275.8424272667817,1275.8424272667817,0,0,
2025-04-03,zeus_1000,Zeus,1000.0,defense,1275.8424272667817,1275.8424272667817,1275.8424272667817,0,0,
