id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
NE;Nordeste;2021-05-26;11324.72920833
S;Sul;2021-05-26;12124.00408333
SE;Sudeste/Centro-Oeste;2021-05-26;39357.95395833
N;Norte;2021-05-27;6330.06320833
NE;Nordeste;2021-05-27;11155.12225000
S;Sul;2021-05-27;12174.00862500
SE;Sudeste/Centro-Oeste;2021-05-27;40135.51487500
N;Norte;2021-05-28;6225.22504167
NE;Nordeste;2021-05-28;11146.39383333
S;Sul;2021-05-28;12316.29350000
SE;Sudeste/Centro-Oeste;2021-05-28;40649.15775000
N;Norte;2021-05-29;5997.07070833
NE;Nordeste;2021-05-29;10783.24812500
S;Sul;2021-05-29;10252.06437500
SE;Sudeste/Centro-Oeste;2021-05-29;38768.12400000
N;Norte;2021-05-30;5700.71875000
NE;Nordeste;2021-05-30;10028.71933333
S;Sul;2021-05-30;8785.70254167
SE;Sudeste/Centro-Oeste;2021-05-30;35048.41816667
N;Norte;2021-05-31;6186.30241667
NE;Nordeste;2021-05-31;11056.18112500
S;Sul;2021-05-31;11584.08075000
SE;Sudeste/Centro-Oeste;2021-05-31;39098.46250000
N;Norte;2021-06-01;6204.28266667
NE;Nordeste;2021-06-01;11410.42133333
S;Sul;2021-06-01;11757.64975000
SE;Sudeste/Centro-Oeste;2021-06-01;39151.84104167
N;Norte;2021-06-02;6324.72750000
NE;Nordeste;2021-06-02;11340.21854167
S;Sul;2021-06-02;12091.36045833
SE;Sudeste/Centro-Oeste;2021-06-02;39454.53525000
N;Norte;2021-06-03;5927.87545833
NE;Nordeste;2021-06-03;10828.12116667
S;Sul;2021-06-03;10439.62904167
SE;Sudeste/Centro-Oeste;2021-06-03;37539.62237500
N;Norte;2021-06-04;6005.38608333
NE;Nordeste;2021-06-04;11204.34212500
S;Sul;2021-06-04;11221.76320833
SE;Sudeste/Centro-Oeste;2021-06-04;38463.97208333
N;Norte;2021-06-05;5866.21133333
NE;Nordeste;2021-06-05;10677.79554167
S;Sul;2021-06-05;10202.15200000
SE;Sudeste/Centro-Oeste;2021-06-05;36332.20054167
N;Norte;2021-06-06;5775.12970833
NE;Nordeste;2021-06-06;10071.13612500
S;Sul;2021-06-06;9187.56816667
SE;Sudeste/Centro-Oeste;2021-06-06;33895.33170833
N;Norte;2021-06-07;6151.35145833
NE;Nordeste;2021-06-07;11021.26366667
S;Sul;2021-06-07;11880.87962500
SE;Sudeste/Centro-Oeste;2021-06-07;38995.53087500
N;Norte;2021-06-08;6124.23162500
NE;Nordeste;2021-06-08;11245.35100000
S;Sul;2021-06-08;12265.07208333
SE;Sudeste/Centro-Oeste;2021-06-08;39891.71295833
N;Norte;2021-06-09;6077.49100000
NE;Nordeste;2021-06-09;11371.96141667
S;Sul;2021-06-09;11994.93466667
SE;Sudeste/Centro-Oeste;2021-06-09;40199.73454167
N;Norte;2021-06-10;6042.28608333
NE;Nordeste;2021-06-10;11399.14566667
S;Sul;2021-06-10;12061.79812500
SE;Sudeste/Centro-Oeste;2021-06-10;40360.69312500
N;Norte;2021-06-11;5988.29404167
NE;Nordeste;2021-06-11;11259.35525000
S;Sul;2021-06-11;11765.06591667
SE;Sudeste/Centro-Oeste;2021-06-11;40526.62737500
N;Norte;2021-06-12;5813.83087500
NE;Nordeste;2021-06-12;10942.92075000
S;Sul;2021-06-12;10085.74733333
SE;Sudeste/Centro-Oeste;2021-06-12;36703.15479167
N;Norte;2021-06-13;5622.24420833
NE;Nordeste;2021-06-13;10252.64962500
S;Sul;2021-06-13;8648.06491667
SE;Sudeste/Centro-Oeste;2021-06-13;32745.10608333
N;Norte;2021-06-14;6093.80658333
NE;Nordeste;2021-06-14;11142.75808333
S;Sul;2021-06-14;11473.39437500
SE;Sudeste/Centro-Oeste;2021-06-14;37539.40204167
N;Norte;2021-06-15;6013.25604167
NE;Nordeste;2021-06-15;11269.82650000
S;Sul;2021-06-15;12039.57325000
SE;Sudeste/Centro-Oeste;2021-06-15;38317.42637500
N;Norte;2021-06-16;5957.80387500
NE;Nordeste;2021-06-16;11303.80291667
S;Sul;2021-06-16;12314.05683333
SE;Sudeste/Centro-Oeste;2021-06-16;38392.03237500
N;Norte;2021-06-17;5985.21708333
NE;Nordeste;2021-06-17;11480.11075000
S;Sul;2021-06-17;12426.77379167
SE;Sudeste/Centro-Oeste;2021-06-17;38325.50054167
N;Norte;2021-06-18;6025.14954167
NE;Nordeste;2021-06-18;11336.35866667
S;Sul;2021-06-18;12471.94370833
SE;Sudeste/Centro-Oeste;2021-06-18;38240.73395833
N;Norte;2021-06-19;5838.54916667
NE;Nordeste;2021-06-19;10721.31925000
S;Sul;2021-06-19;10752.75908333
SE;Sudeste/Centro-Oeste;2021-06-19;35918.51066667
N;Norte;2021-06-20;5512.24191667
NE;Nordeste;2021-06-20;10064.15654167
S;Sul;2021-06-20;8918.27941667
SE;Sudeste/Centro-Oeste;2021-06-20;32989.80791667
N;Norte;2021-06-21;6039.53845833
NE;Nordeste;2021-06-21;11109.45975000
S;Sul;2021-06-21;11587.70629167
SE;Sudeste/Centro-Oeste;2021-06-21;37669.33612500
N;Norte;2021-06-22;6203.89462500
NE;Nordeste;2021-06-22;11392.69191667
S;Sul;2021-06-22;11936.46404167
SE;Sudeste/Centro-Oeste;2021-06-22;38787.14695833
N;Norte;2021-06-23;6065.91091667
NE;Nordeste;2021-06-23;11282.13612500
S;Sul;2021-06-23;11900.43004167
SE;Sudeste/Centro-Oeste;2021-06-23;38868.82558333
N;Norte;2021-06-24;5924.86616667
NE;Nordeste;2021-06-24;10698.35812500
S;Sul;2021-06-24;11917.14979167
SE;Sudeste/Centro-Oeste;2021-06-24;38565.93225000
N;Norte;2021-06-25;6038.97275000
NE;Nordeste;2021-06-25;10936.49837500
S;Sul;2021-06-25;11588.18808333
SE;Sudeste/Centro-Oeste;2021-06-25;38883.53066667
N;Norte;2021-06-26;5895.90612500
NE;Nordeste;2021-06-26;10587.68312500
S;Sul;2021-06-26;10466.65329167
SE;Sudeste/Centro-Oeste;2021-06-26;36407.56237500
N;Norte;2021-06-27;5664.16979167
NE;Nordeste;2021-06-27;9822.22283333
S;Sul;2021-06-27;9191.79912500
SE;Sudeste/Centro-Oeste;2021-06-27;33302.27266667
N;Norte;2021-06-28;5972.06716667
NE;Nordeste;2021-06-28;10747.53387500
S;Sul;2021-06-28;11807.56254167
SE;Sudeste/Centro-Oeste;2021-06-28;37477.08133333
N;Norte;2021-06-29;5820.96900000
NE;Nordeste;2021-06-29;10964.15145833
S;Sul;2021-06-29;12169.16200000
SE;Sudeste/Centro-Oeste;2021-06-29;37418.02141667
N;Norte;2021-06-30;5804.40216667
NE;Nordeste;2021-06-30;11133.19062500
S;Sul;2021-06-30;12176.51075000
SE;Sudeste/Centro-Oeste;2021-06-30;36522.25154167
N;Norte;2021-07-01;5751.97320833
NE;Nordeste;2021-07-01;11200.90475000
S;Sul;2021-07-01;11859.08483333
SE;Sudeste/Centro-Oeste;2021-07-01;36420.70029167
N;Norte;2021-07-02;5817.22250000
NE;Nordeste;2021-07-02;10897.60641667
S;Sul;2021-07-02;11679.84545833
SE;Sudeste/Centro-Oeste;2021-07-02;37032.93262500
N;Norte;2021-07-03;5474.17220833
NE;Nordeste;2021-07-03;10461.87729167
S;Sul;2021-07-03;10072.20025000
SE;Sudeste/Centro-Oeste;2021-07-03;34606.17608333
N;Norte;2021-07-04;5279.43029167
NE;Nordeste;2021-07-04;9655.34800000
S;Sul;2021-07-04;8910.42245833
SE;Sudeste/Centro-Oeste;2021-07-04;31964.76395833
N;Norte;2021-07-05;5775.11845833
NE;Nordeste;2021-07-05;10721.73029167
S;Sul;2021-07-05;11631.66358333
SE;Sudeste/Centro-Oeste;2021-07-05;36540.42425000
N;Norte;2021-07-06;5911.73666667
NE;Nordeste;2021-07-06;11113.03316667
S;Sul;2021-07-06;12062.08183333
SE;Sudeste/Centro-Oeste;2021-07-06;37457.15687500
N;Norte;2021-07-07;5943.68525000
NE;Nordeste;2021-07-07;11163.32466667
S;Sul;2021-07-07;11964.20208333
SE;Sudeste/Centro-Oeste;2021-07-07;37703.53966667
N;Norte;2021-07-08;5967.99266667
NE;Nordeste;2021-07-08;11109.96262500
S;Sul;2021-07-08;12167.86400000
SE;Sudeste/Centro-Oeste;2021-07-08;37732.30991667
N;Norte;2021-07-09;6021.49991667
NE;Nordeste;2021-07-09;11077.56791667
S;Sul;2021-07-09;12248.09320833
SE;Sudeste/Centro-Oeste;2021-07-09;36340.40254167
N;Norte;2021-07-10;5848.78808333
NE;Nordeste;2021-07-10;10768.87962500
S;Sul;2021-07-10;10812.16541667
SE;Sudeste/Centro-Oeste;2021-07-10;34789.40391667
N;Norte;2021-07-11;5591.07375000
NE;Nordeste;2021-07-11;10054.26562500
S;Sul;2021-07-11;9387.70937500
SE;Sudeste/Centro-Oeste;2021-07-11;32155.81575000
N;Norte;2021-07-12;6073.10595833
NE;Nordeste;2021-07-12;11032.66233333
S;Sul;2021-07-12;12013.19670833
SE;Sudeste/Centro-Oeste;2021-07-12;37050.92833333
N;Norte;2021-07-13;6042.94779167
NE;Nordeste;2021-07-13;11202.58162500
S;Sul;2021-07-13;12505.45945833
SE;Sudeste/Centro-Oeste;2021-07-13;38293.91516667
N;Norte;2021-07-14;5962.14275000
NE;Nordeste;2021-07-14;11326.59708333
S;Sul;2021-07-14;12578.83416667
SE;Sudeste/Centro-Oeste;2021-07-14;38645.50745833
N;Norte;2021-07-15;5992.57483333
NE;Nordeste;2021-07-15;11367.79120833
S;Sul;2021-07-15;12795.81154167
SE;Sudeste/Centro-Oeste;2021-07-15;38983.54920833
N;Norte;2021-07-16;5924.10795833
NE;Nordeste;2021-07-16;11377.21316667
S;Sul;2021-07-16;12613.12704167
SE;Sudeste/Centro-Oeste;2021-07-16;39160.48054167
N;Norte;2021-07-17;5914.25608333
NE;Nordeste;2021-07-17;10908.31633333
S;Sul;2021-07-17;10937.31479167
SE;Sudeste/Centro-Oeste;2021-07-17;36549.73229167
N;Norte;2021-07-18;5726.31145833
NE;Nordeste;2021-07-18;10199.23283333
S;Sul;2021-07-18;9539.93504167
SE;Sudeste/Centro-Oeste;2021-07-18;33001.90175000
N;Norte;2021-07-19;6249.53062500
NE;Nordeste;2021-07-19;11233.23175000
S;Sul;2021-07-19;12449.74062500
SE;Sudeste/Centro-Oeste;2021-07-19;36549.92762500
N;Norte;2021-07-20;6202.26800000
NE;Nordeste;2021-07-20;11321.65608333
S;Sul;2021-07-20;12889.72191667
SE;Sudeste/Centro-Oeste;2021-07-20;36761.51358333
N;Norte;2021-07-21;6262.22670833
NE;Nordeste;2021-07-21;11246.33025000
S;Sul;2021-07-21;12430.30620833
SE;Sudeste/Centro-Oeste;2021-07-21;37085.35825000
N;Norte;2021-07-22;6254.93908333
NE;Nordeste;2021-07-22;11307.80908333
S;Sul;2021-07-22;12309.17212500
SE;Sudeste/Centro-Oeste;2021-07-22;37741.17100000
N;Norte;2021-07-23;6044.03254167
NE;Nordeste;2021-07-23;11241.84179167
S;Sul;2021-07-23;12158.88937500
SE;Sudeste/Centro-Oeste;2021-07-23;37892.30887500
N;Norte;2021-07-24;5830.05225000
NE;Nordeste;2021-07-24;10878.45858333
S;Sul;2021-07-24;10477.21604167
SE;Sudeste/Centro-Oeste;2021-07-24;35374.11316667
N;Norte;2021-07-25;5678.13366667
NE;Nordeste;2021-07-25;10155.35925000
S;Sul;2021-07-25;9198.49120833
SE;Sudeste/Centro-Oeste;2021-07-25;32339.96820833
N;Norte;2021-07-26;6137.28225000
NE;Nordeste;2021-07-26;11143.68408333
S;Sul;2021-07-26;11968.87729167
SE;Sudeste/Centro-Oeste;2021-07-26;37446.90220833
N;Norte;2021-07-27;6172.81112500
NE;Nordeste;2021-07-27;11448.68733333
S;Sul;2021-07-27;12401.86625000
SE;Sudeste/Centro-Oeste;2021-07-27;38860.96529167
N;Norte;2021-07-28;6175.75675000
NE;Nordeste;2021-07-28;11634.96562500
S;Sul;2021-07-28;12504.02083333
SE;Sudeste/Centro-Oeste;2021-07-28;38525.49366667
N;Norte;2021-07-29;6174.46195833
NE;Nordeste;2021-07-29;11802.10075000
S;Sul;2021-07-29;12598.61337500
SE;Sudeste/Centro-Oeste;2021-07-29;37011.75158333
N;Norte;2021-07-30;6035.71604167
NE;Nordeste;2021-07-30;11853.13695833
S;Sul;2021-07-30;12397.89854167
SE;Sudeste/Centro-Oeste;2021-07-30;36666.39525000
N;Norte;2021-07-31;5886.25866667
NE;Nordeste;2021-07-31;11275.96487500
S;Sul;2021-07-31;10635.89862500
SE;Sudeste/Centro-Oeste;2021-07-31;34477.35241667
N;Norte;2021-08-01;5695.95516667
NE;Nordeste;2021-08-01;10271.90279167
S;Sul;2021-08-01;9232.60283333
SE;Sudeste/Centro-Oeste;2021-08-01;31880.28800000
N;Norte;2021-08-02;6014.46229167
NE;Nordeste;2021-08-02;11069.23454167
S;Sul;2021-08-02;11942.32029167
SE;Sudeste/Centro-Oeste;2021-08-02;36294.95325000
N;Norte;2021-08-03;6052.40795833
NE;Nordeste;2021-08-03;11419.71120833
S;Sul;2021-08-03;12215.36820833
SE;Sudeste/Centro-Oeste;2021-08-03;37557.66325000
N;Norte;2021-08-04;6185.77020833
NE;Nordeste;2021-08-04;11477.62529167
S;Sul;2021-08-04;12330.93437500
SE;Sudeste/Centro-Oeste;2021-08-04;37790.24525000
N;Norte;2021-08-05;6152.98800000
NE;Nordeste;2021-08-05;11373.42912500
S;Sul;2021-08-05;12244.22900000
SE;Sudeste/Centro-Oeste;2021-08-05;37966.78162500
N;Norte;2021-08-06;6127.49841667
NE;Nordeste;2021-08-06;11372.81212500
S;Sul;2021-08-06;12192.86162500
SE;Sudeste/Centro-Oeste;2021-08-06;38113.62091667
N;Norte;2021-08-07;5984.94629167
NE;Nordeste;2021-08-07;10870.15358333
S;Sul;2021-08-07;10654.67470833
SE;Sudeste/Centro-Oeste;2021-08-07;35698.94112500
N;Norte;2021-08-08;5774.89758333
NE;Nordeste;2021-08-08;10036.76350000
S;Sul;2021-08-08;9040.79491667
SE;Sudeste/Centro-Oeste;2021-08-08;32291.24783333
N;Norte;2021-08-09;6331.67704167
NE;Nordeste;2021-08-09;11097.04462500
S;Sul;2021-08-09;11935.69995833
SE;Sudeste/Centro-Oeste;2021-08-09;37531.58558333
N;Norte;2021-08-10;6444.65679167
NE;Nordeste;2021-08-10;11390.49366667
S;Sul;2021-08-10;12475.22475000
SE;Sudeste/Centro-Oeste;2021-08-10;39012.19825000
N;Norte;2021-08-11;6395.07633333
NE;Nordeste;2021-08-11;11430.05266667
S;Sul;2021-08-11;12324.81850000
SE;Sudeste/Centro-Oeste;2021-08-11;38985.06933333
N;Norte;2021-08-12;6341.75787500
NE;Nordeste;2021-08-12;11466.24587500
S;Sul;2021-08-12;12578.94529167
SE;Sudeste/Centro-Oeste;2021-08-12;38790.07133333
N;Norte;2021-08-13;6033.28516667
NE;Nordeste;2021-08-13;11461.98283333
S;Sul;2021-08-13;12410.79583333
SE;Sudeste/Centro-Oeste;2021-08-13;38759.53191667
N;Norte;2021-08-14;5876.56845833
NE;Nordeste;2021-08-14;11141.43795833
S;Sul;2021-08-14;10540.17183333
SE;Sudeste/Centro-Oeste;2021-08-14;36079.18266667
N;Norte;2021-08-15;5730.96612500
NE;Nordeste;2021-08-15;10477.96400000
S;Sul;2021-08-15;9230.47954167
SE;Sudeste/Centro-Oeste;2021-08-15;33146.82958333
N;Norte;2021-08-16;6221.99241667
NE;Nordeste;2021-08-16;11375.23604167
S;Sul;2021-08-16;12076.47833333
SE;Sudeste/Centro-Oeste;2021-08-16;38399.88229167
N;Norte;2021-08-17;6379.98962500
NE;Nordeste;2021-08-17;11546.32095833
S;Sul;2021-08-17;12448.28716667
SE;Sudeste/Centro-Oeste;2021-08-17;39622.39895833
N;Norte;2021-08-18;6528.40683333
NE;Nordeste;2021-08-18;11507.58987500
S;Sul;2021-08-18;12774.64808333
SE;Sudeste/Centro-Oeste;2021-08-18;40460.20712500
N;Norte;2021-08-19;6553.17883333
NE;Nordeste;2021-08-19;11617.76275000
S;Sul;2021-08-19;12987.36570833
SE;Sudeste/Centro-Oeste;2021-08-19;40403.40937500
N;Norte;2021-08-20;6531.66275000
NE;Nordeste;2021-08-20;11666.14362500
S;Sul;2021-08-20;12767.43812500
SE;Sudeste/Centro-Oeste;2021-08-20;40612.81516667
N;Norte;2021-08-21;6409.79141667
NE;Nordeste;2021-08-21;11069.80575000
S;Sul;2021-08-21;11062.85445833
SE;Sudeste/Centro-Oeste;2021-08-21;37701.40333333
N;Norte;2021-08-22;6221.52975000
NE;Nordeste;2021-08-22;10472.47675000
S;Sul;2021-08-22;9647.57758333
SE;Sudeste/Centro-Oeste;2021-08-22;34561.89200000
N;Norte;2021-08-23;6649.18645833
NE;Nordeste;2021-08-23;11460.46837500
S;Sul;2021-08-23;12346.84545833
SE;Sudeste/Centro-Oeste;2021-08-23;40520.29929167
N;Norte;2021-08-24;6680.17212500
NE;Nordeste;2021-08-24;11722.45620833
S;Sul;2021-08-24;12848.27287500
SE;Sudeste/Centro-Oeste;2021-08-24;42119.72016667
N;Norte;2021-08-25;6593.31720833
NE;Nordeste;2021-08-25;11596.70225000
S;Sul;2021-08-25;12863.71962500
SE;Sudeste/Centro-Oeste;2021-08-25;42644.66175000
N;Norte;2021-08-26;6727.65887500
NE;Nordeste;2021-08-26;11734.09829167
S;Sul;2021-08-26;12477.75891667
SE;Sudeste/Centro-Oeste;2021-08-26;42836.25779167
N;Norte;2021-08-27;6747.88658333
NE;Nordeste;2021-08-27;11768.83325000
S;Sul;2021-08-27;11981.49641667
SE;Sudeste/Centro-Oeste;2021-08-27;41143.02379167
N;Norte;2021-08-28;6430.18958333
NE;Nordeste;2021-08-28;11340.61466667
S;Sul;2021-08-28;10538.19704167
SE;Sudeste/Centro-Oeste;2021-08-28;37875.98670833
N;Norte;2021-08-29;6108.63179167
NE;Nordeste;2021-08-29;10710.07358333
S;Sul;2021-08-29;9121.38054167
SE;Sudeste/Centro-Oeste;2021-08-29;34399.56275000
N;Norte;2021-08-30;6477.96237500
NE;Nordeste;2021-08-30;11704.02225000
S;Sul;2021-08-30;11640.30220833
SE;Sudeste/Centro-Oeste;2021-08-30;38951.29387500
N;Norte;2021-08-31;6369.37275000
NE;Nordeste;2021-08-31;11909.70295833
S;Sul;2021-08-31;11971.47591667
SE;Sudeste/Centro-Oeste;2021-08-31;39483.25137500
N;Norte;2021-09-01;6344.11004167
NE;Nordeste;2021-09-01;11791.14554167
S;Sul;2021-09-01;12134.47116667
SE;Sudeste/Centro-Oeste;2021-09-01;39409.91016667
N;Norte;2021-09-02;6403.81037500
NE;Nordeste;2021-09-02;11715.95829167
S;Sul;2021-09-02;12366.97200000
SE;Sudeste/Centro-Oeste;2021-09-02;39856.12337500
N;Norte;2021-09-03;6476.90208333
NE;Nordeste;2021-09-03;11833.91958333
S;Sul;2021-09-03;12379.41266667
SE;Sudeste/Centro-Oeste;2021-09-03;40727.79045833
N;Norte;2021-09-04;6161.32154167
NE;Nordeste;2021-09-04;11462.01504167
S;Sul;2021-09-04;10620.68854167
SE;Sudeste/Centro-Oeste;2021-09-04;37728.63287500
N;Norte;2021-09-05;5950.52533333
NE;Nordeste;2021-09-05;10733.32083333
S;Sul;2021-09-05;9101.65116667
SE;Sudeste/Centro-Oeste;2021-09-05;34245.55841667
N;Norte;2021-09-06;6357.70870833
NE;Nordeste;2021-09-06;11711.17750000
S;Sul;2021-09-06;10918.67141667
SE;Sudeste/Centro-Oeste;2021-09-06;37992.72458333
N;Norte;2021-09-07;6267.35970833
NE;Nordeste;2021-09-07;11339.47525000
S;Sul;2021-09-07;10591.52320833
SE;Sudeste/Centro-Oeste;2021-09-07;37962.40050000
N;Norte;2021-09-08;6513.17179167
NE;Nordeste;2021-09-08;12202.83975000
S;Sul;2021-09-08;12076.92595833
SE;Sudeste/Centro-Oeste;2021-09-08;42596.99887500
N;Norte;2021-09-09;6496.05783333
NE;Nordeste;2021-09-09;12216.83491667
S;Sul;2021-09-09;11556.73620833
SE;Sudeste/Centro-Oeste;2021-09-09;42819.86258333
N;Norte;2021-09-10;6555.88541667
NE;Nordeste;2021-09-10;12265.72337500
S;Sul;2021-09-10;11444.30150000
SE;Sudeste/Centro-Oeste;2021-09-10;41828.30629167
N;Norte;2021-09-11;6418.00862500
NE;Nordeste;2021-09-11;11859.98558333
S;Sul;2021-09-11;10072.55345833
SE;Sudeste/Centro-Oeste;2021-09-11;38546.28350000
N;Norte;2021-09-12;6087.56337500
NE;Nordeste;2021-09-12;11034.34941667
S;Sul;2021-09-12;8883.68304167
SE;Sudeste/Centro-Oeste;2021-09-12;35758.61029167
N;Norte;2021-09-13;6436.62104167
NE;Nordeste;2021-09-13;12198.40795833
S;Sul;2021-09-13;12281.39037500
SE;Sudeste/Centro-Oeste;2021-09-13;42754.00987500
N;Norte;2021-09-14;6509.43762500
NE;Nordeste;2021-09-14;12383.27541667
S;Sul;2021-09-14;12191.13645833
SE;Sudeste/Centro-Oeste;2021-09-14;44181.97450000
N;Norte;2021-09-15;6489.05570833
NE;Nordeste;2021-09-15;12347.79629167
S;Sul;2021-09-15;11616.74054167
SE;Sudeste/Centro-Oeste;2021-09-15;43650.14270833
N;Norte;2021-09-16;6373.41495833
NE;Nordeste;2021-09-16;12467.15583333
S;Sul;2021-09-16;11683.00516667
SE;Sudeste/Centro-Oeste;2021-09-16;42096.16716667
N;Norte;2021-09-17;6355.15087500
NE;Nordeste;2021-09-17;12263.61437500
S;Sul;2021-09-17;11952.67429167
SE;Sudeste/Centro-Oeste;2021-09-17;41257.88583333
N;Norte;2021-09-18;6055.23741667
NE;Nordeste;2021-09-18;11534.33695833
S;Sul;2021-09-18;10157.82112500
SE;Sudeste/Centro-Oeste;2021-09-18;38632.21995833
N;Norte;2021-09-19;5912.60295833
NE;Nordeste;2021-09-19;10851.31433333
S;Sul;2021-09-19;9134.22387500
SE;Sudeste/Centro-Oeste;2021-09-19;36285.47179167
N;Norte;2021-09-20;6472.57125000
NE;Nordeste;2021-09-20;12042.69237500
S;Sul;2021-09-20;11824.65191667
SE;Sudeste/Centro-Oeste;2021-09-20;43117.45241667
N;Norte;2021-09-21;6583.15475000
NE;Nordeste;2021-09-21;12477.94295833
S;Sul;2021-09-21;12592.50087500
SE;Sudeste/Centro-Oeste;2021-09-21;44353.53429167
N;Norte;2021-09-22;6635.58941667
NE;Nordeste;2021-09-22;12727.40191667
S;Sul;2021-09-22;11984.53512500
SE;Sudeste/Centro-Oeste;2021-09-22;41147.12216667
N;Norte;2021-09-23;6522.66420833
NE;Nordeste;2021-09-23;12688.56966667
S;Sul;2021-09-23;11882.92500000
SE;Sudeste/Centro-Oeste;2021-09-23;40228.44120833
N;Norte;2021-09-24;6528.25104167
NE;Nordeste;2021-09-24;12317.38345833
S;Sul;2021-09-24;11986.21283333
SE;Sudeste/Centro-Oeste;2021-09-24;40528.31191667
N;Norte;2021-09-25;6271.13183333
NE;Nordeste;2021-09-25;11829.81650000
S;Sul;2021-09-25;10795.51308333
SE;Sudeste/Centro-Oeste;2021-09-25;37823.39495833
N;Norte;2021-09-26;5890.37887500
NE;Nordeste;2021-09-26;11117.35787500
S;Sul;2021-09-26;9451.47612500
SE;Sudeste/Centro-Oeste;2021-09-26;34983.56795833
N;Norte;2021-09-27;6319.12679167
NE;Nordeste;2021-09-27;12107.61108333
S;Sul;2021-09-27;12622.29129167
SE;Sudeste/Centro-Oeste;2021-09-27;40596.92445833
N;Norte;2021-09-28;6385.33825000
NE;Nordeste;2021-09-28;12430.09020833
S;Sul;2021-09-28;13377.88950000
SE;Sudeste/Centro-Oeste;2021-09-28;42688.26037500
N;Norte;2021-09-29;6336.76587500
NE;Nordeste;2021-09-29;12507.01070833
S;Sul;2021-09-29;12991.35820833
SE;Sudeste/Centro-Oeste;2021-09-29;43550.37804167
N;Norte;2021-09-30;6444.27837500
NE;Nordeste;2021-09-30;12719.35779167
S;Sul;2021-09-30;12797.16633333
SE;Sudeste/Centro-Oeste;2021-09-30;42859.93045833
N;Norte;2021-10-01;6468.84495833
NE;Nordeste;2021-10-01;12705.30510574
S;Sul;2021-10-01;12182.88483333
SE;Sudeste/Centro-Oeste;2021-10-01;40952.08683720
N;Norte;2021-10-02;6032.88654167
NE;Nordeste;2021-10-02;12159.17499363
S;Sul;2021-10-02;10560.02725000
SE;Sudeste/Centro-Oeste;2021-10-02;37751.71799199
N;Norte;2021-10-03;5840.46212500
NE;Nordeste;2021-10-03;11338.59622004
S;Sul;2021-10-03;9151.30941667
SE;Sudeste/Centro-Oeste;2021-10-03;34817.87465376
N;Norte;2021-10-04;6330.09604167
NE;Nordeste;2021-10-04;12337.31407932
S;Sul;2021-10-04;11649.34816667
SE;Sudeste/Centro-Oeste;2021-10-04;40355.50019273
N;Norte;2021-10-05;6396.36504167
NE;Nordeste;2021-10-05;12713.52563703
S;Sul;2021-10-05;11732.06658333
SE;Sudeste/Centro-Oeste;2021-10-05;40424.55975894
N;Norte;2021-10-06;6487.15470833
NE;Nordeste;2021-10-06;12822.33397608
S;Sul;2021-10-06;12235.79733333
SE;Sudeste/Centro-Oeste;2021-10-06;40854.81213778
N;Norte;2021-10-07;6397.43425000
NE;Nordeste;2021-10-07;12738.59305514
S;Sul;2021-10-07;11998.13608333
SE;Sudeste/Centro-Oeste;2021-10-07;40640.51073570
N;Norte;2021-10-08;6340.74595833
NE;Nordeste;2021-10-08;12787.61770894
S;Sul;2021-10-08;11774.92954167
SE;Sudeste/Centro-Oeste;2021-10-08;39534.26493481
N;Norte;2021-10-09;6171.84004167
NE;Nordeste;2021-10-09;12061.54943149
S;Sul;2021-10-09;10093.02212500
SE;Sudeste/Centro-Oeste;2021-10-09;36433.45630107
N;Norte;2021-10-10;5804.84750000
NE;Nordeste;2021-10-10;11136.95589158
S;Sul;2021-10-10;8386.31045833
SE;Sudeste/Centro-Oeste;2021-10-10;32763.04153285
N;Norte;2021-10-11;6158.92379167
NE;Nordeste;2021-10-11;11999.43378808
S;Sul;2021-10-11;10302.51150000
SE;Sudeste/Centro-Oeste;2021-10-11;35509.34259654
N;Norte;2021-10-12;5944.07333333
NE;Nordeste;2021-10-12;11505.03204901
S;Sul;2021-10-12;9319.57233333
SE;Sudeste/Centro-Oeste;2021-10-12;33526.39886387
N;Norte;2021-10-13;6448.12820833
NE;Nordeste;2021-10-13;12522.09564592
S;Sul;2021-10-13;11545.07345833
SE;Sudeste/Centro-Oeste;2021-10-13;38135.70088545
N;Norte;2021-10-14;6436.25966667
NE;Nordeste;2021-10-14;12686.45111658
S;Sul;2021-10-14;11855.58179167
SE;Sudeste/Centro-Oeste;2021-10-14;39801.77128187
N;Norte;2021-10-15;6399.54470833
NE;Nordeste;2021-10-15;12555.24917336
S;Sul;2021-10-15;12053.70754167
SE;Sudeste/Centro-Oeste;2021-10-15;40878.11976132
N;Norte;2021-10-16;6239.14400000
NE;Nordeste;2021-10-16;12319.05277218
S;Sul;2021-10-16;9893.84758333
SE;Sudeste/Centro-Oeste;2021-10-16;37499.86239055
N;Norte;2021-10-17;5743.13554167
NE;Nordeste;2021-10-17;11277.40054660
S;Sul;2021-10-17;8276.56016667
SE;Sudeste/Centro-Oeste;2021-10-17;33098.52203025
N;Norte;2021-10-18;5940.83983333
NE;Nordeste;2021-10-18;12340.86618870
S;Sul;2021-10-18;10928.33195833
SE;Sudeste/Centro-Oeste;2021-10-18;37555.34259559
N;Norte;2021-10-19;6023.88079167
NE;Nordeste;2021-10-19;12731.06768887
S;Sul;2021-10-19;11379.10191667
SE;Sudeste/Centro-Oeste;2021-10-19;37633.59856619
N;Norte;2021-10-20;6188.53700000
