id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
SE;Sudeste/Centro-Oeste;2019-05-27;35047.47862500
N;Norte;2019-05-28;5700.67754167
NE;Nordeste;2019-05-28;10840.30116667
S;Sul;2019-05-28;11190.25575000
SE;Sudeste/Centro-Oeste;2019-05-28;36668.45920833
N;Norte;2019-05-29;5831.00241667
NE;Nordeste;2019-05-29;10888.24058333
S;Sul;2019-05-29;11274.90895833
SE;Sudeste/Centro-Oeste;2019-05-29;37144.12970833
N;Norte;2019-05-30;5770.13908333
NE;Nordeste;2019-05-30;10871.70737500
S;Sul;2019-05-30;11363.51787500
SE;Sudeste/Centro-Oeste;2019-05-30;37699.46462500
N;Norte;2019-05-31;5767.76787500
NE;Nordeste;2019-05-31;10793.99850000
S;Sul;2019-05-31;11264.57820833
SE;Sudeste/Centro-Oeste;2019-05-31;37833.63170833
N;Norte;2019-06-01;5457.31308333
NE;Nordeste;2019-06-01;10224.81487500
S;Sul;2019-06-01;9544.33808333
SE;Sudeste/Centro-Oeste;2019-06-01;34650.74091667
N;Norte;2019-06-02;5058.37783333
NE;Nordeste;2019-06-02;9474.44783333
S;Sul;2019-06-02;8210.91116667
SE;Sudeste/Centro-Oeste;2019-06-02;30798.59366667
N;Norte;2019-06-03;5745.11483333
NE;Nordeste;2019-06-03;10552.25712500
S;Sul;2019-06-03;10715.24420833
SE;Sudeste/Centro-Oeste;2019-06-03;35926.69075000
N;Norte;2019-06-04;5894.56708333
NE;Nordeste;2019-06-04;10710.13983333
S;Sul;2019-06-04;10936.55075000
SE;Sudeste/Centro-Oeste;2019-06-04;35806.14162500
N;Norte;2019-06-05;5693.53633333
NE;Nordeste;2019-06-05;10641.21629167
S;Sul;2019-06-05;11016.46345833
SE;Sudeste/Centro-Oeste;2019-06-05;34617.62862500
N;Norte;2019-06-06;5635.89950000
NE;Nordeste;2019-06-06;10601.19383333
S;Sul;2019-06-06;11081.38750127
SE;Sudeste/Centro-Oeste;2019-06-06;34596.90079167
N;Norte;2019-06-07;5736.60220833
NE;Nordeste;2019-06-07;10519.14212500
S;Sul;2019-06-07;11078.51341667
SE;Sudeste/Centro-Oeste;2019-06-07;34828.30645833
N;Norte;2019-06-08;5442.35779167
NE;Nordeste;2019-06-08;9989.69641667
S;Sul;2019-06-08;9578.84300000
SE;Sudeste/Centro-Oeste;2019-06-08;32158.64779167
N;Norte;2019-06-09;5208.44904167
NE;Nordeste;2019-06-09;9290.40600000
S;Sul;2019-06-09;8370.21437500
SE;Sudeste/Centro-Oeste;2019-06-09;28720.03087500
N;Norte;2019-06-10;5728.19641667
NE;Nordeste;2019-06-10;10299.70937500
S;Sul;2019-06-10;10907.65900000
SE;Sudeste/Centro-Oeste;2019-06-10;34307.81450000
N;Norte;2019-06-11;5701.82962500
NE;Nordeste;2019-06-11;10346.55862500
S;Sul;2019-06-11;11370.87891667
SE;Sudeste/Centro-Oeste;2019-06-11;35709.37362500
N;Norte;2019-06-12;5658.19966667
NE;Nordeste;2019-06-12;10375.39837500
S;Sul;2019-06-12;11536.57125193
SE;Sudeste/Centro-Oeste;2019-06-12;36013.28250000
N;Norte;2019-06-13;5580.94116667
NE;Nordeste;2019-06-13;10214.17070833
S;Sul;2019-06-13;11625.13854167
SE;Sudeste/Centro-Oeste;2019-06-13;36394.45262500
N;Norte;2019-06-14;5655.37833333
NE;Nordeste;2019-06-14;10005.08970833
S;Sul;2019-06-14;11744.49341667
SE;Sudeste/Centro-Oeste;2019-06-14;36744.99291667
N;Norte;2019-06-15;5223.20841667
NE;Nordeste;2019-06-15;9626.28104167
S;Sul;2019-06-15;10203.86804167
SE;Sudeste/Centro-Oeste;2019-06-15;33945.44350000
N;Norte;2019-06-16;4888.26300000
NE;Nordeste;2019-06-16;9002.99745833
S;Sul;2019-06-16;8802.44787500
SE;Sudeste/Centro-Oeste;2019-06-16;30223.41112500
N;Norte;2019-06-17;5547.27758333
NE;Nordeste;2019-06-17;10027.47133333
S;Sul;2019-06-17;11476.18991667
SE;Sudeste/Centro-Oeste;2019-06-17;35246.21245833
N;Norte;2019-06-18;5697.34758333
NE;Nordeste;2019-06-18;10088.96958333
S;Sul;2019-06-18;11774.59958333
SE;Sudeste/Centro-Oeste;2019-06-18;35943.09937500
N;Norte;2019-06-19;5570.94483333
NE;Nordeste;2019-06-19;10128.55583333
S;Sul;2019-06-19;11596.33212500
SE;Sudeste/Centro-Oeste;2019-06-19;36229.66066667
N;Norte;2019-06-20;5202.03312500
NE;Nordeste;2019-06-20;9598.67137500
S;Sul;2019-06-20;9644.27100000
SE;Sudeste/Centro-Oeste;2019-06-20;32499.57454167
N;Norte;2019-06-21;5448.34333333
NE;Nordeste;2019-06-21;9937.08787500
S;Sul;2019-06-21;10326.02329167
SE;Sudeste/Centro-Oeste;2019-06-21;33951.76783333
N;Norte;2019-06-22;5252.92620833
NE;Nordeste;2019-06-22;9582.55033333
S;Sul;2019-06-22;9384.81387500
SE;Sudeste/Centro-Oeste;2019-06-22;31799.42787500
N;Norte;2019-06-23;5030.44962500
NE;Nordeste;2019-06-23;8836.32541667
S;Sul;2019-06-23;8391.37591667
SE;Sudeste/Centro-Oeste;2019-06-23;29015.84308333
N;Norte;2019-06-24;5349.94954167
NE;Nordeste;2019-06-24;9009.04425000
S;Sul;2019-06-24;11250.31916667
SE;Sudeste/Centro-Oeste;2019-06-24;34662.64929167
N;Norte;2019-06-25;5358.48337500
NE;Nordeste;2019-06-25;9895.22458333
S;Sul;2019-06-25;11604.62062500
SE;Sudeste/Centro-Oeste;2019-06-25;36387.95358333
N;Norte;2019-06-26;5262.61962500
NE;Nordeste;2019-06-26;10055.13850000
S;Sul;2019-06-26;11522.10554167
SE;Sudeste/Centro-Oeste;2019-06-26;37087.03654167
N;Norte;2019-06-27;5443.40245833
NE;Nordeste;2019-06-27;10141.64595833
S;Sul;2019-06-27;11392.15345833
SE;Sudeste/Centro-Oeste;2019-06-27;37260.11070833
N;Norte;2019-06-28;5534.43087500
NE;Nordeste;2019-06-28;10071.63429167
S;Sul;2019-06-28;11416.61429167
SE;Sudeste/Centro-Oeste;2019-06-28;37026.73262500
N;Norte;2019-06-29;5332.24320833
NE;Nordeste;2019-06-29;9584.88358333
S;Sul;2019-06-29;9959.65191667
SE;Sudeste/Centro-Oeste;2019-06-29;33928.89929167
N;Norte;2019-06-30;5121.48100000
NE;Nordeste;2019-06-30;8854.95137500
S;Sul;2019-06-30;8612.35679167
SE;Sudeste/Centro-Oeste;2019-06-30;30326.21833333
N;Norte;2019-07-01;5556.41158333
NE;Nordeste;2019-07-01;9798.45858333
S;Sul;2019-07-01;11134.15029167
SE;Sudeste/Centro-Oeste;2019-07-01;35740.41187500
N;Norte;2019-07-02;5482.04270833
NE;Nordeste;2019-07-02;9995.53370833
S;Sul;2019-07-02;11389.55575000
SE;Sudeste/Centro-Oeste;2019-07-02;36790.03204167
N;Norte;2019-07-03;5476.00245833
NE;Nordeste;2019-07-03;10394.30808333
S;Sul;2019-07-03;11352.36245833
SE;Sudeste/Centro-Oeste;2019-07-03;37057.19483333
N;Norte;2019-07-04;5482.07658333
NE;Nordeste;2019-07-04;10498.22208333
S;Sul;2019-07-04;11451.37737500
SE;Sudeste/Centro-Oeste;2019-07-04;36718.91987500
N;Norte;2019-07-05;5620.78904167
NE;Nordeste;2019-07-05;10608.83129167
S;Sul;2019-07-05;11418.70287500
SE;Sudeste/Centro-Oeste;2019-07-05;36143.08483333
N;Norte;2019-07-06;5379.69170833
NE;Nordeste;2019-07-06;10168.89316667
S;Sul;2019-07-06;9602.71620833
SE;Sudeste/Centro-Oeste;2019-07-06;31538.43383333
N;Norte;2019-07-07;5028.63845833
NE;Nordeste;2019-07-07;9402.20566667
S;Sul;2019-07-07;8423.98195833
SE;Sudeste/Centro-Oeste;2019-07-07;27234.84912500
N;Norte;2019-07-08;5392.91191667
NE;Nordeste;2019-07-08;9984.35716667
S;Sul;2019-07-08;11040.85108333
SE;Sudeste/Centro-Oeste;2019-07-08;31106.62687500
N;Norte;2019-07-09;5398.71162500
NE;Nordeste;2019-07-09;10063.43304167
S;Sul;2019-07-09;11309.07779167
SE;Sudeste/Centro-Oeste;2019-07-09;31473.47400000
N;Norte;2019-07-10;5402.87779167
NE;Nordeste;2019-07-10;10043.90029167
S;Sul;2019-07-10;11219.58550000
SE;Sudeste/Centro-Oeste;2019-07-10;33521.16216667
N;Norte;2019-07-11;5420.14179167
NE;Nordeste;2019-07-11;10032.43108333
S;Sul;2019-07-11;11145.61241667
SE;Sudeste/Centro-Oeste;2019-07-11;34020.87225000
N;Norte;2019-07-12;5433.27125000
NE;Nordeste;2019-07-12;10069.76600000
S;Sul;2019-07-12;10998.19716667
SE;Sudeste/Centro-Oeste;2019-07-12;34256.60854167
N;Norte;2019-07-13;5246.72875000
NE;Nordeste;2019-07-13;9578.25362500
S;Sul;2019-07-13;9444.62058333
SE;Sudeste/Centro-Oeste;2019-07-13;31588.29779167
N;Norte;2019-07-14;5007.96508333
NE;Nordeste;2019-07-14;8830.79445833
S;Sul;2019-07-14;8399.01508333
SE;Sudeste/Centro-Oeste;2019-07-14;28848.36016667
N;Norte;2019-07-15;5458.43975000
NE;Nordeste;2019-07-15;9911.78308333
S;Sul;2019-07-15;11129.71154167
SE;Sudeste/Centro-Oeste;2019-07-15;34155.22350000
N;Norte;2019-07-16;5553.93441667
NE;Nordeste;2019-07-16;10062.33375000
S;Sul;2019-07-16;11431.99825000
SE;Sudeste/Centro-Oeste;2019-07-16;34833.83395833
N;Norte;2019-07-17;5482.00495833
NE;Nordeste;2019-07-17;10220.92079167
S;Sul;2019-07-17;11478.94270833
SE;Sudeste/Centro-Oeste;2019-07-17;34314.41575000
N;Norte;2019-07-18;5412.10783333
NE;Nordeste;2019-07-18;10116.97154167
S;Sul;2019-07-18;11362.06304167
SE;Sudeste/Centro-Oeste;2019-07-18;34374.27620833
N;Norte;2019-07-19;5402.54033333
NE;Nordeste;2019-07-19;10018.68054167
S;Sul;2019-07-19;11250.71391667
SE;Sudeste/Centro-Oeste;2019-07-19;34522.84629167
N;Norte;2019-07-20;5218.36300000
NE;Nordeste;2019-07-20;9314.44070833
S;Sul;2019-07-20;9465.09333333
SE;Sudeste/Centro-Oeste;2019-07-20;31618.36579167
N;Norte;2019-07-21;4947.37362500
NE;Nordeste;2019-07-21;8575.68929167
S;Sul;2019-07-21;8284.05283333
SE;Sudeste/Centro-Oeste;2019-07-21;28454.82166667
N;Norte;2019-07-22;5373.06970833
NE;Nordeste;2019-07-22;9529.90291667
S;Sul;2019-07-22;11037.13237500
SE;Sudeste/Centro-Oeste;2019-07-22;33883.61487500
N;Norte;2019-07-23;5511.50141667
NE;Nordeste;2019-07-23;9743.73791667
S;Sul;2019-07-23;11474.59970833
SE;Sudeste/Centro-Oeste;2019-07-23;35189.94225000
N;Norte;2019-07-24;5505.08362500
NE;Nordeste;2019-07-24;9854.67516667
S;Sul;2019-07-24;11628.10462500
SE;Sudeste/Centro-Oeste;2019-07-24;35455.68916667
N;Norte;2019-07-25;5575.50645833
NE;Nordeste;2019-07-25;9885.91933333
S;Sul;2019-07-25;11498.14604167
SE;Sudeste/Centro-Oeste;2019-07-25;35470.15195833
N;Norte;2019-07-26;5440.71816667
NE;Nordeste;2019-07-26;9840.63533333
S;Sul;2019-07-26;11396.93816667
SE;Sudeste/Centro-Oeste;2019-07-26;35335.66425000
N;Norte;2019-07-27;5217.49100000
NE;Nordeste;2019-07-27;9437.41337500
S;Sul;2019-07-27;9770.19379167
SE;Sudeste/Centro-Oeste;2019-07-27;32336.11083333
N;Norte;2019-07-28;4891.69858333
NE;Nordeste;2019-07-28;8727.76666667
S;Sul;2019-07-28;8401.59987500
SE;Sudeste/Centro-Oeste;2019-07-28;29084.60275000
N;Norte;2019-07-29;5379.71375000
NE;Nordeste;2019-07-29;9759.75970833
S;Sul;2019-07-29;10983.09300000
SE;Sudeste/Centro-Oeste;2019-07-29;34390.67733333
N;Norte;2019-07-30;5443.20116667
NE;Nordeste;2019-07-30;9940.85608333
S;Sul;2019-07-30;11391.19104167
SE;Sudeste/Centro-Oeste;2019-07-30;35558.87591667
N;Norte;2019-07-31;5482.30587500
NE;Nordeste;2019-07-31;10035.86037500
S;Sul;2019-07-31;11361.70350000
SE;Sudeste/Centro-Oeste;2019-07-31;35640.82950000
N;Norte;2019-08-01;5481.48495833
NE;Nordeste;2019-08-01;10116.29287500
S;Sul;2019-08-01;11373.33858333
SE;Sudeste/Centro-Oeste;2019-08-01;35833.93691667
N;Norte;2019-08-02;5536.04979167
NE;Nordeste;2019-08-02;10047.80529167
S;Sul;2019-08-02;11413.57987500
SE;Sudeste/Centro-Oeste;2019-08-02;36259.87254167
N;Norte;2019-08-03;5332.39691667
NE;Nordeste;2019-08-03;9623.13100000
S;Sul;2019-08-03;9500.20254167
SE;Sudeste/Centro-Oeste;2019-08-03;31982.76379167
N;Norte;2019-08-04;5015.91437500
NE;Nordeste;2019-08-04;8950.70920833
S;Sul;2019-08-04;8255.84458333
SE;Sudeste/Centro-Oeste;2019-08-04;28182.11383333
N;Norte;2019-08-05;5409.82783333
NE;Nordeste;2019-08-05;9782.64150000
S;Sul;2019-08-05;11014.89183333
SE;Sudeste/Centro-Oeste;2019-08-05;33105.78595833
N;Norte;2019-08-06;5414.65950000
NE;Nordeste;2019-08-06;9777.59325000
S;Sul;2019-08-06;11394.59762500
SE;Sudeste/Centro-Oeste;2019-08-06;34365.84741667
N;Norte;2019-08-07;5375.91100000
NE;Nordeste;2019-08-07;9890.79954167
S;Sul;2019-08-07;11615.23333333
SE;Sudeste/Centro-Oeste;2019-08-07;34782.57933333
N;Norte;2019-08-08;5511.16095833
NE;Nordeste;2019-08-08;9946.48570833
S;Sul;2019-08-08;11734.66770833
SE;Sudeste/Centro-Oeste;2019-08-08;35591.10491667
N;Norte;2019-08-09;5535.34491667
NE;Nordeste;2019-08-09;9952.13795833
S;Sul;2019-08-09;11655.85070833
SE;Sudeste/Centro-Oeste;2019-08-09;36174.64020833
N;Norte;2019-08-10;5376.53904167
NE;Nordeste;2019-08-10;9517.89866667
S;Sul;2019-08-10;9833.45558333
SE;Sudeste/Centro-Oeste;2019-08-10;33564.42304167
N;Norte;2019-08-11;5154.76450000
NE;Nordeste;2019-08-11;8847.82779167
S;Sul;2019-08-11;8308.12837500
SE;Sudeste/Centro-Oeste;2019-08-11;30255.22854167
N;Norte;2019-08-12;5681.24912500
NE;Nordeste;2019-08-12;9940.38958333
S;Sul;2019-08-12;11284.78575000
SE;Sudeste/Centro-Oeste;2019-08-12;36216.74270833
N;Norte;2019-08-13;5749.53562500
NE;Nordeste;2019-08-13;10093.71370833
S;Sul;2019-08-13;11629.45166667
SE;Sudeste/Centro-Oeste;2019-08-13;36744.66291667
N;Norte;2019-08-14;5829.31420833
NE;Nordeste;2019-08-14;10091.99566667
S;Sul;2019-08-14;11720.49229167
SE;Sudeste/Centro-Oeste;2019-08-14;35239.61779167
N;Norte;2019-08-15;5595.96758333
NE;Nordeste;2019-08-15;9950.13091667
S;Sul;2019-08-15;11503.86287500
SE;Sudeste/Centro-Oeste;2019-08-15;34458.42508333
N;Norte;2019-08-16;5572.55370833
NE;Nordeste;2019-08-16;9983.90308333
S;Sul;2019-08-16;11458.75316667
SE;Sudeste/Centro-Oeste;2019-08-16;34699.70887500
N;Norte;2019-08-17;5398.65666667
NE;Nordeste;2019-08-17;9500.79345833
S;Sul;2019-08-17;9750.21970833
SE;Sudeste/Centro-Oeste;2019-08-17;32036.82762500
N;Norte;2019-08-18;5171.10487500
NE;Nordeste;2019-08-18;8833.77287500
S;Sul;2019-08-18;8553.32800000
SE;Sudeste/Centro-Oeste;2019-08-18;29629.91691667
N;Norte;2019-08-19;5660.12004167
NE;Nordeste;2019-08-19;9995.38995833
S;Sul;2019-08-19;11203.40437500
SE;Sudeste/Centro-Oeste;2019-08-19;35195.02954167
N;Norte;2019-08-20;5833.98983333
NE;Nordeste;2019-08-20;10181.01908333
S;Sul;2019-08-20;11639.92404167
SE;Sudeste/Centro-Oeste;2019-08-20;35760.97004167
N;Norte;2019-08-21;5866.55395833
NE;Nordeste;2019-08-21;10080.43570833
S;Sul;2019-08-21;11596.91216667
SE;Sudeste/Centro-Oeste;2019-08-21;35711.87741667
N;Norte;2019-08-22;5797.76012500
NE;Nordeste;2019-08-22;10145.40250000
S;Sul;2019-08-22;11523.70183333
SE;Sudeste/Centro-Oeste;2019-08-22;35618.33929167
N;Norte;2019-08-23;5708.07470833
NE;Nordeste;2019-08-23;10098.29279167
S;Sul;2019-08-23;11491.69404167
SE;Sudeste/Centro-Oeste;2019-08-23;35467.65541667
N;Norte;2019-08-24;5339.04425000
NE;Nordeste;2019-08-24;9555.61112500
S;Sul;2019-08-24;9794.62629167
SE;Sudeste/Centro-Oeste;2019-08-24;32180.25975000
N;Norte;2019-08-25;5109.59291667
NE;Nordeste;2019-08-25;8725.05791667
S;Sul;2019-08-25;8318.25045833
SE;Sudeste/Centro-Oeste;2019-08-25;28991.91687500
N;Norte;2019-08-26;5687.50120833
NE;Nordeste;2019-08-26;9896.20420833
S;Sul;2019-08-26;10982.26304167
SE;Sudeste/Centro-Oeste;2019-08-26;34250.55837500
N;Norte;2019-08-27;5772.62191667
NE;Nordeste;2019-08-27;10021.44637500
S;Sul;2019-08-27;11529.78379167
SE;Sudeste/Centro-Oeste;2019-08-27;35419.20841667
N;Norte;2019-08-28;5764.61333333
NE;Nordeste;2019-08-28;10009.40808333
S;Sul;2019-08-28;11522.95304167
SE;Sudeste/Centro-Oeste;2019-08-28;35437.73500000
N;Norte;2019-08-29;5773.46175000
NE;Nordeste;2019-08-29;9899.35545833
S;Sul;2019-08-29;11734.90879167
SE;Sudeste/Centro-Oeste;2019-08-29;35798.33262500
N;Norte;2019-08-30;5834.61404167
NE;Nordeste;2019-08-30;9975.27345833
S;Sul;2019-08-30;11828.47933333
SE;Sudeste/Centro-Oeste;2019-08-30;36396.90991667
N;Norte;2019-08-31;5487.61770833
NE;Nordeste;2019-08-31;9573.19054167
S;Sul;2019-08-31;9859.15525000
SE;Sudeste/Centro-Oeste;2019-08-31;34247.22445833
N;Norte;2019-09-01;5288.61212500
NE;Nordeste;2019-09-01;8924.16254167
S;Sul;2019-09-01;8287.63520833
SE;Sudeste/Centro-Oeste;2019-09-01;30769.16275000
N;Norte;2019-09-02;5809.46037500
NE;Nordeste;2019-09-02;10075.46420833
S;Sul;2019-09-02;10748.55750000
SE;Sudeste/Centro-Oeste;2019-09-02;36290.55875000
N;Norte;2019-09-03;5870.21145833
NE;Nordeste;2019-09-03;10257.45145833
S;Sul;2019-09-03;11313.00625000
SE;Sudeste/Centro-Oeste;2019-09-03;37446.39966667
N;Norte;2019-09-04;5878.36683333
NE;Nordeste;2019-09-04;10173.61770833
S;Sul;2019-09-04;11529.58204167
SE;Sudeste/Centro-Oeste;2019-09-04;37235.92591667
N;Norte;2019-09-05;5676.30700000
NE;Nordeste;2019-09-05;10360.50450000
S;Sul;2019-09-05;11619.97441667
SE;Sudeste/Centro-Oeste;2019-09-05;36550.25850000
N;Norte;2019-09-06;5607.60662500
NE;Nordeste;2019-09-06;10233.22066667
S;Sul;2019-09-06;11385.71300000
SE;Sudeste/Centro-Oeste;2019-09-06;35879.59300000
N;Norte;2019-09-07;5142.96929167
NE;Nordeste;2019-09-07;9167.31275000
S;Sul;2019-09-07;9020.02683333
SE;Sudeste/Centro-Oeste;2019-09-07;31571.53029167
N;Norte;2019-09-08;5107.72445833
NE;Nordeste;2019-09-08;8808.02000000
S;Sul;2019-09-08;8564.60204167
SE;Sudeste/Centro-Oeste;2019-09-08;30823.16341667
N;Norte;2019-09-09;5701.17695833
NE;Nordeste;2019-09-09;9999.78491667
S;Sul;2019-09-09;11597.43195833
SE;Sudeste/Centro-Oeste;2019-09-09;37813.79554167
N;Norte;2019-09-10;5914.01062500
NE;Nordeste;2019-09-10;10277.61200000
S;Sul;2019-09-10;12034.58508333
SE;Sudeste/Centro-Oeste;2019-09-10;39786.52762500
N;Norte;2019-09-11;5942.63033333
NE;Nordeste;2019-09-11;10352.42466667
S;Sul;2019-09-11;12091.93029167
SE;Sudeste/Centro-Oeste;2019-09-11;40688.23500000
N;Norte;2019-09-12;5997.79166667
NE;Nordeste;2019-09-12;10459.53616667
S;Sul;2019-09-12;11834.13966667
SE;Sudeste/Centro-Oeste;2019-09-12;41454.61262500
N;Norte;2019-09-13;5997.40283333
NE;Nordeste;2019-09-13;10509.41245833
S;Sul;2019-09-13;11467.54200000
SE;Sudeste/Centro-Oeste;2019-09-13;39800.88975000
N;Norte;2019-09-14;5741.53783333
NE;Nordeste;2019-09-14;9930.96216667
S;Sul;2019-09-14;9910.51454167
SE;Sudeste/Centro-Oeste;2019-09-14;35906.84883333
N;Norte;2019-09-15;5421.52141667
NE;Nordeste;2019-09-15;9255.06058333
S;Sul;2019-09-15;8803.49741667
SE;Sudeste/Centro-Oeste;2019-09-15;32890.69308333
N;Norte;2019-09-16;5789.61683333
NE;Nordeste;2019-09-16;10156.83545833
S;Sul;2019-09-16;11922.54345833
SE;Sudeste/Centro-Oeste;2019-09-16;39854.84483333
N;Norte;2019-09-17;5638.53883333
NE;Nordeste;2019-09-17;10347.48066667
S;Sul;2019-09-17;11999.91491667
SE;Sudeste/Centro-Oeste;2019-09-17;41507.50612500
N;Norte;2019-09-18;5665.83995833
NE;Nordeste;2019-09-18;10500.15650000
S;Sul;2019-09-18;11678.75637500
SE;Sudeste/Centro-Oeste;2019-09-18;41855.07579167
N;Norte;2019-09-19;5777.00958333
NE;Nordeste;2019-09-19;10581.70104167
S;Sul;2019-09-19;11511.45983333
SE;Sudeste/Centro-Oeste;2019-09-19;41220.17100000
N;Norte;2019-09-20;5825.27641667
NE;Nordeste;2019-09-20;10563.87762500
S;Sul;2019-09-20;10576.55820833
SE;Sudeste/Centro-Oeste;2019-09-20;41132.53437500
N;Norte;2019-09-21;5701.88000000
NE;Nordeste;2019-09-21;10033.17954167
S;Sul;2019-09-21;9254.76229167
SE;Sudeste/Centro-Oeste;2019-09-21;36545.29750000
N;Norte;2019-09-22;5376.94375000
NE;Nordeste;2019-09-22;9320.07470833
S;Sul;2019-09-22;8123.67766667
SE;Sudeste/Centro-Oeste;2019-09-22;31941.05066667
N;Norte;2019-09-23;5780.81329167
NE;Nordeste;2019-09-23;10429.70529167
S;Sul;2019-09-23;10780.96800000
SE;Sudeste/Centro-Oeste;2019-09-23;36083.96037500
N;Norte;2019-09-24;5813.38754167
NE;Nordeste;2019-09-24;10508.02933333
S;Sul;2019-09-24;11351.75333333
SE;Sudeste/Centro-Oeste;2019-09-24;36908.88720833
N;Norte;2019-09-25;5778.87579167
NE;Nordeste;2019-09-25;10496.57400000
S;Sul;2019-09-25;11428.10433333
SE;Sudeste/Centro-Oeste;2019-09-25;37070.37812500
N;Norte;2019-09-26;5767.12304167
NE;Nordeste;2019-09-26;10574.27870833
S;Sul;2019-09-26;11553.64312500
SE;Sudeste/Centro-Oeste;2019-09-26;36878.96166667
N;Norte;2019-09-27;5673.70062500
NE;Nordeste;2019-09-27;10680.19400000
S;Sul;2019-09-27;11492.54820833
SE;Sudeste/Centro-Oeste;2019-09-27;36444.44766667
N;Norte;2019-09-28;5434.41600000
NE;Nordeste;2019-09-28;10242.83820833
S;Sul;2019-09-28;9882.82629167
SE;Sudeste/Centro-Oeste;2019-09-28;33126.61108333
N;Norte;2019-09-29;5071.07800000
NE;Nordeste;2019-09-29;9473.82962500
S;Sul;2019-09-29;8605.09837500
SE;Sudeste/Centro-Oeste;2019-09-29;29863.42341667
N;Norte;2019-09-30;5691.57845833
NE;Nordeste;2019-09-30;10515.07262500
S;Sul;2019-09-30;11562.73837500
SE;Sudeste/Centro-Oeste;2019-09-30;35650.35145833
N;Norte;2019-10-01;5495.01979167
NE;Nordeste;2019-10-01;10690.06308333
S;Sul;2019-10-01;12400.89675000
SE;Sudeste/Centro-Oeste;2019-10-01;38226.86870833
N;Norte;2019-10-02;5738.29029167
NE;Nordeste;2019-10-02;10630.64450000
S;Sul;2019-10-02;12661.81725000
SE;Sudeste/Centro-Oeste;2019-10-02;39185.65050000
N;Norte;2019-10-03;5686.55666667
NE;Nordeste;2019-10-03;10588.43458333
S;Sul;2019-10-03;11918.03979167
SE;Sudeste/Centro-Oeste;2019-10-03;39438.00991667
N;Norte;2019-10-04;5595.58050000
NE;Nordeste;2019-10-04;10679.59616667
S;Sul;2019-10-04;11892.80500000
SE;Sudeste/Centro-Oeste;2019-10-04;39065.02750000
N;Norte;2019-10-05;5296.61237500
NE;Nordeste;2019-10-05;10128.50416667
S;Sul;2019-10-05;10195.75050000
SE;Sudeste/Centro-Oeste;2019-10-05;36321.78225000
N;Norte;2019-10-06;5184.36920833
NE;Nordeste;2019-10-06;9357.71666667
S;Sul;2019-10-06;8350.33887500
SE;Sudeste/Centro-Oeste;2019-10-06;32256.08804167
N;Norte;2019-10-07;5694.80916667
NE;Nordeste;2019-10-07;10608.70712500
S;Sul;2019-10-07;10815.48825000
SE;Sudeste/Centro-Oeste;2019-10-07;37249.08808333
N;Norte;2019-10-08;5717.73891667
NE;Nordeste;2019-10-08;10780.87916667
S;Sul;2019-10-08;11414.11025000
SE;Sudeste/Centro-Oeste;2019-10-08;37533.36279167
N;Norte;2019-10-09;5604.19137500
NE;Nordeste;2019-10-09;10857.57254167
S;Sul;2019-10-09;11819.71016667
SE;Sudeste/Centro-Oeste;2019-10-09;37291.02620833
N;Norte;2019-10-10;5623.36216667
NE;Nordeste;2019-10-10;10926.09745833
S;Sul;2019-10-10;12182.71662500
SE;Sudeste/Centro-Oeste;2019-10-10;37595.20337500
N;Norte;2019-10-11;5587.54600000
NE;Nordeste;2019-10-11;10867.89525000
S;Sul;2019-10-11;12661.81300000
SE;Sudeste/Centro-Oeste;2019-10-11;38248.72275000
N;Norte;2019-10-12;5236.05395833
NE;Nordeste;2019-10-12;9810.70087500
S;Sul;2019-10-12;10632.22420833
SE;Sudeste/Centro-Oeste;2019-10-12;33706.79550000
N;Norte;2019-10-13;5177.48837500
NE;Nordeste;2019-10-13;9305.26066667
S;Sul;2019-10-13;10067.36495833
SE;Sudeste/Centro-Oeste;2019-10-13;33256.95433333
N;Norte;2019-10-14;5571.20029167
NE;Nordeste;2019-10-14;10592.60075000
S;Sul;2019-10-14;12120.91637500
SE;Sudeste/Centro-Oeste;2019-10-14;39986.61804167
N;Norte;2019-10-15;5566.07916667
NE;Nordeste;2019-10-15;10873.88591667
S;Sul;2019-10-15;11799.27220833
SE;Sudeste/Centro-Oeste;2019-10-15;40048.72520833
N;Norte;2019-10-16;5649.95508333
NE;Nordeste;2019-10-16;11020.79008333
S;Sul;2019-10-16;11830.93466667
SE;Sudeste/Centro-Oeste;2019-10-16;40139.96345833
N;Norte;2019-10-17;5703.29020833
NE;Nordeste;2019-10-17;11030.30237500
S;Sul;2019-10-17;12080.38295833
SE;Sudeste/Centro-Oeste;2019-10-17;40933.99404167
N;Norte;2019-10-18;5671.47550000
NE;Nordeste;2019-10-18;10946.52616667
S;Sul;2019-10-18;12057.78150000
SE;Sudeste/Centro-Oeste;2019-10-18;41189.99420833
N;Norte;2019-10-19;5475.08133333
NE;Nordeste;2019-10-19;10507.96508333
S;Sul;2019-10-19;10107.79891667
SE;Sudeste/Centro-Oeste;2019-10-19;37198.31554167
N;Norte;2019-10-20;5105.85304167
NE;Nordeste;2019-10-20;9922.06100000
S;Sul;2019-10-20;8570.38283333
SE;Sudeste/Centro-Oeste;2019-10-20;32051.36979167
N;Norte;2019-10-21;5605.04583333
NE;Nordeste;2019-10-21;11027.48112500
S;Sul;2019-10-21;10973.05100000
