id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
NE;Nordeste;2020-01-12;9940.40450000
S;Sul;2020-01-12;10600.99808333
SE;Sudeste/Centro-Oeste;2020-01-12;36504.79529167
N;Norte;2020-01-13;5360.34858333
NE;Nordeste;2020-01-13;11413.97716667
S;Sul;2020-01-13;13473.66679167
SE;Sudeste/Centro-Oeste;2020-01-13;41273.01566667
N;Norte;2020-01-14;5419.54512500
NE;Nordeste;2020-01-14;11647.37770833
S;Sul;2020-01-14;13999.02316667
SE;Sudeste/Centro-Oeste;2020-01-14;41637.36429167
N;Norte;2020-01-15;5488.42829167
NE;Nordeste;2020-01-15;11345.98604167
S;Sul;2020-01-15;14459.12887500
SE;Sudeste/Centro-Oeste;2020-01-15;43025.44770833
N;Norte;2020-01-16;5619.65591667
NE;Nordeste;2020-01-16;11484.34229167
S;Sul;2020-01-16;13487.27825000
SE;Sudeste/Centro-Oeste;2020-01-16;45105.42241667
N;Norte;2020-01-17;5589.68020833
NE;Nordeste;2020-01-17;11356.37445833
S;Sul;2020-01-17;12443.80875000
SE;Sudeste/Centro-Oeste;2020-01-17;42383.51654167
N;Norte;2020-01-18;5389.91366667
NE;Nordeste;2020-01-18;10824.55762500
S;Sul;2020-01-18;10874.71595833
SE;Sudeste/Centro-Oeste;2020-01-18;37070.18075000
N;Norte;2020-01-19;4995.04945833
NE;Nordeste;2020-01-19;10205.91950000
S;Sul;2020-01-19;10135.52683333
SE;Sudeste/Centro-Oeste;2020-01-19;33971.92858333
N;Norte;2020-01-20;5468.12066667
NE;Nordeste;2020-01-20;11539.33770833
S;Sul;2020-01-20;13760.19000000
SE;Sudeste/Centro-Oeste;2020-01-20;39510.68979167
N;Norte;2020-01-21;5576.00808333
NE;Nordeste;2020-01-21;11841.37283333
S;Sul;2020-01-21;13851.22775000
SE;Sudeste/Centro-Oeste;2020-01-21;40695.13095833
N;Norte;2020-01-22;5598.38933333
NE;Nordeste;2020-01-22;11538.43791667
S;Sul;2020-01-22;12907.69633333
SE;Sudeste/Centro-Oeste;2020-01-22;40512.10037500
N;Norte;2020-01-23;5615.12908333
NE;Nordeste;2020-01-23;11218.39262500
S;Sul;2020-01-23;12657.54279167
SE;Sudeste/Centro-Oeste;2020-01-23;39598.63300000
N;Norte;2020-01-24;5651.74791667
NE;Nordeste;2020-01-24;11024.81041667
S;Sul;2020-01-24;12848.32791667
SE;Sudeste/Centro-Oeste;2020-01-24;38862.78537500
N;Norte;2020-01-25;5437.12170833
NE;Nordeste;2020-01-25;10767.82250000
S;Sul;2020-01-25;11561.63412500
SE;Sudeste/Centro-Oeste;2020-01-25;35674.39037500
N;Norte;2020-01-26;5297.61300000
NE;Nordeste;2020-01-26;10124.41287500
S;Sul;2020-01-26;10663.82337500
SE;Sudeste/Centro-Oeste;2020-01-26;33203.66641667
N;Norte;2020-01-27;5572.92683333
NE;Nordeste;2020-01-27;11194.84566667
S;Sul;2020-01-27;14088.99970833
SE;Sudeste/Centro-Oeste;2020-01-27;40587.52962500
N;Norte;2020-01-28;5526.36116667
NE;Nordeste;2020-01-28;11033.54362500
S;Sul;2020-01-28;14220.93150000
SE;Sudeste/Centro-Oeste;2020-01-28;42691.04595833
N;Norte;2020-01-29;5628.58633333
NE;Nordeste;2020-01-29;11309.84962500
S;Sul;2020-01-29;13864.23587500
SE;Sudeste/Centro-Oeste;2020-01-29;43318.59187500
N;Norte;2020-01-30;5652.01116667
NE;Nordeste;2020-01-30;11272.05466667
S;Sul;2020-01-30;13507.51450000
SE;Sudeste/Centro-Oeste;2020-01-30;43877.96633333
N;Norte;2020-01-31;5635.95645833
NE;Nordeste;2020-01-31;11330.48633333
S;Sul;2020-01-31;13653.17887500
SE;Sudeste/Centro-Oeste;2020-01-31;43659.43916667
N;Norte;2020-02-01;5468.40829167
NE;Nordeste;2020-02-01;10902.40125000
S;Sul;2020-02-01;11781.18537500
SE;Sudeste/Centro-Oeste;2020-02-01;40020.55991667
N;Norte;2020-02-02;5185.99633333
NE;Nordeste;2020-02-02;10195.41791667
S;Sul;2020-02-02;10266.56725000
SE;Sudeste/Centro-Oeste;2020-02-02;35985.32366667
N;Norte;2020-02-03;5634.84008333
NE;Nordeste;2020-02-03;11387.05920833
S;Sul;2020-02-03;13174.12500000
SE;Sudeste/Centro-Oeste;2020-02-03;41585.11225000
N;Norte;2020-02-04;5645.17212500
NE;Nordeste;2020-02-04;11422.39666667
S;Sul;2020-02-04;13652.06325000
SE;Sudeste/Centro-Oeste;2020-02-04;41913.91516667
N;Norte;2020-02-05;5498.24404167
NE;Nordeste;2020-02-05;11187.36225000
S;Sul;2020-02-05;14080.22779167
SE;Sudeste/Centro-Oeste;2020-02-05;41979.13537500
N;Norte;2020-02-06;5468.32429167
NE;Nordeste;2020-02-06;11294.25641667
S;Sul;2020-02-06;14450.60575000
SE;Sudeste/Centro-Oeste;2020-02-06;41294.04708333
N;Norte;2020-02-07;5429.28400000
NE;Nordeste;2020-02-07;11264.45966667
S;Sul;2020-02-07;14507.45254167
SE;Sudeste/Centro-Oeste;2020-02-07;41056.21004167
N;Norte;2020-02-08;5209.67379167
NE;Nordeste;2020-02-08;10754.66545833
S;Sul;2020-02-08;12704.85441667
SE;Sudeste/Centro-Oeste;2020-02-08;38090.91445833
N;Norte;2020-02-09;5079.56475000
NE;Nordeste;2020-02-09;10104.59637500
S;Sul;2020-02-09;10650.45454167
SE;Sudeste/Centro-Oeste;2020-02-09;35198.02387500
N;Norte;2020-02-10;5573.06087500
NE;Nordeste;2020-02-10;11382.88154167
S;Sul;2020-02-10;12765.57416667
SE;Sudeste/Centro-Oeste;2020-02-10;40645.81595833
N;Norte;2020-02-11;5581.97329167
NE;Nordeste;2020-02-11;11532.48095833
S;Sul;2020-02-11;12964.20629167
SE;Sudeste/Centro-Oeste;2020-02-11;39677.68395833
N;Norte;2020-02-12;5602.86225000
NE;Nordeste;2020-02-12;11581.12366667
S;Sul;2020-02-12;13155.11950000
SE;Sudeste/Centro-Oeste;2020-02-12;39173.76154167
N;Norte;2020-02-13;5641.67404167
NE;Nordeste;2020-02-13;11580.50654167
S;Sul;2020-02-13;13542.38570833
SE;Sudeste/Centro-Oeste;2020-02-13;39504.40179167
N;Norte;2020-02-14;5625.68866667
NE;Nordeste;2020-02-14;11347.76566667
S;Sul;2020-02-14;13741.32304167
SE;Sudeste/Centro-Oeste;2020-02-14;40697.63266667
N;Norte;2020-02-15;5444.39275000
NE;Nordeste;2020-02-15;10887.61904167
S;Sul;2020-02-15;12423.63895833
SE;Sudeste/Centro-Oeste;2020-02-15;38815.86800000
N;Norte;2020-02-16;5241.72545833
NE;Nordeste;2020-02-16;10087.19033333
S;Sul;2020-02-16;11269.23600000
SE;Sudeste/Centro-Oeste;2020-02-16;36175.98787500
N;Norte;2020-02-17;5663.44795833
NE;Nordeste;2020-02-17;11336.60833333
S;Sul;2020-02-17;14835.65891667
SE;Sudeste/Centro-Oeste;2020-02-17;42896.47954167
N;Norte;2020-02-18;5809.50150000
NE;Nordeste;2020-02-18;11422.08962500
S;Sul;2020-02-18;15047.13170833
SE;Sudeste/Centro-Oeste;2020-02-18;44535.95370833
N;Norte;2020-02-19;5740.28158333
NE;Nordeste;2020-02-19;11160.58700000
S;Sul;2020-02-19;14662.95129167
SE;Sudeste/Centro-Oeste;2020-02-19;44608.16175000
N;Norte;2020-02-20;5630.20633333
NE;Nordeste;2020-02-20;10833.41737500
S;Sul;2020-02-20;14539.47479167
SE;Sudeste/Centro-Oeste;2020-02-20;44589.91900000
N;Norte;2020-02-21;5650.73004167
NE;Nordeste;2020-02-21;11008.16116667
S;Sul;2020-02-21;13433.86112500
SE;Sudeste/Centro-Oeste;2020-02-21;42929.24958333
N;Norte;2020-02-22;5552.77404167
NE;Nordeste;2020-02-22;10624.40466667
S;Sul;2020-02-22;10714.01308333
SE;Sudeste/Centro-Oeste;2020-02-22;36843.92966667
N;Norte;2020-02-23;5246.13250000
NE;Nordeste;2020-02-23;9942.95562500
S;Sul;2020-02-23;9330.98187500
SE;Sudeste/Centro-Oeste;2020-02-23;31967.76570833
N;Norte;2020-02-24;5362.35687500
NE;Nordeste;2020-02-24;9788.81729167
S;Sul;2020-02-24;11902.68279167
SE;Sudeste/Centro-Oeste;2020-02-24;35022.86675000
N;Norte;2020-02-25;5172.03070833
NE;Nordeste;2020-02-25;9891.40529167
S;Sul;2020-02-25;12339.60929167
SE;Sudeste/Centro-Oeste;2020-02-25;36097.35150000
N;Norte;2020-02-26;5545.92329167
NE;Nordeste;2020-02-26;10772.94458333
S;Sul;2020-02-26;12475.39412500
SE;Sudeste/Centro-Oeste;2020-02-26;40166.67950000
N;Norte;2020-02-27;5839.81816667
NE;Nordeste;2020-02-27;11951.55512500
S;Sul;2020-02-27;12387.89283333
SE;Sudeste/Centro-Oeste;2020-02-27;39874.92612500
N;Norte;2020-02-28;5809.91770833
NE;Nordeste;2020-02-28;12064.01525000
S;Sul;2020-02-28;12678.36941667
SE;Sudeste/Centro-Oeste;2020-02-28;38664.22345833
N;Norte;2020-02-29;5538.22879167
NE;Nordeste;2020-02-29;11166.30975000
S;Sul;2020-02-29;11200.68262500
SE;Sudeste/Centro-Oeste;2020-02-29;35646.22245833
N;Norte;2020-03-01;5315.04045833
NE;Nordeste;2020-03-01;10344.13116667
S;Sul;2020-03-01;9662.94283333
SE;Sudeste/Centro-Oeste;2020-03-01;32022.90200000
N;Norte;2020-03-02;5692.93358333
NE;Nordeste;2020-03-02;11571.46808333
S;Sul;2020-03-02;12584.34016667
SE;Sudeste/Centro-Oeste;2020-03-02;37296.16583333
N;Norte;2020-03-03;5649.70762500
NE;Nordeste;2020-03-03;11876.00145833
S;Sul;2020-03-03;12967.72970833
SE;Sudeste/Centro-Oeste;2020-03-03;38393.52816667
N;Norte;2020-03-04;5712.89437500
NE;Nordeste;2020-03-04;11837.75558333
S;Sul;2020-03-04;13265.85466667
SE;Sudeste/Centro-Oeste;2020-03-04;39098.45375000
N;Norte;2020-03-05;5774.66079167
NE;Nordeste;2020-03-05;11883.01650000
S;Sul;2020-03-05;13346.82166667
SE;Sudeste/Centro-Oeste;2020-03-05;39628.09641667
N;Norte;2020-03-06;5651.86000000
NE;Nordeste;2020-03-06;11589.91779167
S;Sul;2020-03-06;13324.35650000
SE;Sudeste/Centro-Oeste;2020-03-06;39379.05125000
N;Norte;2020-03-07;5363.50979167
NE;Nordeste;2020-03-07;10877.36641667
S;Sul;2020-03-07;11494.40212500
SE;Sudeste/Centro-Oeste;2020-03-07;36176.93808333
N;Norte;2020-03-08;5193.80241667
NE;Nordeste;2020-03-08;9991.39883333
S;Sul;2020-03-08;10160.38795833
SE;Sudeste/Centro-Oeste;2020-03-08;33108.92870833
N;Norte;2020-03-09;5463.59504167
NE;Nordeste;2020-03-09;11316.17845833
S;Sul;2020-03-09;13707.09333333
SE;Sudeste/Centro-Oeste;2020-03-09;39925.29691667
N;Norte;2020-03-10;5484.77837500
NE;Nordeste;2020-03-10;11631.03141667
S;Sul;2020-03-10;14430.98404167
SE;Sudeste/Centro-Oeste;2020-03-10;41659.91425000
N;Norte;2020-03-11;5618.31708333
NE;Nordeste;2020-03-11;11692.35012500
S;Sul;2020-03-11;14596.00720833
SE;Sudeste/Centro-Oeste;2020-03-11;41811.40366667
N;Norte;2020-03-12;5531.32108333
NE;Nordeste;2020-03-12;11292.48283333
S;Sul;2020-03-12;14910.92150000
SE;Sudeste/Centro-Oeste;2020-03-12;42260.25712500
N;Norte;2020-03-13;5595.34212500
NE;Nordeste;2020-03-13;10894.40491667
S;Sul;2020-03-13;15246.61079167
SE;Sudeste/Centro-Oeste;2020-03-13;42913.53862500
N;Norte;2020-03-14;5053.25875000
NE;Nordeste;2020-03-14;10207.98254167
S;Sul;2020-03-14;13119.81341667
SE;Sudeste/Centro-Oeste;2020-03-14;39716.80066667
N;Norte;2020-03-15;4745.78775000
NE;Nordeste;2020-03-15;9629.07825000
S;Sul;2020-03-15;11488.32733333
SE;Sudeste/Centro-Oeste;2020-03-15;36392.98154167
N;Norte;2020-03-16;5329.68204167
NE;Nordeste;2020-03-16;10815.28258333
S;Sul;2020-03-16;14033.01829167
SE;Sudeste/Centro-Oeste;2020-03-16;42619.04329167
N;Norte;2020-03-17;5517.77820833
NE;Nordeste;2020-03-17;11034.08195833
S;Sul;2020-03-17;13957.62120833
SE;Sudeste/Centro-Oeste;2020-03-17;43092.29104167
N;Norte;2020-03-18;5633.62762500
NE;Nordeste;2020-03-18;11240.77645833
S;Sul;2020-03-18;13643.74620833
SE;Sudeste/Centro-Oeste;2020-03-18;42977.89191667
N;Norte;2020-03-19;5240.84820833
NE;Nordeste;2020-03-19;10986.21091667
S;Sul;2020-03-19;13248.74941667
SE;Sudeste/Centro-Oeste;2020-03-19;42608.90204167
N;Norte;2020-03-20;5233.06562500
NE;Nordeste;2020-03-20;10924.91879167
S;Sul;2020-03-20;12563.92895833
SE;Sudeste/Centro-Oeste;2020-03-20;41280.35362500
N;Norte;2020-03-21;5232.47316667
NE;Nordeste;2020-03-21;10244.73175000
S;Sul;2020-03-21;10639.97066667
SE;Sudeste/Centro-Oeste;2020-03-21;36100.52312500
N;Norte;2020-03-22;5110.95712500
NE;Nordeste;2020-03-22;9882.80758333
S;Sul;2020-03-22;9502.74875000
SE;Sudeste/Centro-Oeste;2020-03-22;32176.87162500
N;Norte;2020-03-23;5257.05058333
NE;Nordeste;2020-03-23;10313.76362500
S;Sul;2020-03-23;11282.44945833
SE;Sudeste/Centro-Oeste;2020-03-23;36031.76462500
N;Norte;2020-03-24;5234.76741667
NE;Nordeste;2020-03-24;10019.21812500
S;Sul;2020-03-24;11257.39779167
SE;Sudeste/Centro-Oeste;2020-03-24;35609.41283333
N;Norte;2020-03-25;5379.99070833
NE;Nordeste;2020-03-25;9784.87300000
S;Sul;2020-03-25;11181.46545833
SE;Sudeste/Centro-Oeste;2020-03-25;35330.09191667
N;Norte;2020-03-26;5405.19066667
NE;Nordeste;2020-03-26;9587.94154167
S;Sul;2020-03-26;11236.18183333
SE;Sudeste/Centro-Oeste;2020-03-26;35353.12433333
N;Norte;2020-03-27;5240.62979167
NE;Nordeste;2020-03-27;9568.93679167
S;Sul;2020-03-27;11156.03383333
SE;Sudeste/Centro-Oeste;2020-03-27;35413.79616667
N;Norte;2020-03-28;5080.86737500
NE;Nordeste;2020-03-28;9389.63720833
S;Sul;2020-03-28;10337.09579167
SE;Sudeste/Centro-Oeste;2020-03-28;34127.79191667
N;Norte;2020-03-29;5000.65825000
NE;Nordeste;2020-03-29;9100.06791667
S;Sul;2020-03-29;9546.32712500
SE;Sudeste/Centro-Oeste;2020-03-29;32101.87412500
N;Norte;2020-03-30;5048.33975000
NE;Nordeste;2020-03-30;9469.97891667
S;Sul;2020-03-30;11672.01116667
SE;Sudeste/Centro-Oeste;2020-03-30;35679.07579167
N;Norte;2020-03-31;4978.95533333
NE;Nordeste;2020-03-31;9512.19979167
S;Sul;2020-03-31;12053.53012500
SE;Sudeste/Centro-Oeste;2020-03-31;36313.38591667
N;Norte;2020-04-01;4911.29750000
NE;Nordeste;2020-04-01;9700.04045833
S;Sul;2020-04-01;11986.27870833
SE;Sudeste/Centro-Oeste;2020-04-01;36000.35870833
N;Norte;2020-04-02;4967.65241667
NE;Nordeste;2020-04-02;9772.30091667
S;Sul;2020-04-02;11603.07229167
SE;Sudeste/Centro-Oeste;2020-04-02;36602.82933333
N;Norte;2020-04-03;5120.14275000
NE;Nordeste;2020-04-03;9907.59062500
S;Sul;2020-04-03;10542.70408333
SE;Sudeste/Centro-Oeste;2020-04-03;36470.99954167
N;Norte;2020-04-04;4999.43562500
NE;Nordeste;2020-04-04;9909.02762500
S;Sul;2020-04-04;9404.86233333
SE;Sudeste/Centro-Oeste;2020-04-04;32789.47833333
N;Norte;2020-04-05;4991.73858333
NE;Nordeste;2020-04-05;9620.98954167
S;Sul;2020-04-05;8606.50120833
SE;Sudeste/Centro-Oeste;2020-04-05;30747.66645833
N;Norte;2020-04-06;5092.94741667
NE;Nordeste;2020-04-06;10011.55279167
S;Sul;2020-04-06;10765.66712500
SE;Sudeste/Centro-Oeste;2020-04-06;35318.03825000
N;Norte;2020-04-07;5141.75916667
NE;Nordeste;2020-04-07;10103.29904167
S;Sul;2020-04-07;10531.84933333
SE;Sudeste/Centro-Oeste;2020-04-07;35251.29929167
N;Norte;2020-04-08;5215.69387500
NE;Nordeste;2020-04-08;10281.11870833
S;Sul;2020-04-08;10394.62300000
SE;Sudeste/Centro-Oeste;2020-04-08;33851.69387500
N;Norte;2020-04-09;4970.71504167
NE;Nordeste;2020-04-09;10168.55929167
S;Sul;2020-04-09;10375.29841667
SE;Sudeste/Centro-Oeste;2020-04-09;32707.63458333
N;Norte;2020-04-10;4723.47133333
NE;Nordeste;2020-04-10;9318.24404167
S;Sul;2020-04-10;8341.96287500
SE;Sudeste/Centro-Oeste;2020-04-10;28870.82920833
N;Norte;2020-04-11;4863.67241667
NE;Nordeste;2020-04-11;9572.26833333
S;Sul;2020-04-11;8581.62966667
SE;Sudeste/Centro-Oeste;2020-04-11;29477.69325000
N;Norte;2020-04-12;4669.55395833
NE;Nordeste;2020-04-12;9311.31250000
S;Sul;2020-04-12;7975.01479167
SE;Sudeste/Centro-Oeste;2020-04-12;28125.40229167
N;Norte;2020-04-13;4802.56954167
NE;Nordeste;2020-04-13;9851.45083333
S;Sul;2020-04-13;10513.99254167
SE;Sudeste/Centro-Oeste;2020-04-13;32537.11250000
N;Norte;2020-04-14;4820.08920833
NE;Nordeste;2020-04-14;9992.47958333
S;Sul;2020-04-14;10743.68562500
SE;Sudeste/Centro-Oeste;2020-04-14;33089.80212500
N;Norte;2020-04-15;4836.40925000
NE;Nordeste;2020-04-15;9973.59162500
S;Sul;2020-04-15;10397.27704167
SE;Sudeste/Centro-Oeste;2020-04-15;33633.31366667
N;Norte;2020-04-16;4867.83129167
NE;Nordeste;2020-04-16;9746.60016667
S;Sul;2020-04-16;10503.98595833
SE;Sudeste/Centro-Oeste;2020-04-16;32667.77387500
N;Norte;2020-04-17;4823.43337500
NE;Nordeste;2020-04-17;9737.84575000
S;Sul;2020-04-17;10698.33695833
SE;Sudeste/Centro-Oeste;2020-04-17;32358.78225000
N;Norte;2020-04-18;4912.53454167
NE;Nordeste;2020-04-18;9600.68554167
S;Sul;2020-04-18;9430.45491667
SE;Sudeste/Centro-Oeste;2020-04-18;29882.71079167
N;Norte;2020-04-19;4714.11358333
NE;Nordeste;2020-04-19;8979.91812500
S;Sul;2020-04-19;8340.69254167
SE;Sudeste/Centro-Oeste;2020-04-19;27769.04637500
N;Norte;2020-04-20;4883.52916667
NE;Nordeste;2020-04-20;9329.55491667
S;Sul;2020-04-20;10126.78891667
SE;Sudeste/Centro-Oeste;2020-04-20;30815.02420833
N;Norte;2020-04-21;4825.08687500
NE;Nordeste;2020-04-21;9086.27170833
S;Sul;2020-04-21;10027.82512500
SE;Sudeste/Centro-Oeste;2020-04-21;30315.00166667
N;Norte;2020-04-22;4973.44241667
NE;Nordeste;2020-04-22;9491.40487500
S;Sul;2020-04-22;11172.55516667
SE;Sudeste/Centro-Oeste;2020-04-22;32825.66012500
N;Norte;2020-04-23;5040.40595833
NE;Nordeste;2020-04-23;9532.05375000
S;Sul;2020-04-23;11291.68304167
SE;Sudeste/Centro-Oeste;2020-04-23;32974.44929167
N;Norte;2020-04-24;5007.66220833
NE;Nordeste;2020-04-24;9444.57995833
S;Sul;2020-04-24;11124.03866667
SE;Sudeste/Centro-Oeste;2020-04-24;33351.79304167
N;Norte;2020-04-25;4776.98845833
NE;Nordeste;2020-04-25;9059.50850000
S;Sul;2020-04-25;10003.67187500
SE;Sudeste/Centro-Oeste;2020-04-25;30992.70487500
N;Norte;2020-04-26;4829.06700000
NE;Nordeste;2020-04-26;8634.36533333
S;Sul;2020-04-26;8968.87487500
SE;Sudeste/Centro-Oeste;2020-04-26;28783.37483333
N;Norte;2020-04-27;4921.84375000
NE;Nordeste;2020-04-27;9234.88345833
S;Sul;2020-04-27;11163.88062500
SE;Sudeste/Centro-Oeste;2020-04-27;32752.31837500
N;Norte;2020-04-28;4932.21533333
NE;Nordeste;2020-04-28;9381.01645833
S;Sul;2020-04-28;11451.99400000
SE;Sudeste/Centro-Oeste;2020-04-28;33384.30825000
N;Norte;2020-04-29;5002.97741667
NE;Nordeste;2020-04-29;9441.08625000
S;Sul;2020-04-29;11597.99441667
SE;Sudeste/Centro-Oeste;2020-04-29;33783.82837500
N;Norte;2020-04-30;4995.33620833
NE;Nordeste;2020-04-30;9567.57916667
S;Sul;2020-04-30;11305.31066667
SE;Sudeste/Centro-Oeste;2020-04-30;33764.56850000
N;Norte;2020-05-01;4862.90295833
NE;Nordeste;2020-05-01;9029.38045833
S;Sul;2020-05-01;9238.50387394
SE;Sudeste/Centro-Oeste;2020-05-01;30570.86929167
N;Norte;2020-05-02;4823.00479167
NE;Nordeste;2020-05-02;9185.74266667
S;Sul;2020-05-02;8775.15729167
SE;Sudeste/Centro-Oeste;2020-05-02;30228.61454167
N;Norte;2020-05-03;4822.56504167
NE;Nordeste;2020-05-03;8962.00133333
S;Sul;2020-05-03;8021.81958333
SE;Sudeste/Centro-Oeste;2020-05-03;27971.58037500
N;Norte;2020-05-04;5048.66862500
NE;Nordeste;2020-05-04;9588.12050000
S;Sul;2020-05-04;10515.22195859
SE;Sudeste/Centro-Oeste;2020-05-04;32058.20137500
N;Norte;2020-05-05;5071.53712500
NE;Nordeste;2020-05-05;9706.75408333
S;Sul;2020-05-05;10955.70404184
SE;Sudeste/Centro-Oeste;2020-05-05;33428.18883333
N;Norte;2020-05-06;5041.31679167
NE;Nordeste;2020-05-06;9852.22804167
S;Sul;2020-05-06;10822.79916667
SE;Sudeste/Centro-Oeste;2020-05-06;33988.60587500
N;Norte;2020-05-07;5121.78641667
NE;Nordeste;2020-05-07;10001.14987500
S;Sul;2020-05-07;10748.61250049
SE;Sudeste/Centro-Oeste;2020-05-07;32559.57854167
N;Norte;2020-05-08;5167.53329167
NE;Nordeste;2020-05-08;9991.08241667
S;Sul;2020-05-08;10748.89525089
SE;Sudeste/Centro-Oeste;2020-05-08;31718.55991667
N;Norte;2020-05-09;5030.85191667
NE;Nordeste;2020-05-09;9469.03500000
S;Sul;2020-05-09;9319.45720839
SE;Sudeste/Centro-Oeste;2020-05-09;29604.06808333
N;Norte;2020-05-10;4808.12829167
NE;Nordeste;2020-05-10;8723.56741667
S;Sul;2020-05-10;8103.18787509
SE;Sudeste/Centro-Oeste;2020-05-10;26966.05629167
N;Norte;2020-05-11;4994.61950000
NE;Nordeste;2020-05-11;9447.19208333
S;Sul;2020-05-11;10782.68587491
SE;Sudeste/Centro-Oeste;2020-05-11;31786.38391667
N;Norte;2020-05-12;5108.26625000
NE;Nordeste;2020-05-12;9667.13816667
S;Sul;2020-05-12;11337.77204127
SE;Sudeste/Centro-Oeste;2020-05-12;33007.60412500
N;Norte;2020-05-13;5167.41887500
NE;Nordeste;2020-05-13;9696.60120833
S;Sul;2020-05-13;11273.95445833
SE;Sudeste/Centro-Oeste;2020-05-13;33670.54275000
N;Norte;2020-05-14;5118.81387500
NE;Nordeste;2020-05-14;9719.29254167
S;Sul;2020-05-14;10942.89154167
SE;Sudeste/Centro-Oeste;2020-05-14;33834.02729167
N;Norte;2020-05-15;5183.69612500
NE;Nordeste;2020-05-15;9637.75258333
S;Sul;2020-05-15;10865.63408333
SE;Sudeste/Centro-Oeste;2020-05-15;33015.26608333
N;Norte;2020-05-16;5058.03395833
NE;Nordeste;2020-05-16;9328.66708333
S;Sul;2020-05-16;9379.48458333
SE;Sudeste/Centro-Oeste;2020-05-16;30021.89220833
N;Norte;2020-05-17;4958.67612500
NE;Nordeste;2020-05-17;8879.17570833
S;Sul;2020-05-17;8179.87912500
SE;Sudeste/Centro-Oeste;2020-05-17;27396.97154167
N;Norte;2020-05-18;5132.93829167
NE;Nordeste;2020-05-18;9546.39458333
S;Sul;2020-05-18;10622.69941667
SE;Sudeste/Centro-Oeste;2020-05-18;31758.58287500
N;Norte;2020-05-19;5091.31833333
NE;Nordeste;2020-05-19;9734.84308333
S;Sul;2020-05-19;10987.97183333
SE;Sudeste/Centro-Oeste;2020-05-19;32769.03412500
N;Norte;2020-05-20;5193.82270833
NE;Nordeste;2020-05-20;9643.51925000
S;Sul;2020-05-20;11223.83791667
SE;Sudeste/Centro-Oeste;2020-05-20;33234.22950000
N;Norte;2020-05-21;5186.22133333
NE;Nordeste;2020-05-21;9618.63695833
S;Sul;2020-05-21;11403.77983333
SE;Sudeste/Centro-Oeste;2020-05-21;33429.58370833
N;Norte;2020-05-22;5187.63620833
NE;Nordeste;2020-05-22;9580.23666667
S;Sul;2020-05-22;11069.26908333
SE;Sudeste/Centro-Oeste;2020-05-22;33715.94937500
N;Norte;2020-05-23;5130.70820833
NE;Nordeste;2020-05-23;9330.68495833
S;Sul;2020-05-23;9138.35950000
SE;Sudeste/Centro-Oeste;2020-05-23;32150.65512500
N;Norte;2020-05-24;4952.61104167
NE;Nordeste;2020-05-24;8806.61708333
S;Sul;2020-05-24;7939.15295833
SE;Sudeste/Centro-Oeste;2020-05-24;28817.20191667
N;Norte;2020-05-25;5348.29154167
NE;Nordeste;2020-05-25;9552.88425000
S;Sul;2020-05-25;10088.56783333
SE;Sudeste/Centro-Oeste;2020-05-25;30299.86237500
N;Norte;2020-05-26;5412.79691667
NE;Nordeste;2020-05-26;9911.39870833
S;Sul;2020-05-26;10575.44095833
