date,value
2018-01-01,9237.88683333
2018-01-02,10783.59258333
2018-01-03,11157.16245833
2018-01-04,11154.239625
2018-01-05,10969.048625
2018-01-06,10324.65745833
2018-01-07,9502.00866667
2018-01-08,10700.57083333
2018-01-09,10883.665375
2018-01-10,10700.46875
2018-01-11,10703.8815
2018-01-12,10853.041875
2018-01-13,10348.10133333
2018-01-14,9590.605875
2018-01-15,10565.25475
2018-01-16,10710.34270833
2018-01-17,10727.48375
2018-01-18,10918.73070833
2018-01-19,10972.10895833
2018-01-20,10369.2185
2018-01-21,9524.13475
2018-01-22,10712.187375
2018-01-23,10907.811125
2018-01-24,10768.268625
2018-01-25,10910.468125
2018-01-26,10839.49491667
2018-01-27,10093.96745833
2018-01-28,9440.891125
2018-01-29,10583.68958333
2018-01-30,10904.18979167
2018-01-31,10912.73820833
2018-02-01,11087.18966667
2018-02-02,11104.62779167
2018-02-03,10496.56791667
2018-02-04,9536.72145833
2018-02-05,10603.90504167
2018-02-06,10981.79541667
2018-02-07,10967.46425
2018-02-08,10951.84720833
2018-02-09,10755.626
2018-02-10,9970.7245
2018-02-11,8956.7585
2018-02-12,9152.43208333
2018-02-13,9206.63733333
2018-02-14,9668.04841667
2018-02-15,10359.40066667
2018-02-16,10402.469375
2018-02-17,9978.06445833
2018-02-18,9272.178
2018-02-19,10514.292625
2018-02-20,10840.01870833
2018-02-21,10942.79795833
2018-02-22,11082.40770833
2018-02-23,11028.21195833
2018-02-24,10291.057
2018-02-25,9414.429
2018-02-26,10567.32595833
2018-02-27,11007.71683333
2018-02-28,10960.57025
2018-03-01,10737.45979167
2018-03-02,10784.65933333
2018-03-03,10068.24966667
2018-03-04,9327.14170833
2018-03-05,10733.31225
2018-03-06,11012.97845833
2018-03-07,11233.99020833
2018-03-08,11287.5205
2018-03-09,11279.71075
2018-03-10,10555.32270833
2018-03-11,9843.63375
2018-03-12,11111.697375
2018-03-13,11119.42783333
2018-03-14,11214.147
2018-03-15,11250.40041667
2018-03-16,11310.742125
2018-03-17,10669.61408333
2018-03-18,9815.17604167
2018-03-19,10877.558625
2018-03-20,11261.53329167
2018-03-21,9506.21295833
2018-03-22,11043.31179167
2018-03-23,11135.015875
2018-03-24,10336.18279167
2018-03-25,9422.03991667
2018-03-26,10568.03458333
2018-03-27,10723.059
2018-03-28,10656.56029167
2018-03-29,10334.40220833
2018-03-30,9047.697125
2018-03-31,9511.551625
2018-04-01,9345.59320833
2018-04-02,10762.01833333
2018-04-03,11079.47729167
2018-04-04,11191.201625
2018-04-05,11384.359375
2018-04-06,11262.59266667
2018-04-07,10422.8715
2018-04-08,9646.9015
2018-04-09,10520.587125
2018-04-10,10589.75725
2018-04-11,10459.14975
2018-04-12,10526.64295833
2018-04-13,10594.434875
2018-04-14,10105.72845833
2018-04-15,9394.71804167
2018-04-16,10391.14970833
2018-04-17,10505.04725
2018-04-18,10383.89404167
2018-04-19,10620.182625
2018-04-20,10643.00958333
2018-04-21,9625.62008333
2018-04-22,9185.17883333
2018-04-23,10214.44629167
2018-04-24,10663.59529167
2018-04-25,10569.73383333
2018-04-26,10506.54829167
2018-04-27,10617.81629167
2018-04-28,10186.34766667
2018-04-29,9468.24916667
2018-04-30,10144.49516667
2018-05-01,9261.47216667
2018-05-02,10615.28958333
2018-05-03,10862.34616667
2018-05-04,10719.83841667
2018-05-05,10197.55175
2018-05-06,9428.35879167
2018-05-07,10381.76195833
2018-05-08,10642.325125
2018-05-09,10517.62825
2018-05-10,10658.58554167
2018-05-11,10593.96241667
2018-05-12,10189.393
2018-05-13,9450.17533333
2018-05-14,10514.62525
2018-05-15,10747.34491667
2018-05-16,10687.10875
2018-05-17,10832.27479167
2018-05-18,10573.61320833
2018-05-19,10279.52595833
2018-05-20,9777.194
2018-05-21,10894.32975
2018-05-22,10837.00295833
2018-05-23,10654.72083333
2018-05-24,10664.97141667
2018-05-25,10333.27104167
2018-05-26,9439.51245833
2018-05-27,8757.80425
2018-05-28,9531.45983333
2018-05-29,9593.666125
2018-05-30,9456.40504167
2018-05-31,8910.79670833
2018-06-01,9574.28183333
2018-06-02,9589.80354167
2018-06-03,9000.81433333
2018-06-04,9987.46225
2018-06-05,10006.540875
2018-06-06,10084.23991667
2018-06-07,10302.06916667
2018-06-08,10342.26070833
2018-06-09,9802.46366667
2018-06-10,9018.767125
2018-06-11,10084.28308333
2018-06-12,10317.53395833
2018-06-13,10171.08241667
2018-06-14,10189.19679167
2018-06-15,10390.07425
2018-06-16,9846.093625
2018-06-17,9049.75025
2018-06-18,10096.34754167
2018-06-19,10149.301
2018-06-20,10021.59495833
2018-06-21,10039.90125
2018-06-22,9829.40966667
2018-06-23,9511.98454167
2018-06-24,8698.65641667
2018-06-25,9827.95133333
2018-06-26,10017.92175
2018-06-27,9777.723
2018-06-28,10132.22891667
2018-06-29,9985.53154167
2018-06-30,9715.27879167
2018-07-01,9015.307125
2018-07-02,9539.72508333
2018-07-03,10264.06120833
2018-07-04,10061.08141667
2018-07-05,10189.133625
2018-07-06,9883.727
2018-07-07,9679.20520833
2018-07-08,8895.56433333
2018-07-09,9971.52791667
2018-07-10,10086.66745833
2018-07-11,10091.84016667
2018-07-12,10136.52170833
2018-07-13,10112.96875
2018-07-14,9680.69816667
2018-07-15,8936.85579167
2018-07-16,9801.23054167
2018-07-17,9990.41379167
2018-07-18,9999.88329167
2018-07-19,10158.07404167
2018-07-20,10010.91183333
2018-07-21,9672.03870833
2018-07-22,8955.39408333
2018-07-23,9911.171125
2018-07-24,10091.989625
2018-07-25,10172.83591667
2018-07-26,10193.2135
2018-07-27,10164.79366667
2018-07-28,9734.15091667
2018-07-29,9040.06675
2018-07-30,10032.127625
2018-07-31,10284.72175
2018-08-01,10211.42254167
2018-08-02,10311.025125
2018-08-03,10214.50270833
2018-08-04,9841.23620833
2018-08-05,9203.26320833
2018-08-06,10391.15795833
2018-08-07,10574.213
2018-08-08,10533.81158333
2018-08-09,10518.84354167
2018-08-10,10518.83404167
2018-08-11,10087.59183333
2018-08-12,9462.32654167
2018-08-13,10629.02333333
2018-08-14,10632.93533333
2018-08-15,10406.64454167
2018-08-16,10549.56366667
2018-08-17,10569.76320833
2018-08-18,9907.567
2018-08-19,9171.732
2018-08-20,10141.09429167
2018-08-21,10281.005
2018-08-22,10275.04633333
2018-08-23,10348.78445833
2018-08-24,10451.19820833
2018-08-25,3969.773875
2018-08-26,9196.70604167
2018-08-27,10129.23720833
2018-08-28,10338.14591667
2018-08-29,10199.79954167
2018-08-30,10067.467
2018-08-31,10144.726625
2018-09-01,9742.86083333
2018-09-02,9031.75683333
2018-09-03,10254.376375
2018-09-04,10549.70354167
2018-09-05,10579.60970833
2018-09-06,10536.46833333
2018-09-07,9555.639375
2018-09-08,9561.25608333
