date,value
2018-01-01,52685.192666660005
2018-01-02,63267.94633333
2018-01-03,66306.29912499001
2018-01-04,66195.50604167
2018-01-05,66451.91187499999
2018-01-06,61927.924583329994
2018-01-07,55443.754375000004
2018-01-08,64353.13616666
2018-01-09,66181.409125
2018-01-10,67560.38895834
2018-01-11,68450.54170833
2018-01-12,68351.69783332999
2018-01-13,62962.31054167
2018-01-14,57564.09912499999
2018-01-15,68097.47812501
2018-01-16,70150.96802396
2018-01-17,71183.56040317
2018-01-18,72834.06095833
2018-01-19,72786.58270832
2018-01-20,66059.98554167
2018-01-21,60060.04291667
2018-01-22,71236.67145833
2018-01-23,73354.94845834
2018-01-24,73505.98566666001
2018-01-25,72336.32058334
2018-01-26,71457.52791668
2018-01-27,64284.766041660005
2018-01-28,58770.76054166
2018-01-29,70117.27245833
2018-01-30,69749.20791667
2018-01-31,68600.388875
2018-02-01,69230.16870834
2018-02-02,69287.65408333999
2018-02-03,63695.5295
2018-02-04,57007.23466666
2018-02-05,66637.432
2018-02-06,68223.252875
2018-02-07,69452.05541667
2018-02-08,71044.38291667
2018-02-09,71887.28195833
2018-02-10,64377.87229167
2018-02-11,58022.619291669995
2018-02-12,62294.91704166
2018-02-13,61610.14
2018-02-14,65988.04362499999
2018-02-15,67671.27445834
2018-02-16,68820.94312499999
2018-02-17,63846.75358332
2018-02-18,57972.80145834
2018-02-19,68346.61050000999
2018-02-20,70212.05050000001
2018-02-21,71268.49195833
2018-02-22,71008.46449998999
2018-02-23,69798.00658333
2018-02-24,63355.17220833
2018-02-25,57808.474749999994
2018-02-26,68761.47466666
2018-02-27,69951.698875
2018-02-28,70865.46645833
2018-03-01,71702.49954167
2018-03-02,72180.76499999
2018-03-03,65654.17141667
2018-03-04,60120.49533333
2018-03-05,71662.25329167
2018-03-06,73445.89945833001
2018-03-07,72947.18416666999
2018-03-08,71354.20595833
2018-03-09,70479.00787500001
2018-03-10,64796.76891667
2018-03-11,59743.454375
2018-03-12,71402.032875
2018-03-13,72569.93887499999
2018-03-14,73537.34370833001
2018-03-15,72982.14749999999
2018-03-16,72619.19433333
2018-03-17,65707.04070833
2018-03-18,60149.77079168
2018-03-19,71783.86183334
2018-03-20,72856.30841667
2018-03-21,68682.53279165999
2018-03-22,69378.09091667
2018-03-23,70554.12787501
2018-03-24,64761.417125
2018-03-25,58018.96091667
2018-03-26,67733.89316667
2018-03-27,68901.454625
2018-03-28,69357.8275
2018-03-29,68193.87166666999
2018-03-30,57302.40170833
2018-03-31,59107.21524999
2018-04-01,56270.56470833
2018-04-02,67711.37545833
2018-04-03,69659.05387501
2018-04-04,68976.780125
2018-04-05,68787.19125
2018-04-06,68532.27529166
2018-04-07,62485.632333329995
2018-04-08,56610.90895833
2018-04-09,67009.98791667
2018-04-10,68070.56295833
2018-04-11,68123.66816666
2018-04-12,68094.90679167
2018-04-13,68043.01587500001
2018-04-14,61903.37541666
2018-04-15,54280.966374999996
2018-04-16,62843.500666659995
2018-04-17,63663.992916669995
2018-04-18,63723.43208334
2018-04-19,64553.46004167
2018-04-20,65059.996041670005
2018-04-21,56534.212375
2018-04-22,53445.641916659995
2018-04-23,63607.54662501
2018-04-24,66563.11658333
2018-04-25,67211.914625
2018-04-26,67808.53258333
2018-04-27,67919.01920809
2018-04-28,61950.18395834
2018-04-29,55469.29783334
2018-04-30,62253.372125
2018-05-01,56510.640625
2018-05-02,65381.39258333
2018-05-03,66938.24833334
2018-05-04,67031.11662501
2018-05-05,61356.033375
2018-05-06,55092.441625
2018-05-07,64487.89824999
2018-05-08,64782.812500010004
2018-05-09,64183.078041659996
2018-05-10,64692.86804167
2018-05-11,64878.49391667
2018-05-12,59641.72854167
2018-05-13,52989.979083340004
