date,value
2018-01-01,30268.424125
2018-01-02,36875.34020833
2018-01-03,38552.692625
2018-01-04,37938.60470833
2018-01-05,37663.77966667
2018-01-06,35334.61375
2018-01-07,31739.197375
2018-01-08,36659.33908333
2018-01-09,37909.52091667
2018-01-10,39347.42266667
2018-01-11,40040.32516667
2018-01-12,39569.3025
2018-01-13,36581.08004167
2018-01-14,33514.08320833
2018-01-15,39813.39216667
2018-01-16,41243.09779167
2018-01-17,42128.94858333
2018-01-18,43342.24191667
2018-01-19,43622.99158333
2018-01-20,39452.90891667
2018-01-21,36185.29416667
2018-01-22,42894.40741667
2018-01-23,44249.764625
2018-01-24,44329.28583333
2018-01-25,43445.88816667
2018-01-26,42692.44254167
2018-01-27,38043.358375
2018-01-28,34781.619
2018-01-29,41570.37470833
2018-01-30,40541.29983333
2018-01-31,39127.14816667
2018-02-01,39501.93791667
2018-02-02,39790.78179167
2018-02-03,36699.03270833
2018-02-04,32710.114
2018-02-05,38013.91458333
2018-02-06,38621.50220833
2018-02-07,39425.87529167
2018-02-08,40641.39929167
2018-02-09,41638.36341667
2018-02-10,37707.234625
2018-02-11,34259.398875
2018-02-12,37141.292625
2018-02-13,36651.31425
2018-02-14,39142.85125
2018-02-15,39368.94541667
2018-02-16,40181.16820833
2018-02-17,37522.88608333
2018-02-18,33821.85116667
2018-02-19,39850.44441667
2018-02-20,41204.62004167
2018-02-21,41981.18370833
2018-02-22,41703.41545833
2018-02-23,40612.73404167
2018-02-24,36609.98308333
2018-02-25,33442.42770833
2018-02-26,39561.19033333
2018-02-27,40121.06516667
2018-02-28,41162.46166667
2018-03-01,41736.98020833
2018-03-02,42070.92433333
2018-03-03,38448.77245833
2018-03-04,35407.827375
2018-03-05,41876.94641667
2018-03-06,42984.23508333
2018-03-07,42725.11979167
2018-03-08,41296.908625
2018-03-09,40524.161375
2018-03-10,37203.55454167
2018-03-11,34050.71529167
2018-03-12,41538.081125
2018-03-13,42582.60279167
2018-03-14,43421.920875
2018-03-15,43321.81083333
2018-03-16,43285.33845833
2018-03-17,38382.28716667
2018-03-18,34840.93779167
2018-03-19,42408.31416667
2018-03-20,43473.02658333
2018-03-21,41916.82225
2018-03-22,40759.642875
2018-03-23,41270.04604167
2018-03-24,37901.9655
2018-03-25,34665.11104167
2018-03-26,40862.79079167
2018-03-27,41022.629375
2018-03-28,41176.8065
2018-03-29,40478.27366667
2018-03-30,34119.662125
2018-03-31,35113.20283333
2018-04-01,33377.96391667
2018-04-02,40016.22495833
2018-04-03,40985.82229167
2018-04-04,40086.093625
2018-04-05,39698.80916667
2018-04-06,39464.42445833
2018-04-07,35881.51645833
2018-04-08,32509.17341667
2018-04-09,38544.54029167
2018-04-10,39100.63766667
2018-04-11,39098.51658333
2018-04-12,38948.05779167
2018-04-13,39487.583375
