date,value
2018-01-01,8350.80920833
2018-01-02,10178.03254167
2018-01-03,11138.50520833
2018-01-04,11696.33566667
2018-01-05,12369.50083333
2018-01-06,11012.35345833
2018-01-07,9312.76683333
2018-01-08,11720.490875
2018-01-09,12113.092
2018-01-10,12334.14575
2018-01-11,12497.33883333
2018-01-12,12617.27745833
2018-01-13,11065.13904167
2018-01-14,9762.380875
2018-01-15,12586.92879167
2018-01-16,12864.55316667
2018-01-17,12886.64154167
2018-01-18,13272.85220833
2018-01-19,12956.82445833
2018-01-20,11008.30729167
2018-01-21,9360.025125
2018-01-22,12099.57070833
2018-01-23,12685.71466667
2018-01-24,12930.25145833
2018-01-25,12568.32975
2018-01-26,12497.27441667
2018-01-27,10838.219375
2018-01-28,9588.59845833
2018-01-29,12529.50216667
2018-01-30,12751.91041667
2018-01-31,12938.12541667
2018-02-01,12995.038625
2018-02-02,12896.37016667
2018-02-03,11302.43075
2018-02-04,9777.02875
2018-02-05,12662.59016667
2018-02-06,13226.0895
2018-02-07,13618.766375
2018-02-08,13885.48454167
2018-02-09,13842.17470833
2018-02-10,11425.27104167
2018-02-11,9751.716625
2018-02-12,10882.48833333
2018-02-13,10803.787375
2018-02-14,12039.41425
2018-02-15,12384.855125
2018-02-16,12575.22404167
2018-02-17,11019.88808333
2018-02-18,9771.17629167
2018-02-19,12466.31591667
2018-02-20,12671.12275
2018-02-21,12765.486375
2018-02-22,12634.37220833
2018-02-23,12650.87725
2018-02-24,11176.4645
2018-02-25,9922.785875
2018-02-26,13029.57379167
2018-02-27,13220.184375
2018-02-28,13124.26783333
2018-03-01,13535.453
2018-03-02,13617.922625
2018-03-03,11634.917375
2018-03-04,10107.48195833
2018-03-05,13303.394
2018-03-06,13494.51066667
2018-03-07,12943.257
2018-03-08,12774.003375
2018-03-09,12784.18929167
2018-03-10,11461.70966667
2018-03-11,10564.63745833
2018-03-12,12888.33970833
2018-03-13,13006.84225
2018-03-14,13131.05833333
2018-03-15,12592.56545833
2018-03-16,12328.890375
2018-03-17,11160.008625
2018-03-18,10375.70016667
2018-03-19,12859.574
2018-03-20,12306.5695
2018-03-21,11915.18595833
2018-03-22,11938.24520833
2018-03-23,12502.80291667
2018-03-24,11115.663125
2018-03-25,8912.61975
2018-03-26,11039.32866667
2018-03-27,11639.906125
2018-03-28,12047.145625
2018-03-29,12097.280375
2018-03-30,9225.387375
2018-03-31,9321.32595833
2018-04-01,8450.11183333
2018-04-02,11486.35675
2018-04-03,12031.489125
2018-04-04,12092.32991667
2018-04-05,12115.459
2018-04-06,12161.70970833
2018-04-07,10775.84033333
2018-04-08,9590.99583333
2018-04-09,12524.79425
2018-04-10,12931.50320833
2018-04-11,13145.3155
2018-04-12,13197.49975
2018-04-13,12537.64129167
2018-04-14,10384.527
2018-04-15,8652.25095833
2018-04-16,11289.07641667
2018-04-17,11723.69558333
2018-04-18,12017.1225
2018-04-19,12345.47641667
2018-04-20,12390.2115
2018-04-21,9890.90791667
2018-04-22,9124.33325
2018-04-23,12093.76604167
2018-04-24,12608.78333333
2018-04-25,12853.94070833
2018-04-26,12821.25895833
2018-04-27,12726.92749976
2018-04-28,11150.46875
2018-04-29,9664.637375
2018-04-30,11537.08475
2018-05-01,9788.35645833
2018-05-02,11868.00304167
2018-05-03,12369.116
2018-05-04,12394.204625
2018-05-05,10615.50858333
2018-05-06,9066.217125
2018-05-07,11593.72008333
2018-05-08,11854.04966667
2018-05-09,11926.49908333
2018-05-10,12052.41975
2018-05-11,11802.202875
2018-05-12,9920.23679167
2018-05-13,8371.84429167
2018-05-14,11188.30420827
2018-05-15,11699.82896006
2018-05-16,11456.80708327
2018-05-17,11475.96991667
2018-05-18,11475.50679167
2018-05-19,9396.22595833
2018-05-20,8072.88
2018-05-21,10671.70458333
2018-05-22,11031.06258333
2018-05-23,10896.75883333
2018-05-24,10499.31058333
2018-05-25,10099.79241667
2018-05-26,8584.27695833
2018-05-27,7668.74829167
2018-05-28,9231.07645833
2018-05-29,9107.836375
2018-05-30,9000.71433333
2018-05-31,8162.383
2018-06-01,9230.42016667
2018-06-02,8839.92125
2018-06-03,8123.599125
2018-06-04,10563.78395833
2018-06-05,11070.02095833
2018-06-06,11189.30304167
2018-06-07,11357.17604167
2018-06-08,11289.563
2018-06-09,9849.78654167
2018-06-10,8476.02491667
2018-06-11,11047.90620833
2018-06-12,11294.22454167
2018-06-13,11162.23079167
2018-06-14,11504.41120833
2018-06-15,11721.26679167
2018-06-16,10396.34954167
2018-06-17,8851.04666667
2018-06-18,11370.52575
2018-06-19,11614.301
2018-06-20,11478.28845833
2018-06-21,11315.65833333
2018-06-22,11163.21283333
2018-06-23,9972.715375
2018-06-24,8656.47816667
2018-06-25,11276.38379167
2018-06-26,11491.45129167
2018-06-27,11243.89083333
2018-06-28,11505.60920833
2018-06-29,11366.47016667
2018-06-30,9826.85791667
2018-07-01,8392.74075
2018-07-02,10779.96745833
2018-07-03,11489.342625
2018-07-04,11707.91416667
2018-07-05,11607.599875
2018-07-06,11136.87666667
2018-07-07,9803.55875
2018-07-08,8480.15116667
2018-07-09,11124.82520833
2018-07-10,11538.73525
2018-07-11,11590.35670833
2018-07-12,11602.10362492
2018-07-13,11474.37137598
2018-07-14,9900.78254023
2018-07-15,8488.18483333
2018-07-16,11187.74845833
2018-07-17,11594.10608333
2018-07-18,11495.81033333
2018-07-19,11499.51620833
2018-07-20,11494.17491643
2018-07-21,9787.496
2018-07-22,8412.623625
2018-07-23,11195.44458333
2018-07-24,11790.6705
2018-07-25,11616.203
2018-07-26,11484.91225
2018-07-27,11428.528875
2018-07-28,9893.89666667
2018-07-29,8480.51833333
2018-07-30,11071.036875
2018-07-31,11452.29283333
2018-08-01,11578.27954167
2018-08-02,11509.7335
2018-08-03,11323.71816667
2018-08-04,9587.46141667
2018-08-05,8308.99525
2018-08-06,10927.27195833
2018-08-07,11284.42658333
2018-08-08,11324.648375
2018-08-09,11509.32816667
2018-08-10,11456.98070833
2018-08-11,9826.4155
2018-08-12,8267.24554167
2018-08-13,10974.97645833
2018-08-14,11380.55070921
2018-08-15,11489.84641667
2018-08-16,11503.82116667
2018-08-17,11325.96354167
2018-08-18,9782.727
