date,price,log_price,r
2014-12-12,28.8783,3.3630904480261288,-0.0361483501964055
2014-12-15,28.7814,3.359729345168384,-0.0033611028577449353
2014-12-16,28.9214,3.3645818055241223,0.004852460355738497
2014-12-17,29.5005,3.3844072123546813,0.019825406830559
2014-12-18,31.1307,3.4381944705482774,0.05378725819359609
2014-12-19,34.1718,3.5314007425273073,0.09320627197902986
2014-12-22,32.3631,3.477018884882618,-0.05438185764468928
2014-12-23,32.0203,3.466370076668963,-0.010648808213654881
2014-12-24,32.0477,3.467225417921086,0.0008553412521230541
2014-12-26,31.8263,3.4602929919988283,-0.0069324259222578455
2014-12-29,31.7087,3.4565910911788125,-0.0037019008200158687
2014-12-30,31.7019,3.4563766159956075,-0.00021447518320494297
2014-12-31,31.841,3.460754767518168,0.00437815152256027
2015-01-02,31.2531,3.442118571262416,-0.01863619625575197
2015-01-05,30.8299,3.4284849982988965,-0.013633572963519303
2015-01-06,30.8858,3.4302965313540845,0.0018115330551879971
2015-01-07,32.0762,3.468114322116764,0.037817790762679326
2015-01-08,32.908,3.493715789306684,0.02560146718992007
2015-01-09,32.5905,3.4840208348612682,-0.009694954445415682
2015-01-12,32.372,3.4772938516334553,-0.006726983227812955
2015-01-13,32.8364,3.4915376561635587,0.014243804530103432
2015-01-14,32.9432,3.49478486635775,0.0032472101941913856
2015-01-15,32.0918,3.468600545789228,-0.026184320568522157
2015-01-16,31.7655,3.4583807951896093,-0.01021975059961866
2015-01-20,31.2198,3.4410525089168624,-0.01732828627274685
2015-01-21,31.7352,3.4574264749285857,0.01637396601172325
2015-01-22,31.9694,3.4647791953010167,0.007352720372431065
2015-01-23,32.0624,3.4676840040177423,0.0029048087167256043
2015-01-26,31.6843,3.455821290058659,-0.011862713959083226
2015-01-27,32.0036,3.465848396472076,0.010027106413416753
2015-01-28,31.2619,3.4424001036964915,-0.023448292775584356
2015-01-29,31.9379,3.4637933923473323,0.02139328865084078
2015-01-30,31.5461,3.451449968034264,-0.01234342431306823
2015-02-02,31.3571,3.445440716716382,-0.006009251317882214
2015-02-03,31.5461,3.451449968034264,0.006009251317882214
2015-02-04,31.0739,3.436368238540154,-0.015081729494109908
2015-02-05,31.3247,3.4444069237211083,0.008038685180954186
2015-02-06,31.7087,3.4565910911788125,0.01218416745770412
2015-02-09,31.31,3.443937535338314,-0.01265355584049832
2015-02-10,32.0125,3.4661264515256436,0.022188916187329433
2015-02-11,31.8263,3.4602929919988283,-0.005833459526815243
2015-02-12,32.0712,3.4679584311528235,0.007665439153995202
2015-02-13,31.5961,3.453033695254754,-0.014924735898069752
2015-02-17,34.353,3.5366893510993123,0.08365565584455847
2015-02-18,33.4154,3.5090168715632393,-0.02767247953607299
2015-02-19,33.2763,3.504845431887673,-0.004171439675566102
2015-02-20,33.92,3.5240048109237025,0.019159379036029378
2015-02-23,33.9533,3.5249860510482245,0.0009812401245219426
2015-02-24,34.5225,3.5416112853773694,0.016625234329144867
2015-02-25,34.8145,3.550033966665645,0.008422681288275502
2015-02-26,35.462,3.568461700634797,0.018427733969152094
