date,price,log_price,r
2005-02-28,18.2823,2.9059333786801878,-0.001661429539165482
2005-03-01,18.3374,2.908942690148164,0.003009311467976339
2005-03-02,18.0297,2.892020398141689,-0.016922292006475104
2005-03-03,18.08,2.89480635496403,0.0027859568223411735
2005-03-04,18.2989,2.906840948751122,0.012034593787091818
2005-03-07,18.4188,2.9133718821252255,0.006530933374103487
2005-03-08,18.2759,2.905583252029238,-0.007788630095987514
2005-03-09,18.1705,2.899799399916096,-0.0057838521131419185
2005-03-10,17.9975,2.890232859361321,-0.009566540554775127
2005-03-11,17.8957,2.884560460524744,-0.005672398836576775
2005-03-14,17.7604,2.8769712598329185,-0.0075892006918256705
2005-03-15,17.3171,2.851694452625628,-0.02527680720729064
2005-03-16,17.1677,2.8430297113647414,-0.008664741260886455
2005-03-17,17.4828,2.8612175404658133,0.018187829101071973
2005-03-18,17.4068,2.8568609344739575,-0.004356605991855833
2005-03-21,17.1531,2.8421789152946797,-0.014682019179277805
2005-03-22,16.8345,2.823430352142283,-0.018748563152396702
2005-03-23,16.6229,2.810781262773933,-0.012649089368350186
2005-03-24,16.6009,2.8094569107602863,-0.001324352013646557
2005-03-28,16.72,2.8166056076565553,0.007148696896269069
2005-03-29,16.2877,2.7904102217309066,-0.02619538592564874
2005-03-30,16.6623,2.81314868243204,0.02273846070113361
2005-03-31,16.8345,2.823430352142283,0.010281669710242802
2005-04-01,16.9369,2.829494673658219,0.006064321515935944
2005-04-04,16.9746,2.831718109102322,0.0022234354441028614
2005-04-05,16.9663,2.831229023652882,-0.0004890854494399299
2005-04-06,17.198,2.844793097988705,0.013564074335822962
2005-04-07,17.3767,2.855130228391285,0.010337130402580108
2005-04-08,17.2968,2.850521513296204,-0.004608715095081095
2005-04-11,17.1229,2.840416748891667,-0.01010476440453667
2005-04-12,17.3399,2.853010204323079,0.012593455431411993
2005-04-13,16.9974,2.833060391183051,-0.019949813140028194
2005-04-14,16.5624,2.8071350659923646,-0.025925325190686355
2005-04-15,16.2117,2.785733203783595,-0.021401862208769717
2005-04-18,16.4068,2.797695883039511,0.011962679255915987
2005-04-19,16.6824,2.814354271472249,0.016658388432738036
2005-04-20,16.2877,2.7904102217309066,-0.023944049741342344
2005-04-21,16.7585,2.818905592241997,0.028495370511090634
2005-04-22,16.5707,2.807636075567298,-0.011269516674698998
2005-04-25,16.8857,2.826467109892638,0.018831034325339946
2005-04-26,16.7145,2.8162766061730813,-0.010190503719556876
2005-04-27,16.5624,2.8071350659923646,-0.009141540180716667
2005-04-28,16.2932,2.790747842855691,-0.016387223136673512
2005-04-29,16.6229,2.810781262773933,0.0200334199182417
2005-05-02,16.7347,2.8174844080012638,0.006703145227330953
2005-05-03,16.72,2.8166056076565553,-0.0008788003447084414
2005-05-04,17.1761,2.843518882636849,0.02691327498029361
2005-05-05,17.2649,2.8486755387603107,0.0051566561234617225
2005-05-06,17.3097,2.8512670380154037,0.002591499255093055
