date,r
2016-01-05,-0.004043336079086579
2016-01-06,0.013386142094094389
2016-01-07,0.0017927067474792224
2016-01-08,0.004468695155281921
2016-01-11,-0.01100390180965416
2016-01-12,0.014321932256811998
2016-01-13,0.009808892365922084
2016-01-14,-0.009404830156963584
2016-01-15,0.01546664265955755
2016-01-19,-0.003106290122414812
2016-01-20,0.01047511585252714
2016-01-21,-0.006812136133241609
2016-01-22,-0.003822230203166299
2016-01-25,0.005410484413507
2016-01-26,0.0004760566404842237
2016-01-27,-0.00023803992243998096
2016-01-28,0.0014273903306820657
2016-01-29,0.008440371793343893
2016-02-01,-0.0030663475479979496
2016-02-02,0.018382288338428587
2016-02-03,-0.008327883349168452
2016-02-04,0.0048341207598499025
2016-02-05,0.0011656841290053066
2016-02-08,0.02129148809885084
2016-02-09,0.0010642472132067482
2016-02-10,0.008774336017280504
2016-02-11,0.006978821482526598
2016-02-12,-0.016741453177392174
2016-02-16,-0.010626572744961926
2016-02-17,-0.00616750464906346
2016-02-18,0.012220910366177229
2016-02-19,0.0008402162929019852
2016-02-22,-0.0005345386252795237
2016-02-23,0.00403915889811568
2016-02-24,-0.001979366253217485
2016-02-25,0.003575517502656389
2016-02-26,-0.009691004129451564
2016-02-29,0.004361201528821468
2016-03-01,-0.017765835178258804
2016-03-02,0.004118633585131981
2016-03-03,0.0036376523794556803
2016-03-04,-0.006433223294360246
2016-03-07,-0.00031096328321744693
2016-03-08,0.010984920728684955
2016-03-09,-0.006096679735898114
2016-03-10,-0.004110897099929289
2016-03-11,-0.010155745410028949
2016-03-14,0.0031361521961823513
2016-03-15,0.0009389858435291387
2016-03-16,0.0029667395506667305
2016-03-17,0.004123691442657673
2016-03-18,0.0020944558191891005
2016-03-21,-0.007700377692193783
2016-03-22,-0.0002344723185396802
2016-03-23,0.011261113640165021
2016-03-24,0.0003862270014325375
2016-03-28,0.0013115004562500587
2016-03-29,0.010430003236787222
2016-03-30,-0.0105844901780765
2016-03-31,0.007068913608419436
2016-04-01,0.002605044591916794
2016-04-04,0.0006122413156912643
2016-04-05,0.01087647931736857
2016-04-06,-0.007288513248029815
2016-04-07,0.012269076083596175
2016-04-08,-0.006342787105597658
2016-04-11,-0.001289233856025973
2016-04-12,-0.006925910908582189
2016-04-13,0.0035073791981581337
2016-04-14,-0.004806489480887244
2016-04-15,0.008528760949544356
2016-04-18,-0.004331728648926614
2016-04-19,-0.0031271036432656274
2016-04-20,-0.011061865807984184
2016-04-21,-0.005965218153206386
2016-04-22,-0.0025680346303493806
2016-04-25,-0.004137262181348689
2016-04-26,-0.0045476058004467745
2016-04-27,0.009931087176558329
2016-04-28,0.00411509479437111
2016-04-29,0.0025540115467288516
2016-05-02,-0.010119292278670144
2016-05-03,0.012516874074937512
2016-05-04,0.005471009032778973
2016-05-05,0.00666259859457341
2016-05-06,-0.0042834032110388165
2016-05-09,0.003138141698292962
2016-05-10,7.609140512343515e-05
2016-05-11,0.0056387384674891905
2016-05-12,-0.004569568359866771
2016-05-13,0.009647169417044132
2016-05-16,-0.008655603285886215
2016-05-17,0.0016762545868438394
2016-05-18,-0.014337919082878514
