date,r
2016-01-05,-0.04735984063869203
2016-01-06,-0.08428543548264478
2016-01-07,-0.046280967108088045
2016-01-08,0.03363835201210319
2016-01-11,-0.03891511396466629
2016-01-12,-0.029532570535780622
2016-01-13,-0.0676312904450318
2016-01-14,0.028737701704630525
2016-01-15,-0.0229239189768059
2016-01-18,0.020086961397687952
2016-01-19,-0.02298959333382955
2016-01-20,-0.011696008983174244
2016-01-21,-0.026827402809013745
2016-01-22,0.003016318530147055
2016-01-26,-0.012120972519906292
2016-01-27,0.024097278217974805
2016-01-28,0.014771786766845096
2016-01-29,0.05422112701371318
2016-02-01,0.05406734592510665
2016-02-02,-0.013245461932147817
2016-02-03,-0.008032201239124293
2016-02-04,0.09969959537567508
2016-02-05,0.01688838925311975
2016-02-10,0.0071511995457516075
2016-02-11,-0.12373918417454643
2016-02-12,0.008032201239124293
2016-02-15,0.010610530232988302
2016-02-16,0.07862091620629785
2016-02-17,0.02884802511508977
2016-02-18,-0.03129003696251986
2016-02-19,0.0
2016-02-22,0.009732125364167343
2016-02-23,-0.05986817135620026
2016-02-24,-0.03133383074852769
2016-02-25,-0.048922632889039974
2016-02-26,-0.028250690859688676
2016-02-29,0.011396306600836015
2016-03-01,0.019635575303638353
2016-03-02,0.04082188399295883
2016-03-03,0.07448911494250476
2016-03-04,0.14918775573559973
2016-03-07,0.053955275493125066
2016-03-08,-0.026613932822403874
2016-03-09,0.016461431487141742
2016-03-10,0.0915926466976894
2016-03-11,-0.0457218562615066
2016-03-14,0.028820255960299024
2016-03-15,-0.10578164058964556
2016-03-16,0.0512933691804387
2016-03-17,0.09349003506049025
2016-03-18,0.06351387164525346
2016-03-21,0.0
2016-03-22,0.061328433357931145
2016-03-23,-0.06475318632276883
2016-03-24,0.025403649122003102
2016-03-28,0.034514473177422955
2016-03-29,-0.017930604685691298
2016-03-30,0.10305549434621031
2016-03-31,-0.030122856170914147
2016-04-01,0.07367110161630896
2016-04-04,-0.08907955691754377
2016-04-05,0.012345655772766584
2016-04-06,-0.03909837829458507
2016-04-07,-0.020951612116649088
2016-04-08,0.10356759562527484
2016-04-11,0.06122915781151672
2016-04-12,0.06548750004127846
2016-04-13,0.07475461770857272
2016-04-14,-0.10896834908883313
2016-04-15,0.04961845397013165
2016-04-18,-0.05903335667261045
2016-04-19,0.08914877509101271
2016-04-20,0.006161061376561028
2016-04-22,-0.047807412073978206
2016-04-25,-0.06798095794444392
2016-04-26,0.056315325399465266
2016-04-27,0.05331198324239583
2016-04-28,-0.04164635069741718
2016-04-29,0.006422589326346095
2016-05-02,-0.028573528028354778
2016-05-03,-0.06673703994565483
2016-05-04,0.03460590950785036
2016-05-05,-0.04736236303078112
2016-05-06,0.04736236303078112
2016-05-09,-0.06317911177604785
2016-05-10,0.03977830323565845
2016-05-11,0.020676131668369013
2016-05-12,-0.038948291030305615
2016-05-13,-0.06595791892646186
2016-05-16,-0.06899296376390418
2016-05-17,-0.026317007904658407
2016-05-18,-0.015113606952185554
2016-05-19,-0.041456932925463486
2016-05-20,0.024391780249976236
2016-05-23,0.01197566401461847
2016-05-24,-0.03284596882943336
2016-05-25,0.024306582441396385
2016-05-27,-0.024306582441396385
2016-05-30,-0.015943784487881363
2016-05-31,-0.005371816242534688
2016-06-01,0.012489138833385649
2016-06-02,0.019315771187250252
2016-06-03,0.06072711738196346
2016-06-06,0.03852801066384015
2016-06-07,-0.006319456963097769
2016-06-08,0.02966682210772853
2016-06-09,-0.05048407146462175
2016-06-10,-0.053168771212403376
2016-06-13,-0.015477577285260002
2016-06-14,-0.021016526498300436
2016-06-15,0.03649410378356044
2016-06-16,0.018597467204869877
2016-06-17,-0.016891946853599293
2016-06-20,-0.0034131447486656086
2016-06-21,-0.013769952887864978
2016-06-22,0.00518610030262856
2016-06-23,0.07472370561652153
2016-06-24,-0.06443222863389009
2016-06-27,-0.022433573044713606
2016-06-28,0.003483922531304362
2016-06-29,0.008658173530777802
2016-06-30,0.015398290873391396
2016-07-01,0.049678931046433394
2016-07-04,0.017614377253299063
2016-07-05,-0.04879001755163381
2016-07-06,0.02306488384823724
2016-07-07,-0.021399283876707864
2016-07-08,0.024651407933129033
2016-07-11,0.01769948806022792
2016-07-12,0.05733595358988364
2016-07-13,0.04419008939475577
2016-07-14,-0.021851248106093513
2016-07-15,0.021851248106093513
2016-07-18,0.02700927419322441
2016-07-19,-0.014124506584324292
2016-07-20,-0.028862124975032488
2016-07-21,0.013090933084863643
2016-07-22,0.05208775516990749
2016-07-25,0.0054723117871655624
2016-07-26,0.036172405301523325
2016-07-27,0.0412432166576393
2016-07-28,-0.01270657065683034
2016-07-29,-0.008991922458237545
2016-08-01,0.020435005176127286
2016-08-02,-0.04261453543415272
2016-08-03,0.03500007970477914
2016-08-04,0.049700064983889014
2016-08-05,0.038054093162248614
2016-08-08,-0.050249868564648414
2016-08-09,0.02304554027980865
2016-08-10,0.030698756001744876
2016-08-11,0.05100267739345665
