date,value
2018-01-31,167300.0
2018-02-28,172424.0
2018-03-31,200561.0
2018-04-30,194966.0
2018-05-31,191149.0
2018-06-30,199108.0
2018-07-31,223347.0
2018-08-31,213402.0
2018-09-30,189326.0
2018-10-31,216743.0
2018-11-30,206729.0
2018-12-31,191134.0
2019-01-31,176952.0
2019-02-28,154710.0
2019-03-31,172186.0
2019-04-30,190305.0
2019-05-31,202976.0
2019-06-30,181764.0
2019-07-31,198813.0
2019-08-31,193838.0
2019-09-30,200277.0
2019-10-31,192457.0
2019-11-30,174395.0
2019-12-31,182283.0
2020-01-31,141927.0
2020-02-29,153859.0
2020-03-31,180084.0
2020-04-30,173742.0
2020-05-31,171735.0
2020-06-30,171719.0
2020-07-31,190660.0
2020-08-31,170613.0
2020-09-30,178605.0
2020-10-31,172963.0
2020-11-30,170940.0
2020-12-31,180780.0
2021-01-31,146692.0
2021-02-28,160950.0
2021-03-31,241686.0
2021-04-30,257255.0
2021-05-31,259705.0
2021-06-30,288512.0
2021-07-31,252534.0
2021-08-31,269428.0
2021-09-30,241687.0
2021-10-31,223976.0
2021-11-30,202211.0
2021-12-31,241458.0
2022-01-31,195684.0
2022-02-28,233571.0
2022-03-31,293022.0
2022-04-30,288455.0
2022-05-31,295663.0
2022-06-30,327215.0
2022-07-31,297138.0
2022-08-31,307117.0
2022-09-30,298162.0
2022-10-31,271244.0
2022-11-30,279237.0
2022-12-31,265560.0
2023-01-31,226665.0
2023-02-28,210102.0
2023-03-31,327399.0
2023-04-30,278541.0
2023-05-31,325167.0
2023-06-30,295438.0
2023-07-31,282011.0
2023-08-31,310522.0
2023-09-30,286434.0
2023-10-31,295584.0
2023-11-30,278632.0
2023-12-31,286216.0
2024-01-31,266675.0
2024-02-29,233449.0
2024-03-31,276908.0
2024-04-30,303682.0
2024-05-31,300954.0
2024-06-30,287143.0
2024-07-31,307690.0
2024-08-31,285387.0
2024-09-30,283799.0
2024-10-31,290752.0
2024-11-30,275333.0
2024-12-31,246433.0
2025-01-31,251818.0
2025-02-28,225723.0
2025-03-31,285696.0
2025-04-30,296255.0
2025-05-31,296275.0
2025-06-30,286423.0
2025-07-31,318096.0
2025-08-31,291300.0
2025-09-30,300392.0
2025-10-31,309444.0
2025-11-30,276414.0
2025-12-31,300287.0
2026-01-31,244549.0
