date,value
2018-01-31,-14125.0
2018-02-28,-9202.0
2018-03-31,22453.0
2018-04-30,14358.0
2018-05-31,18930.0
2018-06-30,12918.0
2018-07-31,-7904.0
2018-08-31,-21056.0
2018-09-30,11559.0
2018-10-31,8837.0
2018-11-30,-3027.0
2018-12-31,16468.0
2019-01-31,-29324.0
2019-02-28,-8460.0
2019-03-31,3327.0
2019-04-30,6354.0
2019-05-31,6445.0
2019-06-30,2311.0
2019-07-31,-30031.0
2019-08-31,-10783.0
2019-09-30,-3374.0
2019-10-31,-29789.0
2019-11-30,-4669.0
2019-12-31,8856.0
2020-01-31,-57035.0
2020-02-29,-17607.0
2020-03-31,702.0
2020-04-30,32796.0
2020-05-31,12211.0
2020-06-30,47607.0
2020-07-31,46069.0
2020-08-31,35433.0
2020-09-30,27601.0
2020-10-31,19637.0
2020-11-30,-1085.0
2020-12-31,-36264.0
2021-01-31,-38449.0
2021-02-28,-19115.0
2021-03-31,-18303.0
2021-04-30,74956.0
2021-05-31,58562.0
2021-06-30,58495.0
2021-07-31,46419.0
2021-08-31,37127.0
2021-09-30,6191.0
2021-10-31,-8602.0
2021-11-30,-45214.0
2021-12-31,1483.0
2022-01-31,-35417.0
2022-02-28,10189.0
2022-03-31,31395.0
2022-04-30,41044.0
2022-05-31,5990.0
2022-06-30,36464.0
2022-07-31,12350.0
2022-08-31,-7384.0
2022-09-30,-7518.0
2022-10-31,-12235.0
2022-11-30,24303.0
2022-12-31,-2748.0
2023-01-31,-12887.0
2023-02-28,1434.0
2023-03-31,64831.0
2023-04-30,44034.0
2023-05-31,64441.0
2023-06-30,51779.0
2023-07-31,40528.0
2023-08-31,54383.0
2023-09-30,46701.0
2023-10-31,43895.0
2023-11-30,39042.0
2023-12-31,46597.0
2024-01-31,20167.0
2024-02-29,5357.0
2024-03-31,24600.0
2024-04-30,34196.0
2024-05-31,26269.0
2024-06-30,12821.0
2024-07-31,19580.0
2024-08-31,-15355.0
2024-09-30,-10197.0
2024-10-31,-12271.0
2024-11-30,9922.0
2024-12-31,-8492.0
2025-01-31,-31565.0
2025-02-28,-50114.0
2025-03-31,28663.0
2025-04-30,27559.0
2025-05-31,17320.0
2025-06-30,7296.0
2025-07-31,13810.0
2025-08-31,11283.0
2025-09-30,-24329.0
2025-10-31,15265.0
2025-11-30,5948.0
2025-12-31,46904.0
2026-01-31,-4562.0
