as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2024-01-02,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-03,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-04,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-05,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-08,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-09,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-10,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-11,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-12,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-15,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-01-16,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-17,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-18,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-19,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-22,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-23,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-24,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-25,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-26,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-29,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-30,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-01-31,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-01,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-02,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-05,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-06,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-07,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-08,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-09,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-12,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-13,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-14,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-15,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-16,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-19,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2024-02-20,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-02-21,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-02-22,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2024-02-23,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-26,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-27,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-28,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-02-29,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-03-01,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-03-04,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-03-05,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-03-06,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-03-07,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2024-03-08,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
