as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2025-01-02,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-03,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-06,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-07,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-08,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-09,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-10,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-13,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2025-01-14,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-15,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-16,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-17,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-20,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-21,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-22,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-23,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-24,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-27,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-28,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-29,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-30,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-01-31,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-03,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-04,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-05,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-06,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-07,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-02-10,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-02-11,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-02-12,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-13,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-14,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-17,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-18,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-19,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-20,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-21,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-24,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-25,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-26,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-02-27,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-02-28,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-03,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-04,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-05,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-06,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-07,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-10,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-11,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-12,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-13,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-14,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-17,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-18,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-19,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-20,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-21,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-24,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-03-25,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-26,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-27,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-28,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2025-03-31,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-01,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-02,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-03,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-04,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-07,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-08,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-09,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-10,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-11,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-14,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-15,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-16,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-17,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
2025-04-21,apollo_200,Apollo,200.0,defense,200.0,200.0,200.0,0,0,
