ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
52b22c21-6348-4f65-9db9-affde9d64b5c,BTC-USD,sell,192.01821222759372,0.0003756386468658544,511178.0,0.4800455305689843,filled,2025-01-06T00:00:00+00:00,2025-01-06,zeus_10000,Zeus,10000.0,risk_on
a88a13e5-c6f3-47ec-9523-8dbc4791bbae,BTC-USD,buy,144.9664057891532,0.0003049978446154579,475303.05,0.362416014472883,filled,2025-01-08T00:00:00+00:00,2025-01-08,zeus_10000,Zeus,10000.0,risk_on
e4a5bfe0-651c-45e8-95c6-8d7352a7ac3d,BTC-USD,sell,831.249461687318,0.001721710974171767,482804.3,2.078123654218295,filled,2025-01-14T00:00:00+00:00,2025-01-14,zeus_10000,Zeus,10000.0,balanced
3b1fa69e-d1d5-4751-b23b-963b13c87e3b,ETH-USD,sell,317.84138316439976,0.019707243742425495,16128.150000000001,0.7946034579109994,filled,2025-01-14T00:00:00+00:00,2025-01-14,zeus_10000,Zeus,10000.0,balanced
918d02a7-764a-49d5-bfb4-7cd3148a2ab7,ITUB4.SA,buy,258.61870955501695,10.775330592684345,24.001,0.3879280643325254,filled,2025-01-14T00:00:00+00:00,2025-01-14,zeus_10000,Zeus,10000.0,balanced
eb5e6312-0d1a-42cc-bc01-a885c0b3e34e,PETR4.SA,buy,319.305088743753,9.473579096857213,33.7048,0.4789576331156295,filled,2025-01-14T00:00:00+00:00,2025-01-14,zeus_10000,Zeus,10000.0,balanced
8943f219-b9b1-42ca-990c-4c0c89ac633e,BTC-USD,sell,109.22316626913425,0.0002098881838206195,520387.39999999997,0.27305791567283566,filled,2025-01-17T00:00:00+00:00,2025-01-17,zeus_10000,Zeus,10000.0,balanced
5685a62e-f23b-43b9-a6ae-2eba4a4b7e44,ITUB4.SA,sell,107.27511504571953,4.0532414579079035,26.4665,0.1609126725685793,filled,2025-01-31T00:00:00+00:00,2025-01-31,zeus_10000,Zeus,10000.0,balanced
424b9973-fc61-4f8e-bb83-40b5cebb16a6,ETH-USD,buy,103.76514720973182,0.007598530106637167,13655.95,0.25941286802432956,filled,2025-02-04T00:00:00+00:00,2025-02-04,zeus_10000,Zeus,10000.0,balanced
36778aad-8bb1-4972-91d2-0f7b0967b65e,BTC-USD,buy,105.91859775661078,0.00021926494915118229,483062.14999999997,0.26479649439152697,filled,2025-02-05T00:00:00+00:00,2025-02-05,zeus_10000,Zeus,10000.0,balanced
ccd37e06-48d2-4668-992d-3917251224e6,BTC-USD,sell,1842.7782643319506,0.0038189604552880223,482534.0,4.606945660829877,filled,2025-02-07T00:00:00+00:00,2025-02-07,zeus_10000,Zeus,10000.0,defense
77623c03-f74b-42ad-9577-b0d73d5979eb,ETH-USD,sell,633.6009306124005,0.04832774727221696,13110.5,1.5840023265310013,filled,2025-02-07T00:00:00+00:00,2025-02-07,zeus_10000,Zeus,10000.0,defense
8cf08fdd-4841-4853-81c2-18a8febe735e,ITUB4.SA,sell,1347.6750581709196,50.68505476550327,26.5892,2.0215125872563795,filled,2025-02-07T00:00:00+00:00,2025-02-07,zeus_10000,Zeus,10000.0,defense
ee408905-bc12-4ddd-b71e-93b324417b97,PETR4.SA,sell,1955.7747542901616,58.46825293391853,33.4502,2.9336621314352422,filled,2025-02-07T00:00:00+00:00,2025-02-07,zeus_10000,Zeus,10000.0,defense
af2d9259-eb05-4e0f-8ed3-abae0501aa36,BTC-USD,buy,1837.9106445242157,0.0037558206443552627,489349.95,4.5947766113105395,filled,2025-02-12T00:00:00+00:00,2025-02-12,zeus_10000,Zeus,10000.0,balanced
bf04d21d-9c41-41c4-9465-20285c8c43ab,ETH-USD,buy,656.3966587586484,0.04794243509651337,13691.35,1.640991646896621,filled,2025-02-12T00:00:00+00:00,2025-02-12,zeus_10000,Zeus,10000.0,balanced
8a93c091-6e3a-426c-a511-bdf21ecd1e2e,ITUB4.SA,buy,1312.7933175172968,48.68905742420286,26.9628,1.9691899762759453,filled,2025-02-12T00:00:00+00:00,2025-02-12,zeus_10000,Zeus,10000.0,balanced
64686d8d-fde8-4705-b111-6fb4e4d6cb9c,PETR4.SA,buy,1969.1899762759451,58.80531246158,33.4866,2.953784964413918,filled,2025-02-12T00:00:00+00:00,2025-02-12,zeus_10000,Zeus,10000.0,balanced
13850443-1a78-4242-be14-2f0a9c83b186,PETR4.SA,sell,100.7459611806762,2.886290250126807,34.905,0.15111894177101431,filled,2025-02-24T00:00:00+00:00,2025-02-24,zeus_10000,Zeus,10000.0,balanced
96a04de6-98fe-4c1f-aeec-5c9b7d9a1f72,BTC-USD,buy,102.44892183382194,0.00022380272872644079,457764.4,0.25612230458455487,filled,2025-02-24T00:00:00+00:00,2025-02-24,zeus_10000,Zeus,10000.0,balanced
caab7925-6b03-43e7-bba9-cb3d03f30f66,BTC-USD,buy,116.66673006826977,0.0002769533660279052,421250.44999999995,0.29166682517067444,filled,2025-02-26T00:00:00+00:00,2025-02-26,zeus_10000,Zeus,10000.0,balanced
b7596182-84dc-4851-aa0d-70fe7c953603,BTC-USD,sell,1802.842856155027,0.004256576739109608,423542.9,4.507107140387568,filled,2025-02-27T00:00:00+00:00,2025-02-27,zeus_10000,Zeus,10000.0,defense
5324c73f-fdcb-4df4-b977-311c9d34908f,ETH-USD,sell,553.1885816046291,0.04794243509651337,11538.599999999999,1.3829714540115727,filled,2025-02-27T00:00:00+00:00,2025-02-27,zeus_10000,Zeus,10000.0,defense
82650cb9-0356-4357-9a3a-0d3dfa4f4f73,ITUB4.SA,sell,1300.2461474190798,48.68905742420286,26.7051,1.9503692211286197,filled,2025-02-27T00:00:00+00:00,2025-02-27,zeus_10000,Zeus,10000.0,defense
5dec673f-c2c3-4768-80b4-5549e8faab70,PETR4.SA,sell,1929.4802695039714,55.919022211453196,34.5049,2.894220404255957,filled,2025-02-27T00:00:00+00:00,2025-02-27,zeus_10000,Zeus,10000.0,defense
abd4b229-aec0-4ea5-90ca-7fba1e3ebbb3,BTC-USD,buy,1791.5013791595127,0.004320358832256049,414664.95,4.478753447898781,filled,2025-03-11T00:00:00+00:00,2025-03-11,zeus_10000,Zeus,10000.0,balanced
15156d54-31fb-424b-a1a6-6f872f6eae1e,ETH-USD,buy,639.8219211283973,0.06652926502429486,9617.15,1.5995548028209934,filled,2025-03-11T00:00:00+00:00,2025-03-11,zeus_10000,Zeus,10000.0,balanced
59b82b75-d82f-4a76-859e-ead8630b2062,ITUB4.SA,buy,1279.6438422567946,47.716390378622876,26.8177,1.919465763385192,filled,2025-03-11T00:00:00+00:00,2025-03-11,zeus_10000,Zeus,10000.0,balanced
d9f6f87e-1838-4ab4-a01d-ca36bae9f3f4,PETR4.SA,buy,1919.4657633851918,60.97955864515242,31.4772,2.8791986450777878,filled,2025-03-11T00:00:00+00:00,2025-03-11,zeus_10000,Zeus,10000.0,balanced
c7c7ca76-5cc2-439f-a4c1-2975317d10ba,BTC-USD,sell,1814.1877994056308,0.004320358832256049,419916.0,4.535469498514077,filled,2025-03-14T00:00:00+00:00,2025-03-14,zeus_10000,Zeus,10000.0,defense
069b44a4-f36c-48f3-81ae-45769fa6f5a6,ETH-USD,sell,635.9033474184664,0.06652926502429486,9558.25,1.589758368546166,filled,2025-03-14T00:00:00+00:00,2025-03-14,zeus_10000,Zeus,10000.0,defense
ce8c27df-29e6-485a-bc02-27413c6b905a,ITUB4.SA,sell,1292.870825669749,47.716390378622876,27.0949,1.9393062385046234,filled,2025-03-14T00:00:00+00:00,2025-03-14,zeus_10000,Zeus,10000.0,defense
d8ab4235-75ad-4ede-950c-c1ea525c1e1c,PETR4.SA,sell,1909.489507590845,60.97955864515242,31.3136,2.8642342613862675,filled,2025-03-14T00:00:00+00:00,2025-03-14,zeus_10000,Zeus,10000.0,defense
