as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2024-01-02,zeus_10000,Zeus,10000.0,balanced,2b69379c-3078-497b-bfcd-fe32a35b9ba8,BTC-USD,buy,1876.5274326681915,historical_zeus_balanced
2024-01-02,zeus_10000,Zeus,10000.0,balanced,85645d4f-174e-4e28-9550-b0b81906ce53,ETH-USD,buy,670.1883688100684,historical_zeus_balanced
2024-01-02,zeus_10000,Zeus,10000.0,balanced,7b7268c3-b13d-4ec9-bdb3-a85aaa07de98,ITUB4.SA,buy,1340.3767376201367,historical_zeus_balanced
2024-01-02,zeus_10000,Zeus,10000.0,balanced,50401c70-63c4-4f9a-8129-f5255ef29903,PETR4.SA,buy,2010.565106430205,historical_zeus_balanced
2024-01-04,zeus_10000,Zeus,10000.0,defense,eaec4321-d002-4bcf-a7c3-4f6adbdeba0e,BTC-USD,sell,1843.3024724608783,historical_zeus_defense
2024-01-04,zeus_10000,Zeus,10000.0,defense,8120c8ea-9e7f-4e3a-940d-11f5d26d4c88,ETH-USD,sell,645.0834074116664,historical_zeus_defense
2024-01-04,zeus_10000,Zeus,10000.0,defense,ea2166b8-9e13-49b7-8ef9-e836e1d4ce25,ITUB4.SA,sell,1308.6991481330294,historical_zeus_defense
2024-01-04,zeus_10000,Zeus,10000.0,defense,36357dd8-4a07-4932-9469-d1f04b6ac755,PETR4.SA,sell,2103.4218824699724,historical_zeus_defense
2024-01-16,zeus_10000,Zeus,10000.0,balanced,e025b831-0016-4eb5-a5c4-14dec7a987c9,BTC-USD,buy,1873.7438009686139,historical_zeus_balanced
2024-01-16,zeus_10000,Zeus,10000.0,balanced,3210e9e2-1052-44ef-abde-64a7319d328a,ETH-USD,buy,669.1942146316478,historical_zeus_balanced
2024-01-16,zeus_10000,Zeus,10000.0,balanced,d33fad35-fe39-434d-9432-10a24f07c14f,ITUB4.SA,buy,1338.3884292632956,historical_zeus_balanced
2024-01-16,zeus_10000,Zeus,10000.0,balanced,295ea62a-71a3-4a60-a47c-b9a00e82e41f,PETR4.SA,buy,2007.582643894943,historical_zeus_balanced
2024-01-22,zeus_10000,Zeus,10000.0,balanced,4637171a-872a-4b57-a973-7e8fe9658e34,BTC-USD,buy,111.36490885570015,historical_zeus_balanced
2024-01-29,zeus_10000,Zeus,10000.0,balanced,e03125c7-7150-488a-97f1-c212bceb597f,BTC-USD,sell,131.4902585181121,historical_zeus_balanced
2024-01-30,zeus_10000,Zeus,10000.0,balanced,bb50c992-41cb-4335-af13-72b1a8fc970e,PETR4.SA,sell,103.85548191300904,historical_zeus_balanced
2024-02-05,zeus_10000,Zeus,10000.0,risk_on,25ec4884-0f90-487f-b747-8ba107ce8f0e,BTC-USD,buy,832.083268445431,historical_zeus_risk_on
2024-02-05,zeus_10000,Zeus,10000.0,risk_on,f2a65f69-4605-4255-b835-5f7cbb583d94,ETH-USD,buy,475.7443978678384,historical_zeus_risk_on
2024-02-05,zeus_10000,Zeus,10000.0,risk_on,a2e9da47-06d9-437c-8d0d-71faba99860c,ITUB4.SA,sell,239.6101373047975,historical_zeus_risk_on
2024-02-05,zeus_10000,Zeus,10000.0,risk_on,c9b6b450-617d-42c4-8e65-4875fdf0f011,PETR4.SA,sell,423.4206714028512,historical_zeus_risk_on
2024-02-09,zeus_10000,Zeus,10000.0,risk_on,13d6442a-4805-4839-a130-c03b74ff4fbc,BTC-USD,sell,191.732442198017,historical_zeus_risk_on
2024-02-12,zeus_10000,Zeus,10000.0,risk_on,c1518a42-6ddd-4a9e-977a-6ac22eff91af,BTC-USD,sell,116.13057293919928,historical_zeus_risk_on
2024-02-12,zeus_10000,Zeus,10000.0,risk_on,761212c8-5872-4312-a43c-433cc4144d17,ETH-USD,sell,113.55210843585792,historical_zeus_risk_on
2024-02-15,zeus_10000,Zeus,10000.0,risk_on,0c9b884f-49ca-4968-bc7b-9d50a2facfea,PETR4.SA,buy,101.20392610684985,historical_zeus_risk_on
2024-02-20,zeus_10000,Zeus,10000.0,defense,e0679deb-6b45-491a-9f69-7fa2f81dc0b9,BTC-USD,sell,2942.29929369212,historical_zeus_defense
2024-02-20,zeus_10000,Zeus,10000.0,defense,359926ae-4472-4812-b22f-37da25980e3b,ETH-USD,sell,1274.1425183160575,historical_zeus_defense
