as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2023-01-02,hermes_1000,Hermes,1000.0,balanced,1000.0,999.05,619.05,2,2,"BTC-USD,ETH-USD"
2023-01-03,hermes_1000,Hermes,1000.0,balanced,999.1466783123783,999.1466783123783,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-04,hermes_1000,Hermes,1000.0,balanced,1006.5521867776794,1006.5521867776794,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-05,hermes_1000,Hermes,1000.0,balanced,1005.6330236617891,1005.6330236617891,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-06,hermes_1000,Hermes,1000.0,balanced,1009.4073575805695,1009.4073575805695,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-09,hermes_1000,Hermes,1000.0,balanced,1018.5939362857283,1018.5939362857283,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-10,hermes_1000,Hermes,1000.0,balanced,1024.1274330978194,1024.1274330978194,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-11,hermes_1000,Hermes,1000.0,balanced,1037.5630040481306,1037.5630040481306,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-12,hermes_1000,Hermes,1000.0,balanced,1053.626020946157,1053.626020946157,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-13,hermes_1000,Hermes,1000.0,balanced,1073.2895662555154,1073.2895662555154,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-16,hermes_1000,Hermes,1000.0,balanced,1105.864549164768,1105.864549164768,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-17,hermes_1000,Hermes,1000.0,balanced,1103.821522913603,1103.821522913603,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-18,hermes_1000,Hermes,1000.0,balanced,1090.9947846111677,1090.9947846111677,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-19,hermes_1000,Hermes,1000.0,balanced,1101.241641896685,1101.241641896685,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-20,hermes_1000,Hermes,1000.0,balanced,1136.5989831746897,1136.5989831746897,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-23,hermes_1000,Hermes,1000.0,balanced,1136.4698998711922,1136.4698998711922,619.05,0,0,"BTC-USD,ETH-USD"
2023-01-24,hermes_1000,Hermes,1000.0,risk_on,1124.2787646517868,1123.829053145926,438.71568614985335,1,1,"BTC-USD,SOL-USD,ETH-USD"
2023-01-25,hermes_1000,Hermes,1000.0,risk_on,1150.1852984172174,1150.1852984172174,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-01-26,hermes_1000,Hermes,1000.0,risk_on,1146.6954071748155,1146.6954071748155,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-01-27,hermes_1000,Hermes,1000.0,risk_on,1148.0135010444155,1148.0135010444155,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-01-30,hermes_1000,Hermes,1000.0,risk_on,1137.108688943146,1137.108688943146,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-01-31,hermes_1000,Hermes,1000.0,risk_on,1143.302630558695,1143.302630558695,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-02-01,hermes_1000,Hermes,1000.0,risk_on,1167.0744907338037,1167.0744907338037,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-02-02,hermes_1000,Hermes,1000.0,risk_on,1158.3626014897518,1158.3626014897518,438.71568614985335,0,0,"BTC-USD,SOL-USD,ETH-USD"
2023-02-03,hermes_1000,Hermes,1000.0,opportunistic,1162.8158275168407,1162.496246237425,310.5635931041801,1,1,"BTC-USD,SOL-USD,ETH-USD"
2023-02-06,hermes_1000,Hermes,1000.0,opportunistic,1127.5015961406634,1127.5015961406634,310.5635931041801,0,0,"BTC-USD,ETH-USD,SOL-USD"
2023-02-07,hermes_1000,Hermes,1000.0,opportunistic,1152.6921553069483,1152.6921553069483,310.5635931041801,0,0,"BTC-USD,ETH-USD,SOL-USD"
2023-02-08,hermes_1000,Hermes,1000.0,opportunistic,1140.0709581861406,1140.0709581861406,310.5635931041801,0,0,"BTC-USD,ETH-USD,SOL-USD"
