as_of_date,scenario_id,alias,capital_brl,market_state,ticket_id,ticker,side,notional_brl,reason
2024-01-02,hermes_1000,Hermes,1000.0,balanced,476a4542-fee9-4bba-8ea4-8692de93ba01,BTC-USD,buy,407.5433056040738,historical_hermes_balanced
2024-01-02,hermes_1000,Hermes,1000.0,balanced,71f05e3b-37f3-4d7d-986a-72cf47d52949,ETH-USD,buy,237.73359493570976,historical_hermes_balanced
2024-01-02,hermes_1000,Hermes,1000.0,balanced,071eb116-a864-4179-900b-9cc6b77f90e0,SOL-USD,buy,135.84776853469128,historical_hermes_balanced
2024-01-04,hermes_1000,Hermes,1000.0,defense,5a91b49b-0c83-413f-868d-eefc75d6e040,BTC-USD,sell,400.3275250747164,historical_hermes_defense
2024-01-04,hermes_1000,Hermes,1000.0,defense,f47d9338-a2bf-4cff-83c9-b305f08dcf58,ETH-USD,sell,228.8281990772869,historical_hermes_defense
2024-01-04,hermes_1000,Hermes,1000.0,defense,0d78796d-8744-4828-a8d2-1b54f42637cf,SOL-USD,sell,133.53124142204123,historical_hermes_defense
2024-01-16,hermes_1000,Hermes,1000.0,balanced,e0b5c3e8-a2ed-4e30-94a7-508739675cdb,BTC-USD,buy,402.1919697831814,historical_hermes_balanced
2024-01-16,hermes_1000,Hermes,1000.0,balanced,2df0b11f-139d-439a-bb78-5da7be787662,ETH-USD,buy,234.6119823735225,historical_hermes_balanced
2024-01-16,hermes_1000,Hermes,1000.0,balanced,97cf7882-3ec1-42ba-b3ce-12a3266d3099,SOL-USD,buy,134.06398992772714,historical_hermes_balanced
2024-02-05,hermes_1000,Hermes,1000.0,risk_on,88dbd895-b2c8-4db3-8eb1-f2125f5be177,BTC-USD,buy,159.85154405575673,historical_hermes_risk_on
2024-02-05,hermes_1000,Hermes,1000.0,risk_on,1fdff2c7-1534-43d0-9b14-af13de943403,ETH-USD,buy,119.54169626991927,historical_hermes_risk_on
2024-02-05,hermes_1000,Hermes,1000.0,risk_on,e77a2ef2-7fbb-4e10-aa16-a4d6818e399a,SOL-USD,buy,131.2220086236297,historical_hermes_risk_on
2024-02-20,hermes_1000,Hermes,1000.0,defense,ba584e93-2997-46b4-865e-b504f88ab5d6,BTC-USD,sell,682.8254570931261,historical_hermes_defense
2024-02-20,hermes_1000,Hermes,1000.0,defense,d3e28700-5ad2-4b5c-881b-bd8763b9134f,ETH-USD,sell,429.936421112341,historical_hermes_defense
2024-02-20,hermes_1000,Hermes,1000.0,defense,9b40b6c2-ca33-406c-8f7d-275f107dc084,SOL-USD,sell,297.3347727396733,historical_hermes_defense
2024-02-23,hermes_1000,Hermes,1000.0,balanced,dcc0d61b-c01e-4fc5-b958-9674d6fbde12,BTC-USD,buy,455.50425225673087,historical_hermes_balanced
2024-02-23,hermes_1000,Hermes,1000.0,balanced,f30dceb5-09b3-47c9-ad1b-7a651ea9bc77,ETH-USD,buy,265.71081381642637,historical_hermes_balanced
2024-02-23,hermes_1000,Hermes,1000.0,balanced,b5bbae1d-cd66-4c22-9285-88e9de7a9446,SOL-USD,buy,151.83475075224365,historical_hermes_balanced
2024-02-28,hermes_1000,Hermes,1000.0,balanced,a03829eb-f275-4e76-9825-c76104124470,BTC-USD,sell,63.22541980486926,historical_hermes_balanced
2024-03-11,hermes_1000,Hermes,1000.0,defense,1a5aa77a-480e-4421-92a2-862dbccff58a,BTC-USD,sell,574.0142071112587,historical_hermes_defense
2024-03-11,hermes_1000,Hermes,1000.0,defense,9be314d3-c9dd-4cf3-80af-887f8337530b,ETH-USD,sell,369.6004831913224,historical_hermes_defense
2024-03-11,hermes_1000,Hermes,1000.0,defense,cdd3f5c4-b11c-42c9-b8f1-36ea06f94e0a,SOL-USD,sell,226.20186140597022,historical_hermes_defense
2024-03-14,hermes_1000,Hermes,1000.0,balanced,18dfbf1a-7cb4-4dbf-979c-74670b7606b3,BTC-USD,buy,540.6387143088523,historical_hermes_balanced
2024-03-14,hermes_1000,Hermes,1000.0,balanced,771e0fc4-eca6-4446-a569-c9e5d821c6d4,ETH-USD,buy,315.3725833468306,historical_hermes_balanced
2024-03-14,hermes_1000,Hermes,1000.0,balanced,4281d8c2-612e-44ca-9e9a-05206e0e726d,SOL-USD,buy,180.21290476961747,historical_hermes_balanced
2024-03-19,hermes_1000,Hermes,1000.0,defense,a048b216-5197-4072-882a-8f4b816de569,BTC-USD,sell,469.06084196842124,historical_hermes_defense
2024-03-19,hermes_1000,Hermes,1000.0,defense,442e0bf5-1046-420e-95dc-bd4fc1f6c447,ETH-USD,sell,256.62685335359066,historical_hermes_defense
2024-03-19,hermes_1000,Hermes,1000.0,defense,4c123d39-b810-4814-bd0a-9617c576ad93,SOL-USD,sell,173.2451485308601,historical_hermes_defense
2024-03-26,hermes_1000,Hermes,1000.0,balanced,b0578728-d75e-4195-98d3-e348013f556c,BTC-USD,buy,506.5276940237026,historical_hermes_balanced
2024-03-26,hermes_1000,Hermes,1000.0,balanced,b7945f8f-be20-45a5-81e4-4d7f3636cccf,ETH-USD,buy,295.4744881804932,historical_hermes_balanced
2024-03-26,hermes_1000,Hermes,1000.0,balanced,f60161aa-9ab9-4cc7-a5da-df9f53487924,SOL-USD,buy,168.84256467456754,historical_hermes_balanced
2024-04-03,hermes_1000,Hermes,1000.0,defense,50831d74-849b-4590-ba32-8acf086f571b,BTC-USD,sell,477.3993843035924,historical_hermes_defense
2024-04-03,hermes_1000,Hermes,1000.0,defense,2a0f381f-5066-4cfd-babc-e2108afd184b,ETH-USD,sell,272.7002533089017,historical_hermes_defense
2024-04-03,hermes_1000,Hermes,1000.0,defense,3a682c57-18cb-4e0e-8a1c-3dc3e23b983c,SOL-USD,sell,164.04660607491715,historical_hermes_defense
2024-04-09,hermes_1000,Hermes,1000.0,balanced,9e2e910a-33c1-4819-9509-821d0bac72b8,BTC-USD,buy,491.7890586634384,historical_hermes_balanced
2024-04-09,hermes_1000,Hermes,1000.0,balanced,ec87cbff-4655-42af-b703-c004634fb9fe,ETH-USD,buy,286.87695088700576,historical_hermes_balanced
2024-04-09,hermes_1000,Hermes,1000.0,balanced,84150828-a676-4bbc-a8d9-0e6481f540a6,SOL-USD,buy,163.92968622114614,historical_hermes_balanced
2024-04-15,hermes_1000,Hermes,1000.0,defense,ff013220-6901-4568-b692-b88ff51c1541,BTC-USD,sell,451.06379519487285,historical_hermes_defense
2024-04-15,hermes_1000,Hermes,1000.0,defense,0182c697-63a3-4d58-9596-2a8eadd9f3c3,ETH-USD,sell,253.79077423845692,historical_hermes_defense
2024-04-15,hermes_1000,Hermes,1000.0,defense,547d4ad7-b030-427c-904f-b38a2192e4bf,SOL-USD,sell,131.68948404182203,historical_hermes_defense
2024-04-23,hermes_1000,Hermes,1000.0,balanced,33bc7286-a728-4705-9ee8-58f2aef3feb9,BTC-USD,buy,465.26918066274516,historical_hermes_balanced
2024-04-23,hermes_1000,Hermes,1000.0,balanced,300e0d57-4485-4c56-88c6-aa5c059839d1,ETH-USD,buy,271.40702205326807,historical_hermes_balanced
2024-04-23,hermes_1000,Hermes,1000.0,balanced,56562a2e-b90f-45c3-a569-be7cf3e0cf37,SOL-USD,buy,155.08972688758172,historical_hermes_balanced
2024-05-03,hermes_1000,Hermes,1000.0,defense,cea91bac-bf79-4e91-9839-05e651d4d279,BTC-USD,sell,440.5255107526507,historical_hermes_defense
2024-05-03,hermes_1000,Hermes,1000.0,defense,91a46ba1-406d-49d4-a262-8784c7cda602,ETH-USD,sell,261.55632953746596,historical_hermes_defense
2024-05-03,hermes_1000,Hermes,1000.0,defense,212be88d-c10a-4329-b54f-7b3705a47776,SOL-USD,sell,144.00544656850803,historical_hermes_defense
2024-05-08,hermes_1000,Hermes,1000.0,balanced,7ddc1920-8fb8-4dac-9f8f-fa1ebe819cf4,BTC-USD,buy,453.26359447407503,historical_hermes_balanced
2024-05-08,hermes_1000,Hermes,1000.0,balanced,a126d1ff-9001-4b38-badd-c49549ecc844,ETH-USD,buy,264.40376344321044,historical_hermes_balanced
2024-05-08,hermes_1000,Hermes,1000.0,balanced,c48be2cf-f8dd-4197-a3e5-005cd1200783,SOL-USD,buy,151.08786482469168,historical_hermes_balanced
2024-05-28,hermes_1000,Hermes,1000.0,defense,58469233-0d0a-434f-86fa-45e3f50b5ec1,BTC-USD,sell,506.6344991846232,historical_hermes_defense
2024-05-28,hermes_1000,Hermes,1000.0,defense,1767e5eb-5db1-44ef-bd37-5e9a671daa96,ETH-USD,sell,341.78840945073716,historical_hermes_defense
2024-05-28,hermes_1000,Hermes,1000.0,defense,9ede64ca-eff3-4413-829c-b34b6637cd53,SOL-USD,sell,179.24814347045287,historical_hermes_defense
2024-06-07,hermes_1000,Hermes,1000.0,risk_on,d18d60ca-49fa-4d4e-ae77-0a580be0496b,BTC-USD,buy,694.5428451550234,historical_hermes_risk_on
2024-06-07,hermes_1000,Hermes,1000.0,risk_on,3d1fb96e-0765-4d93-86ce-4defcc1b56b1,ETH-USD,buy,408.5546147970726,historical_hermes_risk_on
2024-06-07,hermes_1000,Hermes,1000.0,risk_on,563c9dcb-4035-4a6b-bdfd-39e946b59484,SOL-USD,buy,326.84369183765807,historical_hermes_risk_on
2024-06-12,hermes_1000,Hermes,1000.0,balanced,cb73200f-4edd-45bd-b227-491e9f7f55af,BTC-USD,sell,203.4923165571634,historical_hermes_balanced
2024-06-12,hermes_1000,Hermes,1000.0,balanced,ab079ba8-2b4b-4c1f-9547-bb64265cda8d,ETH-USD,sell,115.35666852533456,historical_hermes_balanced
2024-06-12,hermes_1000,Hermes,1000.0,balanced,558c05fa-4f0f-49bc-89ee-ba52de4c0cd7,SOL-USD,sell,152.16146233469055,historical_hermes_balanced
2024-06-18,hermes_1000,Hermes,1000.0,risk_on,649c1aab-d2f8-4aec-99c7-9804c3a6a2c0,BTC-USD,buy,205.6917132979438,historical_hermes_risk_on
2024-06-18,hermes_1000,Hermes,1000.0,risk_on,00ed0afe-285c-4c71-a360-284f1b70af57,ETH-USD,buy,116.60402929769367,historical_hermes_risk_on
2024-06-18,hermes_1000,Hermes,1000.0,risk_on,ecf28b24-c6d9-4f66-b837-bfaf35205023,SOL-USD,buy,170.83498252116942,historical_hermes_risk_on
2024-07-12,hermes_1000,Hermes,1000.0,defense,b96f9209-883d-4c63-bc5d-a472c0792a73,BTC-USD,sell,589.8461020498333,historical_hermes_defense
2024-07-12,hermes_1000,Hermes,1000.0,defense,592eeedc-1add-456a-a79a-368ec9a3830a,ETH-USD,sell,351.44121255524516,historical_hermes_defense
2024-07-12,hermes_1000,Hermes,1000.0,defense,ddc15398-dbec-4699-880d-8cdcf9f4f4c3,SOL-USD,sell,317.17392394089643,historical_hermes_defense
2024-07-17,hermes_1000,Hermes,1000.0,balanced,895c6fa3-170e-477a-bfa6-49fcc9c7db9a,BTC-USD,buy,441.60996579234984,historical_hermes_balanced
2024-07-17,hermes_1000,Hermes,1000.0,balanced,f8b8124b-6983-4846-ac96-b9a5d80f2b2c,ETH-USD,buy,257.6058133788708,historical_hermes_balanced
2024-07-17,hermes_1000,Hermes,1000.0,balanced,86832af2-51a4-4ccd-8425-682cf92a1856,SOL-USD,buy,147.2033219307833,historical_hermes_balanced
2024-07-23,hermes_1000,Hermes,1000.0,risk_on,daa9d8b9-e6b1-4337-bbcb-9bebe586b54f,BTC-USD,buy,182.9908797398342,historical_hermes_risk_on
2024-07-23,hermes_1000,Hermes,1000.0,risk_on,98d15306-2f49-45c2-b8ce-206dbe87ea23,ETH-USD,buy,110.03679124488264,historical_hermes_risk_on
2024-07-23,hermes_1000,Hermes,1000.0,risk_on,9754cc6c-ef60-4fd3-a2fe-a9a13c1df79c,SOL-USD,buy,136.12432440601725,historical_hermes_risk_on
2024-07-29,hermes_1000,Hermes,1000.0,defense,be0cf527-0d3b-4bd0-86e5-dcff614201e2,BTC-USD,sell,645.5382724632898,historical_hermes_defense
2024-07-29,hermes_1000,Hermes,1000.0,defense,285952bb-25ed-4a5e-9b8d-c57bb2db642b,ETH-USD,sell,357.1563100529078,historical_hermes_defense
2024-07-29,hermes_1000,Hermes,1000.0,defense,8e63cb3b-6bf9-4735-b859-bff96cab2248,SOL-USD,sell,316.4585382462051,historical_hermes_defense
2024-08-01,hermes_1000,Hermes,1000.0,risk_on,705a1d6a-6a91-458b-91c3-0cef0d0b3458,BTC-USD,buy,638.2264908728481,historical_hermes_risk_on
2024-08-01,hermes_1000,Hermes,1000.0,risk_on,4ca5e121-b140-4ab1-9beb-13870bd837ed,ETH-USD,buy,375.42734757226356,historical_hermes_risk_on
2024-08-01,hermes_1000,Hermes,1000.0,risk_on,7a978437-4ef9-4586-ad17-ccbaf30cc0b9,SOL-USD,buy,300.34187805781085,historical_hermes_risk_on
