date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2023-01-24,2023-01-24,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-01-25,2023-01-25,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-01-26,2023-01-26,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-01-27,2023-01-27,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-01-30,2023-01-30,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-01-31,2023-01-31,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-01,2023-02-01,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-02,2023-02-02,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-03,2023-02-03,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,1,1,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-06,2023-02-06,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-07,2023-02-07,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-08,2023-02-08,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-09,2023-02-09,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-10,2023-02-10,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-13,2023-02-13,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-14,2023-02-14,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-15,2023-02-15,hermes_1000,Hermes,1000.0,balanced,transition,0.95,0.925,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-16,2023-02-16,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-17,2023-02-17,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-02-21,2023-02-21,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,1,1,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-22,2023-02-22,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,SOL-USD,ETH-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-23,2023-02-23,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-24,2023-02-24,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-27,2023-02-27,hermes_1000,Hermes,1000.0,opportunistic,dispersion,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.4, ""CASH-BRL"": 0.2, ""ETH-USD"": 0.2, ""SOL-USD"": 0.2}",Dispersion libera busca mais oportunística. | Tickers sem preço válido caíram para caixa: QQQ
2023-02-28,2023-02-28,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-01,2023-03-01,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-02,2023-03-02,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-03,2023-03-03,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-06,2023-03-06,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-07,2023-03-07,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-08,2023-03-08,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-09,2023-03-09,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-10,2023-03-10,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-13,2023-03-13,hermes_1000,Hermes,1000.0,balanced,stable,0.59375,0.1875,equilibrio,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Sem gatilho forte; fica em balanced. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-14,2023-03-14,hermes_1000,Hermes,1000.0,balanced,stable,0.59375,0.1875,equilibrio,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Sem gatilho forte; fica em balanced. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-15,2023-03-15,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-16,2023-03-16,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-17,2023-03-17,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-20,2023-03-20,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-21,2023-03-21,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-22,2023-03-22,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-23,2023-03-23,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-24,2023-03-24,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-27,2023-03-27,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-28,2023-03-28,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-29,2023-03-29,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-30,2023-03-30,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-03-31,2023-03-31,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-03,2023-04-03,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-04,2023-04-04,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-05,2023-04-05,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-06,2023-04-06,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-10,2023-04-10,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-11,2023-04-11,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-12,2023-04-12,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-13,2023-04-13,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-14,2023-04-14,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-17,2023-04-17,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-18,2023-04-18,hermes_1000,Hermes,1000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.24, ""CASH-BRL"": 0.54, ""ETH-USD"": 0.14, ""SOL-USD"": 0.08}","Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
2023-04-19,2023-04-19,hermes_1000,Hermes,1000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,SOL-USD","{""BTC-USD"": 0.34, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.2, ""SOL-USD"": 0.16}","Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: QQQ,SPY"
