as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2024-01-02,hermes_1000,Hermes,1000.0,balanced,1698.097106683641,1696.1442950109545,915.0196259364798,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-01-03,hermes_1000,Hermes,1000.0,balanced,1651.9400908294692,1651.9400908294692,915.0196259364798,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-04,hermes_1000,Hermes,1000.0,defense,1677.7065915105243,1675.799874096589,1675.799874096589,3,3,
2024-01-05,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-08,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-09,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-10,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-11,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-12,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-15,hermes_1000,Hermes,1000.0,defense,1675.799874096589,1675.799874096589,1675.799874096589,0,0,
2024-01-16,hermes_1000,Hermes,1000.0,balanced,1675.799874096589,1673.872704241378,903.004762156947,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-01-17,hermes_1000,Hermes,1000.0,balanced,1671.4783909634286,1671.4783909634286,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-18,hermes_1000,Hermes,1000.0,balanced,1642.0125710707528,1642.0125710707528,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-19,hermes_1000,Hermes,1000.0,balanced,1645.9536506326851,1645.9536506326851,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-22,hermes_1000,Hermes,1000.0,balanced,1596.903872445224,1596.903872445224,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-23,hermes_1000,Hermes,1000.0,balanced,1594.184827320871,1594.184827320871,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-24,hermes_1000,Hermes,1000.0,balanced,1601.3143154950176,1601.3143154950176,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-25,hermes_1000,Hermes,1000.0,balanced,1596.1202734245376,1596.1202734245376,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-26,hermes_1000,Hermes,1000.0,balanced,1625.3065463299868,1625.3065463299868,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-29,hermes_1000,Hermes,1000.0,balanced,1656.5346768654483,1656.5346768654483,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-30,hermes_1000,Hermes,1000.0,balanced,1655.082815033005,1655.082815033005,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-01-31,hermes_1000,Hermes,1000.0,balanced,1640.1892503542772,1640.1892503542772,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-01,hermes_1000,Hermes,1000.0,balanced,1647.9626677478118,1647.9626677478118,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-02,hermes_1000,Hermes,1000.0,balanced,1653.2919895103923,1653.2919895103923,903.004762156947,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-05,hermes_1000,Hermes,1000.0,risk_on,1641.2983773588048,1640.2718392364313,491.362975085268,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-02-06,hermes_1000,Hermes,1000.0,risk_on,1658.8181833539725,1658.8181833539725,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-07,hermes_1000,Hermes,1000.0,risk_on,1694.3353161818409,1694.3353161818409,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-08,hermes_1000,Hermes,1000.0,risk_on,1710.2609351788824,1710.2609351788824,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-09,hermes_1000,Hermes,1000.0,risk_on,1755.387810784459,1755.387810784459,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-12,hermes_1000,Hermes,1000.0,risk_on,1829.405774011601,1829.405774011601,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-13,hermes_1000,Hermes,1000.0,risk_on,1826.0153404602288,1826.0153404602288,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-14,hermes_1000,Hermes,1000.0,risk_on,1884.9491243816838,1884.9491243816838,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-15,hermes_1000,Hermes,1000.0,risk_on,1883.3454354791443,1883.3454354791443,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-16,hermes_1000,Hermes,1000.0,risk_on,1874.8678611664654,1874.8678611664654,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-19,hermes_1000,Hermes,1000.0,risk_on,1893.9900105179627,1893.9900105179627,491.362975085268,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-20,hermes_1000,Hermes,1000.0,defense,1901.4596260304083,1897.9343844030454,1897.9343844030454,3,3,
2024-02-21,hermes_1000,Hermes,1000.0,defense,1897.9343844030454,1897.9343844030454,1897.9343844030454,0,0,
2024-02-22,hermes_1000,Hermes,1000.0,defense,1897.9343844030454,1897.9343844030454,1897.9343844030454,0,0,
2024-02-23,hermes_1000,Hermes,1000.0,balanced,1897.9343844030454,1895.751759860982,1022.7019430355813,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-02-26,hermes_1000,Hermes,1000.0,balanced,1967.5217649211916,1967.5217649211916,1022.7019430355813,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-27,hermes_1000,Hermes,1000.0,balanced,1994.2081660215865,1994.2081660215865,1022.7019430355813,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-02-28,hermes_1000,Hermes,1000.0,balanced,2071.6482294778634,2071.490165928351,1085.7692992909383,1,1,"BTC-USD,ETH-USD,SOL-USD"
2024-02-29,hermes_1000,Hermes,1000.0,balanced,2067.3246745215833,2067.3246745215833,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-01,hermes_1000,Hermes,1000.0,balanced,2091.5211485357954,2091.5211485357954,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-04,hermes_1000,Hermes,1000.0,balanced,2161.6776192280486,2161.6776192280486,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-05,hermes_1000,Hermes,1000.0,balanced,2106.8310386261733,2106.8310386261733,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-06,hermes_1000,Hermes,1000.0,balanced,2157.9652625659396,2157.9652625659396,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-07,hermes_1000,Hermes,1000.0,balanced,2188.296854455806,2188.296854455806,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-08,hermes_1000,Hermes,1000.0,balanced,2201.459699920483,2201.459699920483,1085.7692992909383,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-11,hermes_1000,Hermes,1000.0,defense,2255.5858509994896,2252.661309620218,2252.661309620218,3,3,
2024-03-12,hermes_1000,Hermes,1000.0,defense,2252.661309620218,2252.661309620218,2252.661309620218,0,0,
2024-03-13,hermes_1000,Hermes,1000.0,defense,2252.661309620218,2252.661309620218,2252.661309620218,0,0,
2024-03-14,hermes_1000,Hermes,1000.0,balanced,2252.661309620218,2250.0707491141548,1213.8465466888547,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-03-15,hermes_1000,Hermes,1000.0,balanced,2231.8770056133835,2231.8770056133835,1213.8465466888547,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-18,hermes_1000,Hermes,1000.0,balanced,2211.7615755625684,2211.7615755625684,1213.8465466888547,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-19,hermes_1000,Hermes,1000.0,defense,2112.7793905417266,2110.5320584320943,2110.5320584320943,3,3,
2024-03-20,hermes_1000,Hermes,1000.0,defense,2110.5320584320943,2110.5320584320943,2110.5320584320943,0,0,
2024-03-21,hermes_1000,Hermes,1000.0,defense,2110.5320584320943,2110.5320584320943,2110.5320584320943,0,0,
2024-03-22,hermes_1000,Hermes,1000.0,defense,2110.5320584320943,2110.5320584320943,2110.5320584320943,0,0,
2024-03-25,hermes_1000,Hermes,1000.0,defense,2110.5320584320943,2110.5320584320943,2110.5320584320943,0,0,
2024-03-26,hermes_1000,Hermes,1000.0,balanced,2110.5320584320943,2108.1049465648975,1137.2601996861342,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-03-27,hermes_1000,Hermes,1000.0,balanced,2093.5996680495864,2093.5996680495864,1137.2601996861342,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-03-28,hermes_1000,Hermes,1000.0,balanced,2110.8947697129374,2110.8947697129374,1137.2601996861342,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-01,hermes_1000,Hermes,1000.0,balanced,2100.355199668293,2100.355199668293,1137.2601996861342,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-02,hermes_1000,Hermes,1000.0,balanced,2042.0474222005535,2042.0474222005535,1137.2601996861342,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-03,hermes_1000,Hermes,1000.0,defense,2051.4064433735457,2049.121077764327,2049.121077764327,3,3,
2024-04-04,hermes_1000,Hermes,1000.0,defense,2049.121077764327,2049.121077764327,2049.121077764327,0,0,
2024-04-05,hermes_1000,Hermes,1000.0,defense,2049.121077764327,2049.121077764327,2049.121077764327,0,0,
2024-04-08,hermes_1000,Hermes,1000.0,defense,2049.121077764327,2049.121077764327,2049.121077764327,0,0,
2024-04-09,hermes_1000,Hermes,1000.0,balanced,2049.121077764327,2046.764588524898,1104.1688927533078,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-04-10,hermes_1000,Hermes,1000.0,balanced,2061.3843969980417,2061.3843969980417,1104.1688927533078,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-11,hermes_1000,Hermes,1000.0,balanced,2052.51866300135,2052.51866300135,1104.1688927533078,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-12,hermes_1000,Hermes,1000.0,balanced,1992.0135729414103,1992.0135729414103,1104.1688927533078,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-15,hermes_1000,Hermes,1000.0,defense,1940.7129462284597,1938.6215860947716,1938.6215860947716,3,3,
2024-04-16,hermes_1000,Hermes,1000.0,defense,1938.6215860947716,1938.6215860947716,1938.6215860947716,0,0,
2024-04-17,hermes_1000,Hermes,1000.0,defense,1938.6215860947716,1938.6215860947716,1938.6215860947716,0,0,
2024-04-18,hermes_1000,Hermes,1000.0,defense,1938.6215860947716,1938.6215860947716,1938.6215860947716,0,0,
2024-04-19,hermes_1000,Hermes,1000.0,defense,1938.6215860947716,1938.6215860947716,1938.6215860947716,0,0,
2024-04-22,hermes_1000,Hermes,1000.0,defense,1938.6215860947716,1938.6215860947716,1938.6215860947716,0,0,
2024-04-23,hermes_1000,Hermes,1000.0,balanced,1938.6215860947716,1936.3921712707627,1044.6262416671677,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-04-24,hermes_1000,Hermes,1000.0,balanced,1907.8929288536235,1907.8929288536235,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-25,hermes_1000,Hermes,1000.0,balanced,1907.6734217625965,1907.6734217625965,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-26,hermes_1000,Hermes,1000.0,balanced,1894.883325619226,1894.883325619226,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-29,hermes_1000,Hermes,1000.0,balanced,1901.2945095689743,1901.2945095689743,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-04-30,hermes_1000,Hermes,1000.0,balanced,1850.8081740703642,1850.8081740703642,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-01,hermes_1000,Hermes,1000.0,balanced,1839.027226016311,1839.027226016311,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-02,hermes_1000,Hermes,1000.0,balanced,1848.0045150434244,1848.0045150434244,1044.6262416671677,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-03,hermes_1000,Hermes,1000.0,defense,1890.7135285257923,1888.598310308646,1888.598310308646,3,3,
2024-05-06,hermes_1000,Hermes,1000.0,defense,1888.598310308646,1888.598310308646,1888.598310308646,0,0,
2024-05-07,hermes_1000,Hermes,1000.0,defense,1888.598310308646,1888.598310308646,1888.598310308646,0,0,
2024-05-08,hermes_1000,Hermes,1000.0,balanced,1888.598310308646,1886.426422251791,1017.671199509814,3,3,"BTC-USD,ETH-USD,SOL-USD"
2024-05-09,hermes_1000,Hermes,1000.0,balanced,1916.9135102202263,1916.9135102202263,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-10,hermes_1000,Hermes,1000.0,balanced,1881.8760061054513,1881.8760061054513,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-13,hermes_1000,Hermes,1000.0,balanced,1902.9986005665535,1902.9986005665535,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-14,hermes_1000,Hermes,1000.0,balanced,1880.9111792903273,1880.9111792903273,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-15,hermes_1000,Hermes,1000.0,balanced,1946.111844715258,1946.111844715258,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-16,hermes_1000,Hermes,1000.0,balanced,1932.0108841795782,1932.0108841795782,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
2024-05-17,hermes_1000,Hermes,1000.0,balanced,1969.0572423665021,1969.0572423665021,1017.671199509814,0,0,"BTC-USD,ETH-USD,SOL-USD"
